"RearingBrood","ChickID","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","NbHatched","XPriorResidence","GenPairID","ResMassTarsus_perChick","MeanLogAdev","MeanLogSdev"
812,3301,813,1,23.5,19,12,1,571,1227,4,19,0.68,18.32,18.9351511792262,9,-0.109999999999999,9.11,1827,2202,"22021827",2006,79,1,5,FALSE,"1227571",-1.42052599323423,0.0224699077668028,0.121376886439568
812,3302,813,1,25.3999996185303,18.3999996185303,12,1,571,1227,4,19,0.68,18.32,18.9351511792262,9,-0.109999999999999,9.11,1827,2202,"22021827",2006,79,1,5,FALSE,"1227571",1.87055207769346,0.0224699077668028,0.121376886439568
813,3296,812,1,22.3999996185303,19,12,1,1827,2202,2,15,1.32,13.68,31.8365382604291,10,1.05,8.95,571,1227,"1227571",2006,79,2,4,TRUE,"22021827",-2.52052637470393,0.0829097419705045,0.0870848252619919
813,3299,812,1,14,16,12,1,1827,2202,2,15,1.32,13.68,31.8365382604291,10,1.05,8.95,571,1227,"1227571",2006,79,2,4,TRUE,"22021827",-3.96513815336348,0.0829097419705045,0.0870848252619919
814,3304,814,0,28.5,19.7000007629395,12,1,1047,500,2,13,0.68,12.32,15.0525092874751,6,0.73,5.27,1047,500,"5001047",2006,80,1,2,FALSE,"5001047",1.95654840861589,0.0609331277371419,0.155098854983813
814,3318,818,1,26.7999992370605,19,11,1,1100,959,2,13,0.68,12.32,15.0525092874751,6,0.73,5.27,1047,500,"5001047",2006,80,1,2,FALSE,"9591100",1.87947324382627,0.0609331277371419,0.155098854983813
815,3312,815,0,23.7999992370605,18.3999996185303,12,1,927,494,3,20,1.21,18.79,20.444355589684,10.5,1.035,9.465,927,494,"494927",2006,80,1,5,TRUE,"494927",0.270551696223659,0.0569827334942045,0.093480932140958
815,3310,815,0,24.3999996185303,18.2000007629395,12,1,927,494,3,20,1.21,18.79,20.444355589684,10.5,1.035,9.465,927,494,"494927",2006,80,1,5,TRUE,"494927",1.33424194708156,0.0569827334942045,0.093480932140958
815,3311,815,0,25.7000007629395,18.6000003814697,12,1,927,494,3,20,1.21,18.79,20.444355589684,10.5,1.035,9.465,927,494,"494927",2006,80,1,5,TRUE,"494927",1.70685893059812,0.0569827334942045,0.093480932140958
818,3320,818,0,26.5,19.2000007629395,12,1,1100,1226,3,8,0.2,7.8,13.5038611771708,2.5,-0.245,2.745,1100,959,"9591100",2006,81,4,4,TRUE,"12261100",1.11577971526101,0.0162615958527801,-0.126545313841081
818,3321,818,0,25,19.6000003814697,12,1,1100,1226,3,8,0.2,7.8,13.5038611771708,2.5,-0.245,2.745,1100,959,"9591100",2006,81,4,4,TRUE,"12261100",-1.31160444563162,0.0162615958527801,-0.126545313841081
818,3305,814,1,16.2999992370605,16,13,1,1047,500,3,8,0.2,7.8,13.5038611771708,2.5,-0.245,2.745,1100,959,"9591100",2006,81,4,4,TRUE,"5001047",-1.66513891630298,0.0162615958527801,-0.126545313841081
822,3336,822,0,17.7000007629395,17.2999992370605,12,1,2166,1464,3,34.5,3.14,31.36,29.7642507594361,22.5,0.875,21.625,2166,1464,"14642166",2006,82,1,4,TRUE,"14642166",-3.2791370188546,0.112589653134219,-0.0136178798730805
822,3335,822,0,17.8999996185303,17.7000007629395,12,1,2166,500,3,34.5,3.14,31.36,29.7642507594361,22.5,0.875,21.625,2166,1464,"14642166",2006,82,1,4,TRUE,"5002166",-4.00652674627332,0.112589653134219,-0.0136178798730805
822,3337,822,0,18.7999992370605,17.2000007629395,12,1,2166,500,3,34.5,3.14,31.36,29.7642507594361,22.5,0.875,21.625,2166,1464,"14642166",2006,82,1,4,TRUE,"5002166",-1.94729582109799,0.112589653134219,-0.0136178798730805
823,3340,823,0,26.6000003814697,19.5,12,1,857,1569,3,9,-2.66,11.66,12.0953318580608,4.5,1.355,3.145,857,1569,"1569857",2006,82,4,3,TRUE,"1569857",0.520243081590344,-0.265567087958265,0.293928498522848
823,3338,823,0,29.2999992370605,20.2999992370605,12,1,857,725,3,9,-2.66,11.66,12.0953318580608,4.5,1.355,3.145,857,1569,"1569857",2006,82,4,3,TRUE,"725857",1.36547361539565,-0.265567087958265,0.293928498522848
823,3339,823,0,27.8999996185303,19.2000007629395,12,1,857,1569,3,9,-2.66,11.66,12.0953318580608,4.5,1.355,3.145,857,1569,"1569857",2006,82,4,3,TRUE,"1569857",2.51577933379131,-0.265567087958265,0.293928498522848
824,3346,825,1,25.1000003814697,18.7000007629395,12,1,45,166,3,16,-1.8,17.8,22.1229042735894,10,-0.369999999999999,10.37,912,114,"114912",2006,82,1,3,FALSE,"16645",0.875011403375839,-0.10354067894084,-0.0346314439696403
824,3347,825,1,22.2000007629395,18.2999992370605,12,1,45,166,3,16,-1.8,17.8,22.1229042735894,10,-0.369999999999999,10.37,912,114,"114912",2006,82,1,3,FALSE,"16645",-1.09759963214485,-0.10354067894084,-0.0346314439696403
824,3348,825,1,23.6000003814697,18.5,12,1,45,166,3,16,-1.8,17.8,22.1229042735894,10,-0.369999999999999,10.37,912,114,"114912",2006,82,1,3,FALSE,"16645",-0.161294305119406,-0.10354067894084,-0.0346314439696403
825,3334,822,1,19.8999996185303,18.1000003814697,12,1,2405,499,4,27,3.8,23.2,33.048465412918,20.5,2.44,18.06,45,166,"16645",2006,82,12,4,TRUE,"4992405",-2.93391090716595,0.134073677171615,0.105968706534733
825,3343,824,1,22.6000003814697,18.2999992370605,12,1,912,114,4,27,3.8,23.2,33.048465412918,20.5,2.44,18.06,45,166,"16645",2006,82,12,4,TRUE,"114912",-0.697600013614651,0.134073677171615,0.105968706534733
825,3341,824,1,21.5,18,12,1,NA,114,4,27,3.8,23.2,33.048465412918,20.5,2.44,18.06,45,166,"16645",2006,82,12,4,TRUE,"114NA",-1.10206337994398,0.134073677171615,0.105968706534733
825,3342,824,1,22.1000003814697,18.2999992370605,12,1,912,114,4,27,3.8,23.2,33.048465412918,20.5,2.44,18.06,45,166,"16645",2006,82,12,4,TRUE,"114912",-1.19760001361465,0.134073677171615,0.105968706534733
826,3355,827,1,20.7000007629395,17.6000003814697,12,1,860,2246,1,14.5,2.08,12.42,16.4649065536503,8,2.015,5.985,843,2904,"2904843",2006,83,1,2,FALSE,"2246860",-0.974678456111625,0.204107356220634,0.330824256750287
827,3350,826,1,23.7999992370605,19,12,1,843,2904,2,19,-0.809999999999999,19.81,19.0561102731845,11.5,2.43,9.07,860,2246,"2246860",2006,83,1,2,FALSE,"2904843",-1.12052675617373,-0.0327637424096209,0.23637803731003
827,3351,826,1,24.5,19.7000007629395,12,1,843,2904,2,19,-0.809999999999999,19.81,19.0561102731845,11.5,2.43,9.07,860,2246,"2246860",2006,83,1,2,FALSE,"2904843",-2.04345159138411,-0.0327637424096209,0.23637803731003
832,3370,832,0,24.8999996185303,19.3999996185303,12,1,427,661,3,7,-0.4,7.4,10.4529613019755,3,0.26,2.74,427,661,"661427",2006,87,1,4,FALSE,"661427",-0.947910535596793,-0.0519597389307111,0.0771896386911299
832,3372,832,0,27.5,19.2999992370605,12,1,427,661,3,7,-0.4,7.4,10.4529613019755,3,0.26,2.74,427,661,"661427",2006,87,1,4,FALSE,"661427",1.8839369916254,-0.0519597389307111,0.0771896386911299
832,3375,833,1,20.2999992370605,17.8999996185303,12,1,2725,457,3,7,-0.4,7.4,10.4529613019755,3,0.26,2.74,427,661,"661427",2006,87,1,4,FALSE,"4572725",-2.07021699713122,-0.0519597389307111,0.0771896386911299
837,3394,837,0,26.7999992370605,19,12,1,988,2970,2,9,1.58,7.42,10.3318758452904,2,-0.835,2.835,988,2970,"2970988",2006,92,1,5,TRUE,"2970988",1.87947324382627,0.106296670209529,-0.383735501216157
837,3395,837,0,26.3999996185303,19,12,1,988,2970,2,9,1.58,7.42,10.3318758452904,2,-0.835,2.835,988,2970,"2970988",2006,92,1,5,TRUE,"2970988",1.47947362529607,0.106296670209529,-0.383735501216157
838,3404,839,1,23.2999992370605,18.2000007629395,12,1,206,2661,3,15.5,0.32,15.18,19.729279281457,8,-0.975,8.975,2167,2944,"29442167",2006,97,1,3,FALSE,"2661206",0.234241565611762,0.0394067657237308,-0.370216442692365
838,3405,839,1,24.2999992370605,18.2999992370605,12,1,206,2661,3,15.5,0.32,15.18,19.729279281457,8,-0.975,8.975,2167,2944,"29442167",2006,97,1,3,FALSE,"2661206",1.00239884197615,0.0394067657237308,-0.370216442692365
838,3406,839,1,26.3999996185303,18.1000003814697,12,1,206,2661,3,15.5,0.32,15.18,19.729279281457,8,-0.975,8.975,2167,2944,"29442167",2006,97,1,3,FALSE,"2661206",3.56608909283405,0.0394067657237308,-0.370216442692365
839,3399,838,1,27.3999996185303,18.8999996185303,12,1,2167,2944,2,11.5,-1.75,13.25,18.1639023055986,6,-1.15,7.15,206,2661,"2661206",2006,97,1,4,FALSE,"29442167",2.71132077104833,-0.0692745429749747,0.00197723765386459
839,3401,838,1,18.5,16.5,12,1,2167,2768,2,11.5,-1.75,13.25,18.1639023055986,6,-1.15,7.15,206,2661,"2661206",2006,97,1,4,FALSE,"27682167",-0.624369460008608,-0.0692745429749747,0.00197723765386459
842,3420,843,1,24,18.5,12,1,2840,46,3,17.5,2.17,15.33,24.5362054002758,8.5,-0.0449999999999999,8.545,892,4435,"4435892",2006,99,11,5,FALSE,"462840",0.238705313410892,0.118917366236344,-0.0181662707569837
842,3421,843,1,23.7999992370605,18.2000007629395,12,1,2840,46,3,17.5,2.17,15.33,24.5362054002758,8.5,-0.0449999999999999,8.545,892,4435,"4435892",2006,99,11,5,FALSE,"462840",0.734241565611762,0.118917366236344,-0.0181662707569837
842,3422,843,1,21.5,18.2000007629395,12,1,2840,46,3,17.5,2.17,15.33,24.5362054002758,8.5,-0.0449999999999999,8.545,892,4435,"4435892",2006,99,11,5,FALSE,"462840",-1.56575767144874,0.118917366236344,-0.0181662707569837
843,3415,842,1,25.7000007629395,18.7999992370605,12,1,892,4435,3,19.5,0.59,18.91,19.3163339356464,10.5,1.52,8.98,2840,46,"462840",2006,99,1,3,TRUE,"4435892",1.24316906121002,0.0458088572861876,0.170258066001537
843,3417,842,1,24.3999996185303,18.8999996185303,12,1,892,4435,3,19.5,0.59,18.91,19.3163339356464,10.5,1.52,8.98,2840,46,"462840",2006,99,1,3,TRUE,"4435892",-0.288679228951668,0.0458088572861876,0.170258066001537
843,3418,842,1,23.2999992370605,17.3999996185303,12,1,892,4435,3,19.5,0.59,18.91,19.3163339356464,10.5,1.52,8.98,2840,46,"462840",2006,99,1,3,TRUE,"4435892",2.08901430951391,0.0458088572861876,0.170258066001537
844,3423,844,0,24.8999996185303,19.2000007629395,12,1,2004,823,3,12,-0.949999999999999,12.95,17.2746016387071,8.5,2.365,6.135,2004,823,"8232004",2006,101,6,4,TRUE,"8232004",-0.48422066620869,-0.0945718667923272,0.360092507976574
844,3424,844,0,22.6000003814697,18.8999996185303,12,1,2004,823,3,12,-0.949999999999999,12.95,17.2746016387071,8.5,2.365,6.135,2004,823,"8232004",2006,101,6,4,TRUE,"8232004",-2.08867846601227,-0.0945718667923272,0.360092507976574
844,3425,844,0,23.7999992370605,18.2000007629395,12,1,2004,823,3,12,-0.949999999999999,12.95,17.2746016387071,8.5,2.365,6.135,2004,823,"8232004",2006,101,6,4,TRUE,"8232004",0.734241565611762,-0.0945718667923272,0.360092507976574
845,3431,845,0,26.5,17.6000003814697,12,1,929,984,2,2,0,2,13.7704920329192,1,0.18,0.82,929,984,"984929",2006,102,1,4,FALSE,"984929",4.82532078094887,0,0.127833371509885
845,3432,845,0,24.5,17,12,1,929,984,2,2,0,2,13.7704920329192,1,0.18,0.82,929,984,"984929",2006,102,1,4,FALSE,"984929",4.21639923334627,0,0.127833371509885
846,3436,846,0,25.2000007629395,18.2999992370605,12,1,980,23,2,16,1.04,14.96,20.95123239672,7,-0.085,7.085,980,23,"23980",2006,103,1,3,FALSE,"23980",1.90240036785515,0.0633656698369536,-0.0476724884685223
846,3437,846,0,24,17.8999996185303,12,1,980,23,2,16,1.04,14.96,20.95123239672,7,-0.085,7.085,980,23,"23980",2006,103,1,3,FALSE,"23980",1.62978376580828,0.0633656698369536,-0.0476724884685223
847,3445,848,1,25.2000007629395,19,12,1,542,4435,3,14.5,-0.780000000000001,15.28,16.2829769406702,6.5,0.0549999999999997,6.445,4380,4378,"43784380",2006,105,1,3,FALSE,"4435542",0.279474769705267,-0.0491555161149051,0.0109623771694441
847,3446,848,1,24.7999992370605,19.3999996185303,12,1,542,4435,3,14.5,-0.780000000000001,15.28,16.2829769406702,6.5,0.0549999999999997,6.445,4380,4378,"43784380",2006,105,1,3,FALSE,"4435542",-1.04791091706659,-0.0491555161149051,0.0109623771694441
847,3447,848,1,25,18.7999992370605,12,1,542,4435,3,14.5,-0.780000000000001,15.28,16.2829769406702,6.5,0.0549999999999997,6.445,4380,4378,"43784380",2006,105,1,3,FALSE,"4435542",0.543168298270523,-0.0491555161149051,0.0109623771694441
849,3450,849,0,26.5,18.7999992370605,12,1,622,2187,1,16,1.38,14.62,15.1376152086736,5,-1.28,6.28,622,2187,"2187622",2006,106,1,1,TRUE,"2187622",2.04316829827052,0.0873420101551481,-0.209229009713879
852,3459,852,0,25.6000003814697,19.6000003814697,12,1,256,650,4,21,1.97,19.03,21.5568350926513,13,1.605,11.395,256,650,"650256",2006,114,4,4,TRUE,"650256",-0.711604064161923,0.124154552427588,0.197712129006969
852,3460,852,0,25.6000003814697,18.6000003814697,12,1,256,650,4,21,1.97,19.03,21.5568350926513,13,1.605,11.395,256,650,"650256",2006,114,4,4,TRUE,"650256",1.60685854912833,0.124154552427588,0.197712129006969
852,3461,852,0,25,18.7999992370605,12,1,256,650,4,21,1.97,19.03,21.5568350926513,13,1.605,11.395,256,650,"650256",2006,114,4,4,TRUE,"650256",0.543168298270523,0.124154552427588,0.197712129006969
852,3462,852,0,15.6999998092651,17,12,1,256,650,4,21,1.97,19.03,21.5568350926513,13,1.605,11.395,256,650,"650256",2006,114,4,4,TRUE,"650256",-4.58360095738863,0.124154552427588,0.197712129006969
854,3466,854,0,20.2999992370605,15.8999996185303,12,1,2691,23,2,8.5,0.94,7.56,14.1245954034764,4.5,1.69,2.81,2691,23,"232691",2006,115,2,4,FALSE,"232691",2.56670822944928,0.0814948142472314,0.4325707239278
854,3469,854,0,16.3999996185303,14.8000001907349,12,1,2691,23,2,8.5,0.94,7.56,14.1245954034764,4.5,1.69,2.81,2691,23,"232691",2006,115,2,4,FALSE,"232691",1.21701615890338,0.0814948142472314,0.4325707239278
856,3470,855,1,20,17.6000003814697,12,1,586,2651,5,34.5,0.839999999999996,33.66,34.8291429595308,25.5,1.135,24.365,784,417,"417784",2006,116,2,5,FALSE,"2651586",-1.67467921905112,0.000791165154041387,-0.0543434520330754
856,3475,856,0,25,17.8999996185303,12,1,784,417,5,34.5,0.839999999999996,33.66,34.8291429595308,25.5,1.135,24.365,784,417,"417784",2006,116,2,5,FALSE,"417784",2.62978376580828,0.000791165154041387,-0.0543434520330754
856,3476,856,0,20.8999996185303,16.7999992370605,12,1,784,417,5,34.5,0.839999999999996,33.66,34.8291429595308,25.5,1.135,24.365,784,417,"417784",2006,116,2,5,FALSE,"417784",1.08009314338132,0.000791165154041387,-0.0543434520330754
856,3477,856,0,25.1000003814697,18.7999992370605,12,1,784,417,5,34.5,0.839999999999996,33.66,34.8291429595308,25.5,1.135,24.365,784,417,"417784",2006,116,2,5,FALSE,"417784",0.643168679740225,0.000791165154041387,-0.0543434520330754
856,3478,856,0,22.6000003814697,18,12,1,784,417,5,34.5,0.839999999999996,33.66,34.8291429595308,25.5,1.135,24.365,784,417,"417784",2006,116,2,5,FALSE,"417784",-0.00206299847428121,0.000791165154041387,-0.0543434520330754
857,3483,857,0,25.5,17.7000007629395,12,1,2865,1954,2,15,0.68,14.32,22.0573217811853,6,-1.815,7.815,2865,1954,"19542865",2006,117,1,3,FALSE,"19542865",3.59347363519639,0.0531146738223048,-0.252009253916507
857,3484,857,0,25.5,18.7999992370605,12,1,2865,962,2,15,0.68,14.32,22.0573217811853,6,-1.815,7.815,2865,1954,"19542865",2006,117,1,3,FALSE,"9622865",1.04316829827052,0.0531146738223048,-0.252009253916507
859,3491,859,0,28.2999992370605,19.8999996185303,12,1,1100,1956,2,16,0.720000000000001,15.28,17.3817546704825,10,2.91,7.09,1100,959,"9591100",2006,118,5,3,TRUE,"19561100",1.29285777628828,0.0330699012522725,0.307950806907025
859,3492,859,0,28.6000003814697,19,12,1,1100,500,2,16,0.720000000000001,15.28,17.3817546704825,10,2.91,7.09,1100,959,"9591100",2006,118,5,3,TRUE,"5001100",3.67947438823547,0.0330699012522725,0.307950806907025
860,3495,860,0,24.7999992370605,18.8999996185303,12,1,2658,1956,4,40,4.62,35.38,39.7985332451457,32,3.3,28.7,2658,2053,"20532658",2006,119,3,4,FALSE,"19562658",0.111320389578535,0.119908733872509,0.107457089722986
860,3496,860,0,28.6000003814697,19,12,1,2658,2053,4,40,4.62,35.38,39.7985332451457,32,3.3,28.7,2658,2053,"20532658",2006,119,3,4,FALSE,"20532658",3.67947438823547,0.119908733872509,0.107457089722986
860,3497,860,0,27.5,19.1000003814697,12,1,2658,1956,4,40,4.62,35.38,39.7985332451457,32,3.3,28.7,2658,2053,"20532658",2006,119,3,4,FALSE,"19562658",2.3476268610135,0.119908733872509,0.107457089722986
860,3498,860,0,23.5,18.7999992370605,12,1,2658,2053,4,40,4.62,35.38,39.7985332451457,32,3.3,28.7,2658,2053,"20532658",2006,119,3,4,FALSE,"20532658",-0.956831701729477,0.119908733872509,0.107457089722986
862,3511,864,1,28,19.2999992370605,12,1,1827,2462,4,26,4.1,21.9,23.8687425024562,14,2.3,11.7,843,2904,"2904843",2006,120,2,4,TRUE,"24621827",2.3839369916254,0.166392683382837,0.163912604210869
862,3512,864,1,26.8999996185303,19.1000003814697,12,1,1827,2462,4,26,4.1,21.9,23.8687425024562,14,2.3,11.7,843,2904,"2904843",2006,120,2,4,TRUE,"24621827",1.7476264795438,0.166392683382837,0.163912604210869
862,3513,864,1,29.2000007629395,19.1000003814697,12,1,1827,2462,4,26,4.1,21.9,23.8687425024562,14,2.3,11.7,843,2904,"2904843",2006,120,2,4,TRUE,"24621827",4.047627623953,0.166392683382837,0.163912604210869
862,3514,864,1,27.7999992370605,18.8999996185303,12,1,1827,2462,4,26,4.1,21.9,23.8687425024562,14,2.3,11.7,843,2904,"2904843",2006,120,2,4,TRUE,"24621827",3.11132038957853,0.166392683382837,0.163912604210869
863,3499,861,1,25.5,18.5,12,1,338,2906,4,33,3.1,29.9,35.9384059897374,23.5,1.58,21.92,45,166,"16645",2006,120,13,5,TRUE,"2906338",1.73870531341089,0.0979046759169771,0.0658908884982307
863,3507,863,0,26,18.5,12,1,45,166,4,33,3.1,29.9,35.9384059897374,23.5,1.58,21.92,45,166,"16645",2006,120,13,5,TRUE,"16645",2.23870531341089,0.0979046759169771,0.0658908884982307
863,3508,863,0,26.7000007629395,17.6000003814697,12,1,45,166,4,33,3.1,29.9,35.9384059897374,23.5,1.58,21.92,45,166,"16645",2006,120,13,5,TRUE,"16645",5.02532154388837,0.0979046759169771,0.0658908884982307
863,3509,863,0,24.2999992370605,17.3999996185303,12,1,45,166,4,33,3.1,29.9,35.9384059897374,23.5,1.58,21.92,45,166,"16645",2006,120,13,5,TRUE,"16645",3.08901430951391,0.0979046759169771,0.0658908884982307
865,3520,866,1,25.2999992370605,18.5,12,1,927,115,2,11.5,1.87,9.63,12.0777257307989,3,0.375,2.625,2405,1464,"14642405",2006,121,1,2,TRUE,"115927",1.53870455047139,0.161613504935596,0.0834551283115382
865,3521,866,1,17.3999996185303,17.2999992370605,12,1,927,494,2,11.5,1.87,9.63,12.0777257307989,3,0.375,2.625,2405,1464,"14642405",2006,121,1,2,TRUE,"494927",-3.57913816326381,0.161613504935596,0.0834551283115382
866,3515,865,1,27,19.1000003814697,12,1,2405,1464,2,16,2.64,13.36,15.9146101492123,6,0.125,5.875,927,494,"494927",2006,121,2,2,TRUE,"14642405",1.8476268610135,0.176282145525401,0.0197725162028759
866,3516,865,1,25.2999992370605,18.8999996185303,12,1,2405,1464,2,16,2.64,13.36,15.9146101492123,6,0.125,5.875,927,494,"494927",2006,121,2,2,TRUE,"14642405",0.611320389578535,0.176282145525401,0.0197725162028759
870,3537,870,0,25,18,12,1,592,650,4,15,2.19,12.81,26.6042452912769,9,1.17,7.83,592,418,"418592",2006,123,9,4,FALSE,"650592",2.39793662005602,0.116990110711871,0.0940716350647942
870,3540,871,1,26.2999992370605,19.2000007629395,12,1,860,114,4,15,2.19,12.81,26.6042452912769,9,1.17,7.83,592,418,"418592",2006,123,9,4,FALSE,"114860",0.915778952321513,0.116990110711871,0.0940716350647942
870,3541,871,1,24.1000003814697,18.8999996185303,12,1,860,114,4,15,2.19,12.81,26.6042452912769,9,1.17,7.83,592,418,"418592",2006,123,9,4,FALSE,"114860",-0.588678466012265,0.116990110711871,0.0940716350647942
870,3543,871,1,20.2000007629395,17.2000007629395,12,1,860,114,4,15,2.19,12.81,26.6042452912769,9,1.17,7.83,592,418,"418592",2006,123,9,4,FALSE,"114860",-0.547294295218989,0.116990110711871,0.0940716350647942
871,3536,870,1,24.7000007629395,18.2000007629395,12,1,592,418,2,12.5,0.24,12.26,14.9748502525054,5,0.52,4.48,860,114,"114860",2006,123,6,4,FALSE,"418592",1.63424309149076,0.00550484681156641,0.0837715465485961
871,3538,870,1,26.7000007629395,18.2999992370605,12,1,592,418,2,12.5,0.24,12.26,14.9748502525054,5,0.52,4.48,860,114,"114860",2006,123,6,4,FALSE,"418592",3.40240036785515,0.00550484681156641,0.0837715465485961
898,3630,898,0,22.7999992370605,17.2999992370605,12,1,927,2202,3,5,0,5,9.38417707648475,0.5,-0.455,0.955,927,2202,"2202927",2007,53,1,5,FALSE,"2202927",1.8208614552664,0,-0.509784540663828
898,3631,898,0,16.3999996185303,15.3000001907349,12,1,927,46,3,5,0,5,9.38417707648475,0.5,-0.455,0.955,927,2202,"2202927",2007,53,1,5,FALSE,"46927",0.057784852258254,0,-0.509784540663828
898,3634,898,0,11,14.1999998092651,12,1,927,2202,3,5,0,5,9.38417707648475,0.5,-0.455,0.955,927,2202,"2202927",2007,53,1,5,FALSE,"2202927",-2.7919050072293,0,-0.509784540663828
901,3648,901,0,25.3999996185303,17,12,1,860,3394,2,26.5,4.29,22.21,23.983940778607,12,-0.574999999999999,12.575,860,2693,"2693860",2007,54,1,4,FALSE,"3394860",5.11639885187657,0.17430579835666,-0.116440857685121
901,3649,902,1,26.5,18.2999992370605,12,1,3050,2768,2,26.5,4.29,22.21,23.983940778607,12,-0.574999999999999,12.575,860,2693,"2693860",2007,54,1,4,FALSE,"27683050",3.20239960491565,0.17430579835666,-0.116440857685121
909,3675,909,0,24.6000003814697,18.2999992370605,12,1,2492,2944,3,31,2.62,28.38,33.4470989761092,26,1.57,24.43,2492,2944,"29442492",2007,60,1,4,FALSE,"29442492",1.30239998638535,0.086838231806962,0.06107283545671
909,3676,909,0,27.2999992370605,18.1000003814697,12,1,2492,417,3,31,2.62,28.38,33.4470989761092,26,1.57,24.43,2492,2944,"29442492",2007,60,1,4,FALSE,"4172492",4.46608871136425,0.086838231806962,0.06107283545671
909,3677,909,0,23.5,17.5,12,1,2492,2944,3,31,2.62,28.38,33.4470989761092,26,1.57,24.43,2492,2944,"29442492",2007,60,1,4,FALSE,"29442492",2.05716792670114,0.086838231806962,0.06107283545671
