"BroodRef","MeanTotalProRate","MeanA","MeanAdev","MeanAsim","MeanVisitRateDifference","MeanS","MeanMFVisit1","MeanSdev","MeanSsim","MeanEffectiveTime","MeanMVisit1RateH","MeanFVisit1RateH","MeanDVDInfoChickNb","BreedingYear","HatchingDayAfter0401","SocialMumID","SocialDadID","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MwillDivorce","FBroodNb","FPriorResidence","FnextNBsame","FwillDivorce","PairID","PairBroodNb","PairIDYear","NbHatched","NbRinged","AvgMass","MinMass","AvgTarsus","sdMass","sdTarsus","MassRange","MixedBroodYN","ResMassTarsus","XPriorResidence","sdResMassTarsus","MeanLogAdev","MeanLogSdev","MeanLogAdevAgeCat6","MeanLogSdevAgeCat6","MeanTotalProRateAgeCat6","MeanBroodSizeAgeCat6","MeanLogAdevAgeCat10","MeanLogSdevAgeCat10","MeanTotalProRateAgeCat10","MeanBroodSizeAgeCat10","PairDivorce"
"1344",23.9122458426002,14.5,1.11,13.39,11.5,7,33.5,-0.609999999999999,7.61,84.25,18,6.5,3,2011,123,5005,4060,3,1,2,7,FALSE,NA,NA,3,TRUE,NA,NA,"40605005",3,"406050052011",3,3,22.3000005086263,15.6000003814697,17.5,5.82837897598743,1.68225994194372,10.6000003814698,0,0.739709905479066,TRUE,2.40906119704791,0.0889930398412786,0.000194296119298401,0.0651905855372129,-0.215959915942784,22.5769669327252,3,0.112795494145344,0.216348508181381,25.2475247524753,3,NA
"1345",23.1857540459747,22,1.61,20.39,2,16.5,34,2.71,13.79,88.1,11.5,11.5,2,2011,124,4867,5050,1,1,1,2,FALSE,NA,NA,2,FALSE,NA,NA,"50504867",2,"505048672011",4,2,23.1999998092651,21.7000007629395,18.1999998092651,1.4142135623731,0.282842442734806,2,0,0.045075492177279,FALSE,0.758453933440759,0.0737193802321774,0.188466479730619,0.0676001136016479,0.251314428280906,20.2247191011236,2,0.0798386468627069,0.125618531180332,26.1467889908257,2,NA
"1347",10.5887795244982,9.5,0.0700000000000003,9.43,1.5,1.5,15.5,-0.34,1.84,87.85,4.5,6,2,2011,125,4059,3450,5,3,4,13,TRUE,NA,NA,9,TRUE,TRUE,NA,"34504059",9,"345040592011",2,2,20.9500007629395,20.7000007629395,17.5,0.353553390593274,0.141421895716935,0.5,1,-0.610289840207736,TRUE,0.681434768513621,0.0142832864297291,-0.535155395462997,-0.0663226429310726,0.170957798143639,10.9965635738832,2,0.0948892157905308,-1.24126858906963,10.1809954751131,2,NA
"1348",16,15,4.1,10.9,2,8,24,2.5,5.5,90,9,7,3,2011,126,5060,4969,1,1,1,2,TRUE,NA,NA,2,FALSE,NA,NA,"49695060",1,"496950602011",3,2,19.3249998092651,16.3999996185303,17.1999998092651,3.25269146319793,0.282842442734806,4.6000003814697,0,-1.55187572433131,TRUE,2.5969318342656,0.307226668524751,0.348306694268216,0.307226668524751,0.348306694268216,16,3,NA,NA,NA,NA,NA
"1358",9.33818299192454,7,0.31,6.69,3.5,0.5,12.5,-0.74,1.24,82.05,6.5,3,1.5,2012,41,5014,5489,1,2,1.5,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"54895014",1,"548950142012",4,0,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,0.0358626203958232,-0.5721538610021,0.0607562094210724,-0.534542150383307,11.889035667107,2,0.0109690313705739,-0.609765571620894,6.78733031674208,1,FALSE
"1359",20.8577414414455,16,1.11,14.89,4,10,28,1.58,8.42,81.5,8.5,12.5,2,2012,52,5294,4943,2,1,1.5,1,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"49435294",1,"494352942012",4,2,25.0499992370605,24.2999992370605,17.9499998092651,1.06066017177982,0.494973937611077,1.5,1,2.46458711584553,FALSE,2.20823874068416,0.0744602550367434,0.169425541069285,0.129300723203835,0.221828626732901,17.7474402730375,2,0.0196197868696522,0.117022455405669,23.9680426098535,2,FALSE
"1360",13.2975847665009,14,3.38,10.62,0.5,4.5,18.5,0.36,4.14,83.85,7,6.5,1.5,2012,53,4084,4900,2,4,3,3,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,"49004084",1,"490040842012",4,1,23.1000003814697,23.1000003814697,16.5,NA,NA,0,1,3.81775856181388,TRUE,NA,0.250577963574016,0.0865548581897601,0.204890111004859,0.109814866007206,9.84759671746776,2,0.296265816143172,0.0632948503723138,16.747572815534,1,FALSE
"1362",17.7743041549011,13.5,0.629999999999999,12.87,3.5,5.5,25,-0.859999999999999,6.36,84.6,10.5,7,4,2012,57,5025,4705,3,2,2.5,2,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"47055025",1,"470550252012",5,4,17.0749995708466,12.3999996185303,17.474999666214,4.6984924722527,1.64797822505338,10.3999996185302,0,-4.42833905233256,FALSE,1.01761212650043,0.0380869363867915,-0.132782580436389,0.089991018326725,-0.145763961060157,18.6567164179104,4,-0.013817145553142,-0.119801199812621,16.8918918918919,4,FALSE
"1363",29.2789448784023,21,-1.5,22.5,9,14,43.5,-0.390000000000001,14.39,89.15,19,10,3,2012,55,4862,5031,2,2,2,1,FALSE,TRUE,NA,3,FALSE,NA,NA,"50314862",1,"503148622012",4,3,22.5999997456868,20,18,2.25388533081716,0.360554651443684,4,0,-0.0993152492061417,FALSE,2.24429747389454,-0.067377382572837,-0.0287950769468782,-0.0560725531887727,0.0241604961249362,29.7632468996618,3,-0.0786822119569013,-0.0817506500186926,28.7946428571429,3,NA
"1364",34.4787915166066,25,1.12,23.88,9.5,19,48.5,1.18,17.82,84.9,22,12.5,4,2012,58,4576,4682,3,3,3,4,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,"46824576",1,"468245762012",5,4,24.4250001907349,22.8999996185303,18.3249998092651,1.28937986840506,0.573730316378722,3.1000003814697,1,0.98531977571065,FALSE,1.57398490000031,0.053866447773791,0.0819337515308658,0.130738942561299,0.202640888987692,29.2517006802721,4,-0.0230060470137174,-0.0387733859259607,39.7058823529412,4,NA
"1365",15.6049608534529,15.5,1.55,13.95,0.5,7.5,22.5,2.04,5.46,87,7.5,8,2,2012,58,4963,5468,1,2,1.5,1,FALSE,TRUE,TRUE,2,TRUE,FALSE,TRUE,"54684963",1,"546849632012",2,2,24.2666670481364,22.7000007629395,18.0499992370605,1.5556341093909,0.353553390593274,2.1999988555908,1,1.45345135208229,TRUE,0.735933791498388,0.103417934019788,0.0836267155653399,0.118472928750321,-0.283674051054242,10.8352144469526,2,0.0883629392892552,0.450927482184922,20.3747072599532,2,TRUE
"1366",21.5306885284458,15,-0.579999999999998,15.58,2.5,7.5,30,-0.4,7.9,84.65,10,11.5,4,2012,59,5067,5623,2,2,2,2,TRUE,TRUE,FALSE,3,FALSE,TRUE,FALSE,"56235067",1,"562350672012",4,3,22.7333335876465,20.6000003814697,16.1000000635783,1.8583145186266,1.2767149219077,3.3999996185303,1,4.36231113655278,TRUE,1.20721104230317,-0.01926204029138,-0.00644492359072896,0.168227793718095,0.533896744667302,16.7785234899329,4,-0.206751874300855,-0.54678659184876,26.2828535669587,4,FALSE
"1367",22.0872484595386,17,2.66,14.34,7.5,11.5,31.5,2.755,8.745,85.6,8.5,13,4,2012,60,4663,5871,2,3,2.5,1,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"58714663",1,"587146632012",5,4,23.2750000953674,19.8999996185303,18.3249998092651,2.33291693060002,0.994568781358117,5.2000007629394,0,-0.16468031965685,FALSE,0.116028563087782,0.191111823895461,0.350845874299831,0.333894915606912,0.622051258876215,15.4025670945158,4,0.0483287321840087,0.0796404897234474,28.7719298245614,4,FALSE
"1368",23.0944301347834,14.5,0.390000000000001,14.11,9,6.5,31,-0.385,6.885,81.3,7,16,2,2012,59,5284,3764,5,1,3,9,TRUE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"37645284",1,"376452842012",3,2,22.0500001907349,21.8999996185303,16.9499998092651,0.212132843575471,0.494973937611077,0.300001144409201,1,1.74263685301135,TRUE,1.35971141247981,0.0259589043876547,-0.0319056668619795,0.040821994520255,0.117398494217305,15.7706093189964,2,0.0110958142550544,-0.181209827941264,30.4182509505703,2,FALSE
"1369",23.465235398093,21,1.75,19.25,5.5,10.5,34.5,-0.129999999999999,10.63,88.05,14.5,9,3,2012,61,4961,4960,2,2,2,4,FALSE,FALSE,TRUE,3,TRUE,FALSE,FALSE,"49604961",1,"496049612012",3,3,23.8000001907349,20,17.0333334604899,5.37401180675757,0.919238276062818,7.6000003814697,1,3.3027987302148,TRUE,3.24279223100055,0.078485821711614,-0.0763633124337415,0.0207544314694459,-0.277631736598279,20.7852193995381,3,0.136217211953782,0.124905111730797,26.145251396648,3,NA
"1370",3.72670798623439,1,0,1,2,0,4,0,0,64.4000015258789,1,3,4,2012,61,4975,4991,2,2,2,5,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"49914975",1,"499149752012",4,0,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,0,0,0,0,3.72670798623439,4,NA,NA,NA,NA,FALSE
"1371",10,13,3.32,9.68,0,4,15,1.29,2.71,90,5,5,3,2012,62,4739,4991,2,3,2.5,4,FALSE,FALSE,TRUE,6,FALSE,FALSE,TRUE,"49914739",1,"499147392012",3,1,22.1499996185303,21.7999992370605,17.6999998092651,NA,NA,0,0,0.134099693188184,FALSE,NA,0.282264674322007,0.33780645963435,0.282264674322007,0.33780645963435,10,3,NA,NA,NA,NA,TRUE
"1372",21.2552794553477,14,-0.25,14.25,9.5,8,30.5,0.23,7.77,86.1,6,15.5,5,2012,62,4059,4768,2,4,3,4,FALSE,FALSE,TRUE,10,TRUE,FALSE,FALSE,"47684059",1,"476840592012",5,5,22.2142857142857,18.6000003814697,18.1285713740758,2.4141247258238,0.5176876284521,6.1999988555908,1,-0.777921142912439,TRUE,1.2267318209101,-0.0140854384833482,0.0187653567180912,-0.0281708769666963,0.0588405000229334,21.6530849825378,5,0,-0.021309786586751,20.8574739281576,5,NA
"1373",29.3709492947008,18.5,0.990000000000002,17.51,13.5,11,42,-0.549999999999999,11.55,85.7,16.5,13,3,2012,61,4933,5202,1,2,1.5,1,FALSE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"52024933",1,"520249332012",3,3,26.2999998728434,24.7999992370605,18.6333332061768,1.30000055753271,0.55075696237826,2.3000011444092,1,2.15792093807468,TRUE,0.168171261122725,0.0325422144684133,-0.175967247487369,-0.0240561428542363,-0.378436435720245,19.672131147541,3,0.089140571791063,0.0265019407455066,39.0697674418605,3,FALSE
"1374",17.0088273352722,16.5,3.35,13.15,3.5,7.5,25,0.925,6.575,88.35,7,9.5,3,2012,63,4872,5675,1,2,1.5,1,FALSE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"56754872",1,"567548722012",4,3,22.6599998474121,21.3999996185303,17.9400001525879,0.624499280625525,0.208166325068552,1.1999988555908,1,0.0973674319259624,TRUE,1.06441909243847,0.177103208197702,0.12908508671273,0.268263986594679,0.115069329784787,21.2086659064994,3,0.0859424298007248,0.143100843640673,12.8089887640449,3,FALSE
"1375",19.7952218430034,24,4.32,19.68,2,10,29,0.67,9.33,87.9,9,11,3,2012,63,4723,5437,1,3,2,1,FALSE,NA,NA,5,FALSE,TRUE,NA,"54374723",1,"543747232012",4,3,21.4333337148031,17,18.8666667938232,3.98036886112964,0.757187813026815,7.7000007629395,1,-3.24029051545119,FALSE,2.25304393012881,0.193981102625218,0.0659363230044025,0.193981102625218,0.0659363230044025,19.7952218430034,3,NA,NA,NA,NA,NA
"1376",14,12,1.78,10.22,6,6,21,1.91,4.09,90,4,10,3,2012,63,4967,4768,2,2,2,5,FALSE,TRUE,TRUE,4,TRUE,FALSE,TRUE,"47684967",3,"476849672012",5,3,17.2499995231628,13.5,17.0250000953674,3.70405165011353,1.6522707716967,7.3999996185302,1,-3.2282181250776,TRUE,0.128458057773249,0.153617488665599,0.347922152829138,0.153617488665599,0.347922152829138,14,3,NA,NA,NA,NA,TRUE
"1377",13.8736723230366,14,1.02,12.98,1.5,5.5,20,1.175,4.325,86.45,6,7.5,1.5,2012,62,5140,5593,1,1,1,1,FALSE,TRUE,TRUE,1,FALSE,FALSE,TRUE,"55935140",1,"559351402012",4,1,19.6000003814697,19,17.5,NA,NA,0,1,-1.96029022167753,FALSE,NA,0.0782992182058851,0.281504101169213,0.0655146071106268,0.0921152889078057,18.013856812933,2,0.0910838293011435,0.47089291343062,9.73348783314021,1,TRUE
"1382",17.7935943060498,18,2.8,15.2,0,8,25,1.76,6.24,84.3,9,9,2,2012,57,4976,5096,1,2,1.5,1,FALSE,NA,NA,1,FALSE,FALSE,NA,"50964976",1,"509649762012",4,2,23.8000005086263,23.6000003814697,17.2999992370605,0.353553390593274,0,0.5,0,2.69532140019075,FALSE,0.353553390593274,0.164110019730017,0.232006238572055,0.164110019730017,0.232006238572055,17.7935943060498,2,NA,NA,NA,NA,NA
"1383",14.6666666666667,11,-1.66,12.66,1,3,22,-1.35,4.35,90,8,7,3,2012,69,5014,5489,1,2,1.5,2,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"54895014",2,"548950142012",3,2,25.8000001907349,25.3999996185303,NA,0.565686234168745,NA,0.800001144409201,0,NA,FALSE,NA,-0.134834890527967,-0.326215736454024,-0.134834890527967,-0.326215736454024,14.6666666666667,3,NA,NA,NA,NA,FALSE
"1384",5.12820512820513,2,0,2,3,0,7,0,0,81.9,1,4,3,2012,75,5093,4682,3,1,2,5,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,"46825093",1,"468250932012",3,1,19.2999992370605,19.2999992370605,15.6000003814697,NA,NA,0,0,2.06800045354037,FALSE,NA,0,0,0,0,5.12820512820513,3,NA,NA,NA,NA,NA
"1386",11.0889195535866,11,0.58,10.42,1,2.5,16,-0.62,3.12,86.25,5,6,1.5,2012,78,5625,5195,1,1,1,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"51955625",1,"519556252012",4,1,23.1000003814697,23.1000003814697,17.2000007629395,NA,NA,0,0,2.22312267535649,FALSE,NA,0.0522360107983555,-0.201702923213169,0.083381608939051,-0.347835995271528,9.25266903914591,2,0.0210904126576601,-0.0555698511548108,12.9251700680272,1,FALSE
"1387",20.4560745866974,16.5,-1.84,18.34,4.5,7,29.5,-2.415,9.415,86.55,12.5,8,2,2012,79,5589,5616,1,1,1,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"56165589",1,"561655892012",5,2,20.75,20.5,17.8499994277954,0.353553390593274,0.777817729045083,0.5,0,-1.60760637385924,FALSE,1.44978793415208,-0.0891159167853424,-0.234379255257814,0.0103762279860908,-0.0377403279828471,17.3010380622837,2,-0.188608061556776,-0.431018182532782,23.6111111111111,2,FALSE
"1388",18.8340807174888,17,0.559999999999999,16.44,3,6,28,-0.39,6.39,89.2,11,8,3,2012,77,5407,5517,1,1,1,1,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,"55175407",1,"551754072012",4,3,19.4749999046326,14.6000003814697,16.5249998569489,4.83873196997211,1.89032606215348,9.1999988555908,1,0.135807191266883,FALSE,1.97941603294588,0.0325231917055599,-0.0582689081239758,NA,NA,NA,NA,0.0325231917055599,-0.0582689081239758,18.8340807174888,3,TRUE
"1389",22.3365594325866,23,5.45,17.55,3.5,14.5,33,3.68,10.82,88.65,9.5,13,2,2012,89,5294,4943,2,1,1.5,2,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"49435294",2,"494352942012",2,2,28.25,27,19.0500001907349,1.76776695296637,0.494973937611077,2.5,0,3.15873334793767,TRUE,0.620188384062026,0.250455016916209,0.275899297933181,0.326556646687641,0.301105092783922,25.0564334085779,2,0.174353387144778,0.25069350308244,19.6166854565953,2,FALSE
"1393",15.7660434932545,15,2.31,12.69,3,5.5,23,0.19,5.31,87.5,6.5,9.5,4,2012,88,4084,4900,2,4,3,4,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"49004084",2,"490040842012",4,4,21,19.1000003814697,17.7249999046326,1.97821477331758,0.531506865989876,4.5,1,-1.07285136218121,FALSE,1.98307187515549,0.15840975581368,0.00786599512952048,0.183922838160928,0.136965855073157,16.289592760181,4,0.132896673466432,-0.121233864814116,15.2424942263279,4,FALSE
"1394",20.3883495145631,20,2.58,17.42,0,9,28,0.74,8.26,82.4,10,10,3,2012,88,5214,4757,3,1,2,7,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"47575214",1,"475752142012",3,3,24.0666662851969,23.3999996185303,18.6333338419596,0.763762615825973,0.11547049432125,1.5,1,-0.0754140979160584,FALSE,1.02049793805704,0.134507478597578,0.0810958936581951,NA,NA,NA,NA,0.134507478597578,0.0810958936581951,20.3883495145631,3,FALSE
"1395",29.2564725675296,24,0.129999999999999,23.87,2.5,17,39,1.27,15.73,80.15,13.5,16,3,2012,88,5134,5107,1,1,1,1,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"51075134",1,"510751342012",5,3,21.5333334604899,20.8999996185303,17.8666667938232,0.60277177814533,0.862167154118278,1.2000007629394,1,-0.862241986272973,FALSE,1.73392892553115,-0.000100455024391322,0.0679993688776247,-0.0578300228854191,0.0180937434426991,26.9744835965978,3,0.0576291128366364,0.11790499431255,31.5384615384615,3,FALSE
"1396",14.975933192863,13,0.0700000000000003,12.93,1.5,5,22,0.345000000000001,4.655,88.1,6.5,8,2,2012,88,4873,5393,1,2,1.5,1,FALSE,TRUE,FALSE,5,FALSE,TRUE,FALSE,"53934873",1,"539348732012",2,2,24.4000000953674,23.8999996185303,18.9499998092651,0.282842442734738,NA,0.399999618530202,1,-0.463460809338984,FALSE,NA,0.00392710600233238,0.0692265236430385,0.132546655961983,0.163589020557619,15.4189944134078,2,-0.124692443957318,-0.0251359732715423,14.5328719723183,2,FALSE
"1397",9.67741935483871,10,0.84,9.16,2,1,14,-1.63,2.63,86.8,6,4,1,2012,89,4975,4991,2,2,2,6,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,"49914975",2,"499149752012",1,1,27.0500001907349,26.7000007629395,16.2999992370605,NA,NA,0,0,8.22336986579076,FALSE,NA,0.083381608939051,-0.735567896443897,0.083381608939051,-0.735567896443897,9.67741935483871,1,NA,NA,NA,NA,TRUE
"1398",23.3509258020752,21,0.286666666666669,20.7133333333333,3,12.6666666666667,34.3333333333333,0.726666666666667,11.94,88.2333333333333,12,11.6666666666667,3,2012,91,4963,5449,1,2,1.5,1,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"54494963",1,"544949632012",3,3,25.6333338419596,24.5,18.5,1.79257752914575,0.360554651443684,3.2000007629395,0,1.79499445532095,FALSE,2.61407301437944,0.0242322273571984,0.0643388319124878,0.0593658658223034,0.0732153982502291,22.8229988726043,3,-0.0460350495730114,0.0465856992370051,24.4067796610169,3,FALSE
"1404",21.1306475657722,15.5,2.03,13.47,5.5,6,31.5,-0.470000000000001,6.47,89.7000015258789,8,13.5,3.5,2012,97,4898,5048,3,2,2.5,2,FALSE,TRUE,FALSE,3,FALSE,TRUE,FALSE,"50484898",1,"504848982012",4,3,20.050000667572,18.1000003814697,16.5999999046326,2.78388218141501,0.611010342391776,5.5,1,0.539954186818628,FALSE,1.52894804976822,0.106685863600073,-0.0682451621374139,0.23912422330256,-0.0122325684356344,17.7437014879575,4,-0.0257524961024147,-0.124257755839193,24.5175936435868,3,FALSE
"1405",21.7968140230683,19,1.74,17.26,6.5,9,31,0.984999999999999,8.015,85.95,13,8.5,4.5,2012,97,4944,4722,3,2,2.5,6,FALSE,TRUE,FALSE,3,FALSE,TRUE,FALSE,"47224944",2,"472249442012",5,4,22.1249995231628,15.3999996185303,17.9249994754791,4.54266803842838,1.54999976517053,10,1,-0.403460618084092,FALSE,1.08997414913741,0.0943821789325763,0.121073249219913,0.137201121513485,0.20132450391957,16.9109357384442,5,0.0515632363516677,0.0408219945202552,26.6826923076923,4,FALSE
"1406",14.3891587934183,10,1.12,8.88,7,4,20.5,0.565,3.435,85.9499992370606,3.5,10.5,1,2012,97,5410,5466,1,1,1,1,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"54665410",1,"546654102012",2,1,27.7999992370605,27.7999992370605,18.1000003814697,NA,NA,0,0,4.87287849481183,FALSE,NA,0.0839033594592317,0.113908395786856,0.167806718918463,-0.21280457351903,12.6807566112269,1,0,0.440621365092742,16.0975609756098,1,FALSE
"1407",26.8267165252825,19,-2.77,21.77,3.5,14,39,-0.315,14.315,86.7999992370605,12.5,15,3,2012,98,5140,4895,2,1,1.5,4,TRUE,FALSE,TRUE,2,FALSE,TRUE,FALSE,"48955140",1,"489551402012",3,3,25.5,24.5,19.1333332061768,0.866025403784439,0.4932890724404,1.5,0,0.21889667348557,TRUE,0.948025710639118,-0.133904569826962,0.00560866779697231,-0.141078598259905,0.0776770869094097,20.4705882352941,3,-0.126730541394019,-0.0664597513154651,33.1828448152709,3,NA
"1408",36.5997979506422,30.5,5.55,24.95,12.5,22.5,52,4.665,17.835,85.3,12,24.5,3,2012,99,5284,3764,5,1,3,10,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"37645284",2,"376452842012",3,3,23.7999992370605,22.2999992370605,18.5333334604899,1.3228756555323,0.472581549172238,2.5,0,-0.114275398696725,TRUE,0.228906932250685,0.144148823246998,0.154405676846319,0.328504066972036,0.346492420660327,39.0532544378698,3,-0.0402064204780406,-0.0376810669676885,34.1463414634146,3,FALSE
"1409",13.4174313371445,13.5,1.95,11.55,1,7,19.5,2.065,4.935,87.1999992370606,7,7,2,2012,100,4576,4682,3,3,3,6,FALSE,FALSE,TRUE,2,TRUE,TRUE,FALSE,"46824576",2,"468245762012",4,2,24.7000007629395,24.7000007629395,19.0500001907349,0,0.0707109478584676,0,0,-0.391265889122835,TRUE,0.163940688960174,0.131832568723422,0.183919536185356,0.0447981428998947,-0.167932819341855,10.3211009174312,2,0.218866994546949,0.535771891712568,16.5137617568578,2,NA
"1410",16.8692966633608,10,-0.0899999999999999,10.09,3,3,24.5,-2.055,5.055,86.7,10,7,2,2012,101,5067,5623,2,2,2,3,TRUE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"56235067",2,"562350672012",3,2,23.4499998092651,22.5,17.1999998092651,1.34350261451463,0.424264338451741,1.8999996185303,0,2.57312427566869,TRUE,0.359861607661944,0.021176288514493,-0.568679459493955,0.14129252488389,-0.785422456669116,13.491124260355,2,-0.0989399478549037,-0.351936462318794,20.2474690663667,2,FALSE
"1412",34.0114344415957,30,2.85,27.15,8,22,49.5,1.79,20.21,87.1999992370606,21,13,5,2012,103,4872,5675,1,2,1.5,2,TRUE,TRUE,FALSE,5,TRUE,TRUE,FALSE,"56754872",2,"567548722012",5,5,21.5666666030884,17.1000003814697,17.3500000635783,3.19890603678098,1.22759900969883,7.7999992370606,1,0.348083172630409,TRUE,1.8084465115986,0.0934650415807926,0.0780251769012958,0.0723419384017208,0.0640788566845224,25.6055363321799,5,0.114588144759864,0.0919714971180692,42.4173325510116,5,FALSE
"1413",22.1973373149185,16,1.02,14.98,11.5,11.5,33,2.75,8.75,89.2,5.5,17,4,2012,103,4723,5669,2,3,2.5,1,FALSE,TRUE,FALSE,6,TRUE,TRUE,FALSE,"56694723",1,"566947232012",4,4,23.1500000953674,21.7999992370605,18.4000000953674,1.2233837702142,1.00995012871531,2.900001525879,1,-0.460534630173699,TRUE,1.60448147640344,0.0599495796838831,0.228269356129033,0.0223161283225472,0.0859424298007248,22.2222222222222,4,0.0975830310452189,0.37059628245734,22.1724524076148,4,FALSE
"1414",11.5124153498871,14,2.48,11.52,1,2,17,-0.92,2.92,88.6,5,6,1,2012,104,4059,4768,2,4,3,6,TRUE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"47684059",2,"476840592012",1,1,26.7999992370605,26.7999992370605,19.6000003814697,NA,NA,0,1,0.455805319574703,TRUE,NA,0.187576720319467,-0.313349819200359,0.187576720319467,-0.313349819200359,11.5124153498871,1,NA,NA,NA,NA,FALSE
"1415",20.4283128636069,19.5,1.63,17.87,0.5,9,30,0.0700000000000003,8.93,87.95,10.5,10,3,2012,96,5025,4705,3,2,2.5,3,FALSE,TRUE,FALSE,4,FALSE,TRUE,FALSE,"47055025",2,"470550252012",3,3,22.9000002543132,21,18.3333333333333,1.85202628849898,0.611010342391776,3.7000007629395,0,-0.558664335076808,FALSE,0.579782372542069,0.099614090415641,-0.0631673244930686,0.136965855073157,-0.162118849476435,13.0285714285714,3,0.0622623257581246,0.035784200490298,27.8280542986425,3,FALSE
"1417",23.6421294386967,15,3.02,11.98,10,11,33.5,3.54,7.46,85.1499992370605,10.5,12.5,3.5,2012,104,5014,5489,1,2,1.5,3,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"54895014",3,"548950142012",5,3,25.1333332061768,23.8999996185303,19.2000001271566,1.07857947754068,0.529150118031087,2,1,-0.299640618574778,FALSE,2.15923284461817,0.208534981243193,0.364351059014679,0.0579430353003664,0.255814333603758,22.8699555481702,4,0.359126927186019,0.472887784425599,24.4143033292232,3,FALSE
"1418",15.6797849961381,17,2.08,14.92,3.5,5,23.5,-1.115,6.115,89.4999984741211,7.5,8,2,2012,103,5598,5359,1,1,1,2,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"53595598",2,"535955982012",2,2,23.6000003814697,22.1000003814697,18.5,2.12132034355964,0.989950572620554,3,0,-0.23833900516895,FALSE,0.173843048066386,0.120333716627297,-0.317397487424587,0.09146572733901,-0.631271776841858,13.1185270425777,2,0.149201705915584,-0.00352319800731691,18.2410429496986,2,FALSE
"1419",22.4444448608542,16.5,1.02,15.48,9,9,31,0.81,8.19,82.7999984741211,15.5,6.5,3.5,2012,102,4933,5202,1,2,1.5,2,TRUE,TRUE,FALSE,5,TRUE,TRUE,FALSE,"52024933",2,"520249332012",4,3,25.2000001271566,23.6000003814697,18.0666662851969,1.59999942779549,0.378594242378692,3.1999988555908,0,2.34881608237097,TRUE,1.92390466348198,0.0669909838912659,0.0618844576705907,0.0354943314124675,0.162989628494463,22.6666670509621,4,0.0984876363700643,-0.0392207131532813,22.2222226707463,3,FALSE
"1420",10.4444627690278,11.5,1.6,9.9,1.5,2,15.5,-1.215,3.215,88.8,4.5,6,1,2012,107,4967,5517,1,2,1.5,2,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"55174967",1,"551749672012",2,1,21.7000007629395,21.7000007629395,16.8999996185303,NA,NA,0,0,1.5065402988937,FALSE,NA,0.122397814863372,-0.390109944501048,0.203973635206489,-0.49956243148728,11.9337016574586,1,0.0408219945202552,-0.280657457514816,8.95522388059702,1,FALSE
"1421",15.8459593177853,7,-1.23,8.23,3,2,21.5,-1.62,3.62,80.6000015258789,9.5,6.5,2,2012,106,6245,5031,2,1,1.5,2,TRUE,TRUE,TRUE,3,FALSE,FALSE,TRUE,"50316245",1,"503162452012",2,2,24,23.7999992370605,17.9499998092651,0.282843791434006,0.777817729045015,0.400001525878999,0,1.41458787878503,TRUE,2.0861851161792,-0.21010648237136,-0.579320327163897,-0.0281708769666963,-0.277631736598279,18.0555555555556,2,-0.392042087776024,-0.881008917729515,13.636363080015,2,TRUE
"1423",23.3202553058805,19,-0.82,19.82,5.5,8.5,34,-2.26,10.76,87.5000015258789,8.5,14,3,2012,113,4965,5314,1,2,1.5,1,FALSE,TRUE,FALSE,4,FALSE,TRUE,FALSE,"53144965",1,"531449652012",4,3,22,17.3999996185303,17.5666669209798,4.04474997559952,1.4011902790122,7.6000003814697,0,0.287838898615616,FALSE,0.845468505147849,-0.0345081429234898,-0.235834454282398,-0.109838280367235,-0.471668908564797,22.9471308208202,3,0.040821994520255,0,23.6933797909408,3,FALSE
