"DVDRef","BroodRef","FVisit1","MVisit1","EffectiveTime","FVisit1RateH","MVisit1RateH","VisitRateDifference","TotalProRate","TapeLength","DVDInfoChickNb","DVDInfoAge","ChickAgeCat","RelTimeHrs","MFVisit1","BreedingYear","HatchingDayAfter0401","SocialMumID","SocialDadID","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MwillDivorce","FBroodNb","FPriorResidence","FnextNBsame","FwillDivorce","PairID","PairBroodNb","PairIDYear","NbRinged","AvgMass","MinMass","AvgTarsus","sdMass","sdTarsus","MassRange","MixedBroodYN","meanDadAge","DeltaDadAge","FirstDadReproAge","LastDadReproAge","meanMumAge","DeltaMumAge","FirstMumReproAge","LastMumReproAge","AMax","A","S","Asorted","Aswitch","Agenerated","Sgenerated","MeanAsimWithin","MeanAsimAmong","MedAsimWithin","MedAsimAmong","MeanSsimWithin","MeanSsimAmong","MedSsimWithin","MedSsimAmong","Adev","Sdev","LogAdev","LogSdev"
2908,"1339",12,16,89.4,8,11,3,18.7919463087248,90,3,6,"Age06",5.15,28,"2011",120,"4933","4973",1,1,1,3,TRUE,NA,NA,3,TRUE,TRUE,NA,"49734933",3,"497349332011",3,24.3999996185303,23.3999996185303,17.966667175293,0.721110096391785,0.680685629665017,1.3999996185302,TRUE,1,0,1,1,2.1875,-1.1875,1,4,24,18,9,22,14,10,5,17.62,14.8,18,15,7,6.84,7,7,0.379999999999999,2,0.0207544314694459,0.23638877806423
2909,"1340",14,12,83.4,10,9,1,18.705035971223,90,2,6,"Age06",4.52,26,"2011",120,"5063","4758",2,1,1.5,1,FALSE,NA,NA,2,TRUE,NA,NA,"47585063",1,"475850632011",2,24.3500003814697,22.1000003814697,18.8999996185303,3.18198051533946,0.565684885469544,4.5,TRUE,2,0,2,2,1,0,1,1,24,13,7,17,13,2,0,13.24,14.07,13,14,5.8,6,6,6,-0.24,1.2,-0.0176216013498196,0.174353387144778
2913,"1338",22,15,86.2,15,10,5,25.754060324826,90,3,10,"Age10",1.13,37,"2011",118,"4947","4914",1,1,1,3,TRUE,NA,NA,3,TRUE,NA,NA,"49144947",3,"491449472011",3,22.9833335876465,19.5,17.2666670481364,2.89885055957565,0.51315999527036,5.6000003814697,TRUE,1,0,1,1,1,0,1,1,30,23,14,29,23,9,4,22.18,18.93,23,19,14.17,11.57,14,11,0.82,-0.17,0.0355169422905619,-0.0116559427283617
2914,"1344",13,20,87.7,9,14,5,22.5769669327252,90,3,6,"Age06",1,33,"2011",123,"5005","4060",3,1,2,7,FALSE,NA,NA,3,TRUE,NA,NA,"40605005",3,"406050052011",3,22.3000005086263,15.6000003814697,17.5,5.82837897598743,1.68225994194372,10.6000003814698,TRUE,2.45454545454545,0.545454545454545,1,3,1,0,1,1,26,22,9,26,24,4,0,20.58,17.33,20,17,11.29,9.69,11,10,1.42,-2.29,0.0651905855372129,-0.215959915942784
2915,"1345",13,17,89,9,11,2,20.2247191011236,90,2,6,"Age06",1.05,30,"2011",124,"4867","5050",1,1,1,2,FALSE,NA,NA,2,FALSE,NA,NA,"50504867",2,"505048672011",2,23.1999998092651,21.7000007629395,18.1999998092651,1.4142135623731,0.282842442734806,2,TRUE,1,0,1,1,1,0,1,1,26,20,13,24,20,14,11,18.66,16.49,18,17,10,8.36,10,8,1.34,3,0.0676001136016479,0.251314428280906
2916,"1339",18,27,88.7,12,18,6,30.4396843291996,90,3,10,"Age10",1.03,45,"2011",120,"4933","4973",1,1,1,3,TRUE,NA,NA,3,TRUE,TRUE,NA,"49734933",3,"497349332011",3,24.3999996185303,23.3999996185303,17.966667175293,0.721110096391785,0.680685629665017,1.3999996185302,TRUE,1,0,1,1,2.1875,-1.1875,1,4,36,32,19,36,34,11,7,33.38,23.32,34,23,20.48,16.22,21,16,-1.38,-1.48,-0.0415847804481619,-0.07315513739845
2918,"1347",9,7,87.3,6,5,1,10.9965635738832,90,2,6,"Age06",4.13,16,"2011",125,"4059","3450",5,3,4,13,TRUE,NA,NA,9,TRUE,TRUE,NA,"34504059",9,"345040592011",2,20.9500007629395,20.7000007629395,17.5,0.353553390593274,0.141421895716935,0.5,FALSE,3.58823529411765,1.41176470588235,1,5,3.39285714285714,-0.392857142857143,1,6,14,10,3,14,10,8,3,10.72,8.99,10,9,2.45,2.36,2,2,-0.720000000000001,0.55,-0.0663226429310726,0.170957798143639
2921,"1348",10,14,90,7,9,2,16,90,3,6,"Age06",9.37,24,"2011",126,"5060","4969",1,1,1,2,TRUE,NA,NA,2,FALSE,NA,NA,"49695060",1,"496950602011",2,19.3249998092651,16.3999996185303,17.1999998092651,3.25269146319793,0.282842442734806,4.6000003814697,TRUE,1,0,1,1,1,0,1,1,20,15,8,9,15,17,7,10.9,10.97,11,11,5.5,3.99,5,4,4.1,2.5,0.307226668524751,0.348306694268216
2924,"1344",5,29,80.8,4,22,18,25.2475247524753,90,3,10,"Age10",1.88,34,"2011",123,"5005","4060",3,1,2,7,FALSE,NA,NA,3,TRUE,NA,NA,"40605005",3,"406050052011",3,22.3000005086263,15.6000003814697,17.5,5.82837897598743,1.68225994194372,10.6000003814698,TRUE,2.45454545454545,0.545454545454545,1,3,1,0,1,1,10,7,5,5,7,6,2,6.2,7.17,7,7,3.93,3.8,4,4,0.8,1.07,0.112795494145344,0.216348508181381
2926,"1345",21,17,87.2,14,12,2,26.1467889908257,90,2,10,"Age10",2.23,38,"2011",124,"4867","5050",1,1,1,2,FALSE,NA,NA,2,FALSE,NA,NA,"50504867",2,"505048672011",2,23.1999998092651,21.7000007629395,18.1999998092651,1.4142135623731,0.282842442734806,2,TRUE,1,0,1,1,1,0,1,1,34,24,20,32,24,10,3,22.12,20.82,22,21,17.58,12.46,18,12,1.88,2.42,0.0798386468627069,0.125618531180332
2928,"1347",9,6,88.4,6,4,2,10.1809954751131,90,2,10,"Age10",2.77,15,"2011",125,"4059","3450",5,3,4,13,TRUE,NA,NA,9,TRUE,TRUE,NA,"34504059",9,"345040592011",2,20.9500007629395,20.7000007629395,17.5,0.353553390593274,0.141421895716935,0.5,FALSE,3.58823529411765,1.41176470588235,1,5,3.39285714285714,-0.392857142857143,1,6,12,9,0,9,9,8,3,8.14,8.2,9,8,1.23,2.13,1,2,0.859999999999999,-1.23,0.0948892157905308,-1.24126858906963
2940,"1358",5,10,75.7,4,8,4,11.889035667107,90,2,6,"Age06",4.02,15,"2012",41,"5014","5489",1,2,1.5,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"54895014",1,"548950142012",0,NA,NA,NA,NA,NA,NA,NA,1.41666666666667,-0.416666666666667,1,2,2.78571428571429,-0.785714285714286,2,4,10,9,1,7,9,30,20,8.44,6.72,9,7,2.06,1.83,2,2,0.56,-1.06,0.0607562094210724,-0.534542150383307
2950,"1358",3,7,88.4,2,5,3,6.78733031674208,90,1,10,"Age10",1.92,10,"2012",41,"5014","5489",1,2,1.5,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"54895014",1,"548950142012",0,NA,NA,NA,NA,NA,NA,NA,1.41666666666667,-0.416666666666667,1,2,2.78571428571429,-0.785714285714286,2,4,6,5,0,5,5,20,14,4.94,5.12,5,5,0.42,0.79,0,1,0.0599999999999996,-0.42,0.0109690313705739,-0.609765571620894
2975,"1359",17,9,87.9,12,6,6,17.7474402730375,90,2,6,"Age06",5.93,26,"2012",52,"5294","4943",2,1,1.5,1,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"49435294",1,"494352942012",2,25.0499992370605,24.2999992370605,17.9499998092651,1.06066017177982,0.494973937611077,1.5,TRUE,3.4,-1.4,2,5,2.07142857142857,-1.07142857142857,1,3,18,15,9,17,15,15,9,13.12,12.96,13,13,7.11,6.26,7,6,1.88,1.89,0.129300723203835,0.221828626732901
2985,"1360",7,7,85.3,5,5,0,9.84759671746776,90,2,6,"Age06",5.42,14,"2012",53,"4084","4900",2,4,3,3,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,"49004084",1,"490040842012",1,23.1000003814697,23.1000003814697,16.5,NA,NA,0,TRUE,2.93333333333333,-0.933333333333333,1,5,2.76470588235294,1.23529411764706,1,4,13,9,2,7,9,17,14,7.24,8,7,8,1.74,1.95,2,2,1.76,0.26,0.204890111004859,0.109814866007206
2988,"1363",14,30,88.7,9,20,11,29.7632468996618,90,3,6,"Age06",2.15,44,"2012",55,"4862","5031",2,2,2,1,FALSE,TRUE,NA,3,FALSE,NA,NA,"50314862",1,"503148622012",3,22.5999997456868,20,18,2.25388533081716,0.360554651443684,4,TRUE,3,-1,2,4,1.33333333333333,0.666666666666667,1,2,28,21,15,27,19,20,12,22.24,20.09,23,21,14.63,13.33,15,13,-1.24,0.369999999999999,-0.0560725531887727,0.0241604961249362
2989,"1359",16,14,75.1,13,11,2,23.9680426098535,90,2,10,"Age10",11.3,30,"2012",52,"5294","4943",2,1,1.5,1,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"49435294",1,"494352942012",2,25.0499992370605,24.2999992370605,17.9499998092651,1.06066017177982,0.494973937611077,1.5,TRUE,3.4,-1.4,2,5,2.07142857142857,-1.07142857142857,1,3,28,17,11,17,19,10,5,16.66,13.56,17,13,9.73,7.59,10,8,0.34,1.27,0.0196197868696522,0.117022455405669
2990,"1360",11,12,82.4,8,9,1,16.747572815534,90,1,10,"Age10",1.63,23,"2012",53,"4084","4900",2,4,3,3,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,"49004084",1,"490040842012",1,23.1000003814697,23.1000003814697,16.5,NA,NA,0,TRUE,2.93333333333333,-0.933333333333333,1,5,2.76470588235294,1.23529411764706,1,4,22,19,7,19,15,13,9,14,13.03,15,13,6.54,6.07,6,6,5,0.46,0.296265816143172,0.0632948503723138
2991,"1362",10,15,80.4,7,11,4,18.6567164179104,90,4,6,"Age06",3.7,25,"2012",57,"5025","4705",3,2,2.5,2,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"47055025",1,"470550252012",4,17.0749995708466,12.3999996185303,17.474999666214,4.6984924722527,1.64797822505338,10.3999996185302,TRUE,3,0,3,3,1.66666666666667,0.333333333333333,1,2,20,16,6,18,16,6,2,14.58,13.27,14,13,7.02,6.22,7,6,1.42,-1.02,0.089991018326725,-0.145763961060157
2993,"1365",8,8,88.6,5,5,0,10.8352144469526,90,2,6,"Age06",0.65,16,"2012",58,"4963","5468",1,2,1.5,1,FALSE,TRUE,TRUE,2,TRUE,FALSE,TRUE,"54684963",1,"546849632012",2,24.2666670481364,22.7000007629395,18.0499992370605,1.5556341093909,0.353553390593274,2.1999988555908,FALSE,1.71428571428571,-0.714285714285714,1,2,1.9,0.1,1,3,15,14,2,12,14,4,2,12.38,10.04,12,10,2.82,2.24,3,2,1.62,-0.82,0.118472928750321,-0.283674051054242
2994,"1382",12,13,84.3,9,9,0,17.7935943060498,90,2,7,"Age06",3.8,25,"2012",57,"4976","5096",1,2,1.5,1,FALSE,NA,NA,1,FALSE,FALSE,NA,"50964976",1,"509649762012",2,23.8000005086263,23.6000003814697,17.2999992370605,0.353553390593274,0,0.5,TRUE,1,0,1,1,3.71428571428571,-1.71428571428571,2,5,24,18,8,20,18,13,8,15.2,14.33,16,14,6.24,6.66,6,7,2.8,1.76,0.164110019730017,0.232006238572055
2995,"1364",13,30,88.2,9,20,11,29.2517006802721,90,4,6,"Age06",0.75,43,"2012",58,"4576","4682",3,3,3,4,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,"46824576",1,"468245762012",4,24.4250001907349,22.8999996185303,18.3249998092651,1.28937986840506,0.573730316378722,3.1000003814697,TRUE,3.37931034482759,-0.379310344827586,1,5,4,-1,3,5,26,23,17,23,23,23,14,20.12,19.47,21,19,13.79,12.32,14,13,2.88,3.21,0.130738942561299,0.202640888987692
2996,"1363",16,27,89.6,11,18,7,28.7946428571429,90,3,10,"Age10",3.68,43,"2012",55,"4862","5031",2,2,2,1,FALSE,TRUE,NA,3,FALSE,NA,NA,"50314862",1,"503148622012",3,22.5999997456868,20,18,2.25388533081716,0.360554651443684,4,TRUE,3,-1,2,4,1.33333333333333,0.666666666666667,1,2,32,21,13,29,21,8,3,22.76,20.42,23,21,14.15,12.79,14,12,-1.76,-1.15,-0.0786822119569013,-0.0817506500186926
2997,"1366",12,13,89.4,8,9,1,16.7785234899329,90,4,6,"Age06",2.13,25,"2012",59,"5067","5623",2,2,2,2,TRUE,TRUE,FALSE,3,FALSE,TRUE,FALSE,"56235067",1,"562350672012",3,22.7333335876465,20.6000003814697,16.1000000635783,1.8583145186266,1.2767149219077,3.3999996185303,FALSE,2.84615384615385,-0.846153846153846,1,4,1.66666666666667,0.333333333333333,1,3,24,15,9,17,11,16,10,12.6,14.09,13,14,5.07,5.75,5,6,2.4,3.93,0.168227793718095,0.533896744667302
2998,"1368",11,11,83.7,8,8,0,15.7706093189964,90,2,6,"Age06",2.12,22,"2012",59,"5284","3764",5,1,3,9,TRUE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"37645284",1,"376452842012",2,22.0500001907349,21.8999996185303,16.9499998092651,0.212132843575471,0.494973937611077,0.300001144409201,FALSE,5,0,2,7,2.25,-1.25,1,4,21,15,6,17,15,25,13,14.38,12.43,15,13,5.28,5.49,5,5,0.619999999999999,0.72,0.040821994520255,0.117398494217305
3000,"1367",9,13,85.7,6,9,3,15.4025670945158,90,4,6,"Age06",2.28,22,"2012",60,"4663","5871",2,3,2.5,1,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"58714663",1,"587146632012",4,23.2750000953674,19.8999996185303,18.3249998092651,2.33291693060002,0.994568781358117,5.2000007629394,TRUE,2,0,2,2,3.61111111111111,-0.611111111111111,1,5,18,15,9,11,15,17,13,10.6,10.67,11,11,4.6,3.77,4,3,4.4,4.4,0.333894915606912,0.622051258876215
3003,"1369",13,17,86.6,9,12,3,20.7852193995381,90,3,6,"Age06",12.3,30,"2012",61,"4961","4960",2,2,2,4,FALSE,FALSE,TRUE,3,TRUE,FALSE,FALSE,"49604961",1,"496049612012",3,23.8000001907349,20,17.0333334604899,5.37401180675757,0.919238276062818,7.6000003814697,FALSE,2.27777777777778,-0.277777777777778,1,4,2.73333333333333,-0.733333333333333,1,4,26,18,6,24,16,9,5,17.62,16.35,18,16,8.08,8.5,8,8,0.379999999999999,-2.08,0.0207544314694459,-0.277631736598279
3004,"1370",3,1,64.4000015258789,3,1,2,3.72670798623439,64.4000015258789,4,6,"Age06",2.3,4,"2012",61,"4975","4991",2,2,2,5,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"49914975",1,"499149752012",0,NA,NA,NA,NA,NA,NA,NA,2.5,-0.5,2,3,2.9,-0.9,2,4,2,1,0,1,1,14,9,1,1.09,1,1,0,0.08,0,0,0,0,0,0
3006,"1373",21,7,85.4,15,5,10,19.672131147541,90,3,6,"Age06",1.73,28,"2012",61,"4933","5202",1,2,1.5,1,FALSE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"52024933",1,"520249332012",3,26.2999998728434,24.7999992370605,18.6333332061768,1.30000055753271,0.55075696237826,2.3000011444092,FALSE,1.93333333333333,-0.933333333333333,1,3,2.1875,-0.1875,1,4,14,11,3,11,11,10,8,11.28,11.03,11,11,4.61,5.24,5,5,-0.279999999999999,-1.61,-0.0240561428542363,-0.378436435720245
3007,"1362",10,15,88.8,7,10,3,16.8918918918919,90,4,10,"Age10",4.02,25,"2012",57,"5025","4705",3,2,2.5,2,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"47055025",1,"470550252012",4,17.0749995708466,12.3999996185303,17.474999666214,4.6984924722527,1.64797822505338,10.3999996185302,TRUE,3,0,3,3,1.66666666666667,0.333333333333333,1,2,20,11,5,15,13,10,4,11.16,13.63,11,14,5.7,5.35,6,5,-0.16,-0.7,-0.013817145553142,-0.119801199812621
3009,"1365",15,14,85.4,11,10,1,20.3747072599532,90,2,10,"Age10",0.37,29,"2012",58,"4963","5468",1,2,1.5,1,FALSE,TRUE,TRUE,2,TRUE,FALSE,TRUE,"54684963",1,"546849632012",2,24.2666670481364,22.7000007629395,18.0499992370605,1.5556341093909,0.353553390593274,2.1999988555908,FALSE,1.71428571428571,-0.714285714285714,1,2,1.9,0.1,1,3,28,17,13,21,15,8,5,15.52,15.78,15,16,8.1,7.49,8,8,1.48,4.9,0.0883629392892552,0.450927482184922
3010,"1371",7,8,90,5,5,0,10,90,3,6,"Age06",0.33,15,"2012",62,"4739","4991",2,3,2.5,4,FALSE,FALSE,TRUE,6,FALSE,FALSE,TRUE,"49914739",1,"499147392012",1,22.1499996185303,21.7999992370605,17.6999998092651,NA,NA,0,TRUE,2.5,-0.5,2,3,2.9375,0.0625,1,5,14,13,4,9,13,32,23,9.68,8.62,9,9,2.71,1.98,3,2,3.32,1.29,0.282264674322007,0.33780645963435
3011,"1372",20,11,85.9,14,8,6,21.6530849825378,90,5,6,"Age06",12.02,31,"2012",62,"4059","4768",2,4,3,4,FALSE,FALSE,TRUE,10,TRUE,FALSE,FALSE,"47684059",1,"476840592012",5,22.2142857142857,18.6000003814697,18.1285713740758,2.4141247258238,0.5176876284521,6.1999988555908,TRUE,2.4,-0.4,1,4,3.39285714285714,0.607142857142857,1,6,22,17,10,21,19,23,18,17.5,15.07,17,15,9.4,8.18,10,8,-0.5,0.6,-0.0281708769666963,0.0588405000229334
3012,"1377",13,13,86.6,9,9,0,18.013856812933,90,2,6,"Age06",12,26,"2012",62,"5140","5593",1,1,1,1,FALSE,TRUE,TRUE,1,FALSE,FALSE,TRUE,"55935140",1,"559351402012",1,19.6000003814697,19,17.5,NA,NA,0,FALSE,1.66666666666667,-0.666666666666667,1,2,2.125,-1.125,1,3,25,20,7,20,18,4,2,18.7,14.54,18,15,6.34,6.19,6,6,1.3,0.66,0.0655146071106268,0.0921152889078057
3019,"1364",22,32,81.6,16,24,8,39.7058823529412,90,4,10,"Age10",0.5,54,"2012",58,"4576","4682",3,3,3,4,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,"46824576",1,"468245762012",4,24.4250001907349,22.8999996185303,18.3249998092651,1.28937986840506,0.573730316378722,3.1000003814697,TRUE,3.37931034482759,-0.379310344827586,1,5,4,-1,3,5,44,27,21,27,27,17,8,27.64,24.53,27,25,21.85,18.89,22,19,-0.640000000000001,-0.850000000000001,-0.0230060470137174,-0.0387733859259607
3021,"1376",15,6,90,10,4,6,14,90,3,6,"Age06",0.6,21,"2012",63,"4967","4768",2,2,2,5,FALSE,TRUE,TRUE,4,TRUE,FALSE,TRUE,"47684967",3,"476849672012",3,17.2499995231628,13.5,17.0250000953674,3.70405165011353,1.6522707716967,7.3999996185302,TRUE,2.4,-0.4,1,4,2.77777777777778,-0.777777777777778,1,5,12,12,6,12,12,28,21,10.22,9.48,10,10,4.09,3.34,4,3,1.78,1.91,0.153617488665599,0.347922152829138
3023,"1366",20,15,79.9,15,11,4,26.2828535669587,90,4,10,"Age10",7.15,35,"2012",59,"5067","5623",2,2,2,2,TRUE,TRUE,FALSE,3,FALSE,TRUE,FALSE,"56235067",1,"562350672012",3,22.7333335876465,20.6000003814697,16.1000000635783,1.8583145186266,1.2767149219077,3.3999996185303,FALSE,2.84615384615385,-0.846153846153846,1,4,1.66666666666667,0.333333333333333,1,3,30,15,6,27,19,15,7,18.56,17.76,19,18,10.73,10.74,11,11,-3.56,-4.73,-0.206751874300855,-0.54678659184876
3024,"1368",32,8,78.9,24,6,18,30.4182509505703,90,2,10,"Age10",7.17,40,"2012",59,"5284","3764",5,1,3,9,TRUE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"37645284",1,"376452842012",2,22.0500001907349,21.8999996185303,16.9499998092651,0.212132843575471,0.494973937611077,0.300001144409201,FALSE,5,0,2,7,2.25,-1.25,1,4,16,14,7,16,14,10,4,13.84,12.87,14,13,8.49,8.85,8,9,0.16,-1.49,0.0110958142550544,-0.181209827941264
3025,"1374",15,16,87.7,10,11,1,21.2086659064994,90,3,6,"Age06",0.58,31,"2012",63,"4872","5675",1,2,1.5,1,FALSE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"56754872",1,"567548722012",3,22.6599998474121,21.3999996185303,17.9400001525879,0.624499280625525,0.208166325068552,1.1999988555908,FALSE,2.73684210526316,-1.73684210526316,1,4,2.64705882352941,-0.647058823529412,1,4,30,25,11,27,23,8,3,19,17.14,19,17,9.75,8.97,10,9,6,1.25,0.268263986594679,0.115069329784787
3026,"1375",16,13,87.9,11,9,2,19.7952218430034,90,3,6,"Age06",0.57,29,"2012",63,"4723","5437",1,3,2,1,FALSE,NA,NA,5,FALSE,TRUE,NA,"54374723",1,"543747232012",3,21.4333337148031,17,18.8666667938232,3.98036886112964,0.757187813026815,7.7000007629395,FALSE,1,0,1,1,3.375,-0.375,1,6,26,24,10,26,24,14,7,19.68,16.35,20,16,9.33,8.22,9,8,4.32,0.67,0.193981102625218,0.0659363230044025
3027,"1367",29,12,85.5,20,8,12,28.7719298245614,90,4,10,"Age10",6.27,41,"2012",60,"4663","5871",2,3,2.5,1,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"58714663",1,"587146632012",4,23.2750000953674,19.8999996185303,18.3249998092651,2.33291693060002,0.994568781358117,5.2000007629394,TRUE,2,0,2,2,3.61111111111111,-0.611111111111111,1,5,24,19,14,23,19,16,8,18.08,17.8,17,18,12.89,11.52,13,12,0.920000000000002,1.11,0.0483287321840087,0.0796404897234474
3029,"1369",13,26,89.5,9,17,8,26.145251396648,90,3,10,"Age10",1.4,39,"2012",61,"4961","4960",2,2,2,4,FALSE,FALSE,TRUE,3,TRUE,FALSE,FALSE,"49604961",1,"496049612012",3,23.8000001907349,20,17.0333334604899,5.37401180675757,0.919238276062818,7.6000003814697,FALSE,2.27777777777778,-0.277777777777778,1,4,2.73333333333333,-0.733333333333333,1,4,26,24,15,26,24,6,2,20.88,17.95,20,18,13.18,11.04,13,11,3.12,1.82,0.136217211953782,0.124905111730797
3030,"1373",16,40,86,11,28,17,39.0697674418605,90,3,10,"Age10",1.43,56,"2012",61,"4933","5202",1,2,1.5,1,FALSE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"52024933",1,"520249332012",3,26.2999998728434,24.7999992370605,18.6333332061768,1.30000055753271,0.55075696237826,2.3000011444092,FALSE,1.93333333333333,-0.933333333333333,1,3,2.1875,-0.1875,1,4,32,26,19,32,32,18,10,23.74,23.11,24,23,18.49,17.24,18,17,2.26,0.510000000000002,0.089140571791063,0.0265019407455066
3033,"1372",24,6,86.3,17,4,13,20.8574739281576,90,5,10,"Age10",12.2,30,"2012",62,"4059","4768",2,4,3,4,FALSE,FALSE,TRUE,10,TRUE,FALSE,FALSE,"47684059",1,"476840592012",5,22.2142857142857,18.6000003814697,18.1285713740758,2.4141247258238,0.5176876284521,6.1999988555908,TRUE,2.4,-0.4,1,4,3.39285714285714,0.607142857142857,1,6,12,11,6,11,11,21,14,11,9.97,11,10,6.14,5.69,6,6,0,-0.14,0,-0.021309786586751
3034,"1377",9,5,86.3,6,3,3,9.73348783314021,90,1,10,"Age10",13.93,14,"2012",62,"5140","5593",1,1,1,1,FALSE,TRUE,TRUE,1,FALSE,FALSE,TRUE,"55935140",1,"559351402012",1,19.6000003814697,19,17.5,NA,NA,0,FALSE,1.66666666666667,-0.666666666666667,1,2,2.125,-1.125,1,3,10,8,4,8,8,10,4,7.26,6.86,8,7,2.31,2.43,2,2,0.74,1.69,0.0910838293011435,0.47089291343062
3035,"1374",14,5,89,9,3,6,12.8089887640449,90,3,10,"Age10",0.32,19,"2012",63,"4872","5675",1,2,1.5,1,FALSE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"56754872",1,"567548722012",3,22.6599998474121,21.3999996185303,17.9400001525879,0.624499280625525,0.208166325068552,1.1999988555908,FALSE,2.73684210526316,-1.73684210526316,1,4,2.64705882352941,-0.647058823529412,1,4,10,8,4,8,6,43,40,7.3,7.69,8,8,3.4,2.48,3,2,0.7,0.6,0.0859424298007248,0.143100843640673
3039,"1383",10,12,90,7,8,1,14.6666666666667,90,3,6,"Age06",1.63,22,"2012",69,"5014","5489",1,2,1.5,2,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"54895014",2,"548950142012",2,25.8000001907349,25.3999996185303,NA,0.565686234168745,NA,0.800001144409201,TRUE,1.41666666666667,-0.416666666666667,1,2,2.78571428571429,-0.785714285714286,2,4,20,11,3,17,13,8,3,12.66,12.41,13,13,4.35,4.23,4,4,-1.66,-1.35,-0.134834890527967,-0.326215736454024
3049,"1384",6,1,81.9,4,1,3,5.12820512820513,90,3,6,"Age06",9.73,7,"2012",75,"5093","4682",3,1,2,5,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,"46825093",1,"468250932012",1,19.2999992370605,19.2999992370605,15.6000003814697,NA,NA,0,TRUE,3.37931034482759,-0.379310344827586,1,5,1.5,-0.5,1,2,2,2,0,2,2,19,10,2,1.71,2,2,0,0.19,0,0,0,0,0,0
3063,"1386",7,6,84.3,5,4,1,9.25266903914591,90,2,6,"Age06",1.95,13,"2012",78,"5625","5195",1,1,1,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"51955625",1,"519556252012",1,23.1000003814697,23.1000003814697,17.2000007629395,NA,NA,0,TRUE,2.4,-1.4,1,4,2.4,-1.4,1,4,12,11,2,11,11,18,10,10.08,7.83,11,8,3.04,2.44,3,2,0.92,-1.04,0.083381608939051,-0.347835995271528
3065,"1387",9,16,86.7,6,11,5,17.3010380622837,90,2,6,"Age06",0.78,25,"2012",79,"5589","5616",1,1,1,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"56165589",1,"561655892012",2,20.75,20.5,17.8499994277954,0.353553390593274,0.777817729045083,0.5,TRUE,1.81818181818182,-0.818181818181818,1,3,1.91666666666667,-0.916666666666667,1,3,18,15,6,17,13,12,7,14.84,12.4,15,13,6.25,5.49,6,6,0.16,-0.25,0.0103762279860908,-0.0377403279828471
3073,"1388",12,16,89.2,8,11,3,18.8340807174888,90,3,10,"Age10",1.48,28,"2012",77,"5407","5517",1,1,1,1,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,"55175407",1,"551754072012",3,19.4749999046326,14.6000003814697,16.5249998569489,4.83873196997211,1.89032606215348,9.1999988555908,FALSE,2.23076923076923,-1.23076923076923,1,3,2.5,-1.5,1,4,24,17,6,19,17,17,10,16.44,15.02,17,15,6.39,6.53,6,6,0.559999999999999,-0.39,0.0325231917055599,-0.0582689081239758
3079,"1386",10,9,88.2,7,6,1,12.9251700680272,90,1,10,"Age10",1.53,19,"2012",78,"5625","5195",1,1,1,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"51955625",1,"519556252012",1,23.1000003814697,23.1000003814697,17.2000007629395,NA,NA,0,TRUE,2.4,-1.4,1,4,2.4,-1.4,1,4,18,11,3,15,13,14,8,10.76,10.98,11,11,3.2,4.33,3,4,0.24,-0.2,0.0210904126576601,-0.0555698511548108
3082,"1387",14,20,86.4,10,14,4,23.6111111111111,90,2,10,"Age10",1.35,34,"2012",79,"5589","5616",1,1,1,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"56165589",1,"561655892012",2,20.75,20.5,17.8499994277954,0.353553390593274,0.777817729045083,0.5,TRUE,1.81818181818182,-0.818181818181818,1,3,1.91666666666667,-0.916666666666667,1,3,28,18,8,28,20,8,1,21.84,17.68,22,18,12.58,10.59,13,10,-3.84,-4.58,-0.188608061556776,-0.431018182532782
