"DVDRef","Sex","Tstart","Interval"
3205,1,100,10.5
3205,0,100.1,12.2
3205,1,106.1,6.09999999999999
3205,0,111.4,11.3
3205,0,112.2,0.799999999999997
3205,0,112.8,0.599999999999994
3214,0,1.5,0
3214,1,4.4,0
3214,1,12.2,7.8
3214,0,19,17.5
3214,1,30.4,18.2
3214,0,33.8,14.8
3214,1,49.3,18.9
3214,1,51,1.7
3214,0,52.2,18.4
3214,1,54.1,3.1
3214,0,58.4,6.2
3214,1,61.5,7.4
3214,1,64.1,2.59999999999999
3214,1,68.9,4.80000000000001
3214,1,75.8,6.89999999999999
3214,1,79.3,3.5
3214,1,81.4,2.10000000000001
3215,0,2.5,0
3215,0,6.3,3.8
3215,0,10.1,3.8
3215,1,11.5,0
3215,0,14.2,4.1
3215,0,17.8,3.6
3215,0,24.6,6.8
3215,0,26.5,1.9
3215,0,27.9,1.4
3215,0,29.5,1.6
3215,0,32,2.5
3215,0,33.3,1.3
3215,0,36.8,3.5
3215,0,40.1,3.3
3215,0,41.6,1.5
3215,0,44.6,3
3215,0,55.5,10.9
3215,0,56.6,1.1
3215,1,60.3,48.8
3215,0,61.7,5.1
3215,0,63.3,1.59999999999999
3215,1,63.6,3.3
3215,1,65,1.4
3215,0,67,3.7
3215,1,67.2,2.2
3215,1,71.4,4.2
3215,1,73.7,2.3
3215,0,76,9
3215,0,77.2,1.2
3215,0,79.2,2
3215,1,80.2,6.5
3215,0,82.7,3.5
3215,1,83.4,3.2
3215,0,84.4,1.7
3215,1,88.5,5.09999999999999
3215,0,88.5,4.09999999999999
3215,0,92.7,4.2
3224,0,2.5,0
3224,1,2.8,0
3224,0,4.6,2.1
3224,0,5.2,0.600000000000001
3224,0,5.9,0.7
3224,0,6.6,0.699999999999999
3224,0,7.2,0.600000000000001
3224,1,7.5,4.7
3224,0,8.2,0.999999999999999
3224,1,8.4,0.9
3224,1,10.4,2
3224,0,10.6,2.4
3224,1,11.5,1.1
3224,0,12.3,1.7
3224,1,12.4,0.9
3224,1,13.4,1
3224,1,14.3,0.9
3224,0,15.4,3.1
3224,1,20.6,6.3
3224,0,27.1,11.7
3224,1,30.2,9.6
3224,0,30.5,3.4
3224,1,33.6,3.4
3224,0,37.4,6.9
3224,1,46.4,12.8
3224,0,49.6,12.2
3224,0,51.3,1.7
3224,1,54.4,8
3224,0,58.5,7.2
3224,1,59.6,5.2
3224,0,70.2,11.7
3224,1,70.7,11.1
3224,0,74.5,4.3
3224,1,81.9,11.2
3224,0,84.2,9.7
3224,1,85.9,4
3224,1,88.7,2.8
3231,0,3.1,0
3231,1,3.1,0
3231,0,14.2,11.1
3231,1,15.3,12.2
3231,1,16.9,1.6
3231,0,19.6,5.4
3231,1,20,3.1
3231,1,25.1,5.1
3231,1,28.5,3.4
3231,0,32.9,13.3
3231,1,33.8,5.3
3231,0,42.4,9.5
3231,1,43.3,9.5
3231,0,50.7,8.3
3231,1,57.3,14
3231,0,61.3,10.6
3231,1,66.1,8.8
3231,1,69.8,3.7
3231,1,70.5,0.700000000000003
3231,1,78.6,8.09999999999999
3231,0,80,18.7
3231,0,82.5,2.5
3231,1,86.1,7.5
3232,0,0,0
3232,1,5,0
3232,0,9,9
3232,1,12.5,7.5
3232,0,19.5,10.5
3232,0,21.1,1.6
3232,1,24.1,11.6
3232,0,30.4,9.3
3232,1,39.2,15.1
3232,0,44.5,14.1
3232,1,47.4,8.2
3232,0,56.8,12.3
3232,1,64.8,17.4
3232,0,71.1,14.3
3232,1,92.8,28
3232,0,96.4,25.3
3233,0,0.9,0
3233,0,3,2.1
3233,0,4.5,1.5
3233,0,5.7,1.2
3233,0,7.6,1.9
3233,1,7.8,0
3233,0,9.8,2.2
3233,0,11,1.2
3233,0,12.8,1.8
3233,0,14.1,1.3
3233,0,15.8,1.7
3233,0,17.7,1.9
3233,0,21.4,3.7
3233,1,21.8,14
3233,1,23.5,1.7
3233,0,23.6,2.2
3233,0,27.1,3.5
3233,0,28.8,1.7
3233,1,29.4,5.9
3233,1,31.7,2.3
3233,1,33,1.3
3233,0,34.2,5.4
3233,1,34.6,1.6
3233,0,34.8,0.599999999999994
3233,1,36.5,1.9
3233,0,37.4,2.6
3233,0,38.1,0.700000000000003
3233,0,46.7,8.6
3233,1,47.4,10.9
3233,1,54.2,6.8
3233,0,58.3,11.6
3233,0,60.9,2.6
3233,0,62.8,1.9
3233,0,64.9,2.10000000000001
3233,0,67,2.09999999999999
3233,0,71.6,4.59999999999999
3233,1,75.9,21.7
3233,0,76.9,5.30000000000001
3233,0,78.5,1.59999999999999
3233,0,80,1.5
3233,0,82,2
3233,0,86.6,4.59999999999999
3233,1,89.1,13.2
3235,0,0,0
3235,0,2.5,2.5
3235,1,7.8,0
3235,0,14.3,11.8
3235,1,16.1,8.3
3235,0,16.5,2.2
3235,1,22.3,6.2
3235,1,30.5,8.2
3235,1,32.9,2.4
3235,0,42.8,26.3
3235,1,46.7,13.8
3235,0,47.5,4.7
3235,1,48.9,2.2
3235,0,60.3,12.8
3235,1,68.3,19.4
3235,0,73.8,13.5
3235,0,76.6,2.8
3235,0,90,13.4
3243,1,4.1,0
3243,0,9.6,0
3243,1,14.2,10.1
3243,0,18.4,8.8
3243,1,19.8,5.6
3243,1,22.8,3
3243,1,27.1,4.3
3243,1,30.4,3.3
3243,1,46.3,15.9
3243,1,47.4,1.1
3243,0,55.7,37.3
3243,1,56.9,9.5
3243,1,57.5,0.600000000000001
3243,1,66.3,8.8
3243,0,69.1,13.4
3243,1,83.8,17.5
3243,1,83.9,0.100000000000009
3243,1,86.7,2.8
3245,0,0.5,0
3245,1,1.2,0
3245,0,2.3,1.8
3245,1,4,2.8
3245,1,5.9,1.9
3245,1,7.1,1.2
3245,0,7.6,5.3
3245,1,8.7,1.6
3245,1,9.8,1.1
3245,1,10.8,1
3245,1,12.9,2.1
3245,0,13.8,6.2
3245,1,14.3,1.4
3245,1,15.5,1.2
3245,0,17.1,3.3
3245,1,20.4,4.9
3245,0,20.9,3.8
3245,0,24.7,3.8
3245,1,25.7,5.3
3245,0,26.8,2.1
3245,1,29,3.3
3245,0,33.2,6.4
3245,1,34.9,5.9
3245,0,37.4,4.2
3245,1,39,4.1
3245,0,42,4.6
3245,1,42.5,3.5
3245,0,48.4,6.4
3245,1,49.1,6.6
3245,0,51.6,3.2
3245,1,54,4.9
3245,1,57.7,3.7
3245,0,61,9.4
3245,1,67.5,9.8
3245,0,67.7,6.7
3245,1,69.3,1.8
3245,1,71,1.7
3245,1,77.7,6.7
3245,0,78.3,10.6
3245,0,79,0.700000000000003
3245,1,81.3,3.59999999999999
3245,0,82.9,3.90000000000001
3245,1,88.8,7.5
3247,1,2.6,0
3247,0,3.2,0
3247,1,4.2,1.6
3247,0,5.9,2.7
3247,0,7,1.1
3247,1,9.1,4.9
3247,0,15.9,8.9
3247,1,17.5,8.4
3247,1,25.2,7.7
3247,0,27.7,11.8
3247,1,28,2.8
3247,0,30.7,3
3247,1,33.3,5.3
3247,1,35.6,2.3
3247,0,35.8,5.1
3247,1,41.5,5.9
3247,1,42.7,1.2
3247,0,45.8,10
3247,1,46.7,4
3247,1,48,1.3
3247,1,49.8,1.8
3247,0,54.7,8.90000000000001
3247,1,63.8,14
3247,1,67.7,3.90000000000001
3247,0,68,13.3
3247,0,70.8,2.8
3247,1,72.2,4.5
3247,0,72.4,1.60000000000001
3247,1,77.2,5
3247,0,77.4,5
3247,0,78.7,1.3
3247,1,79.2,2
3247,0,85.2,6.5
3247,0,86.2,1
3247,1,86.9,7.7
3248,1,2.5,0
3248,0,5.5,0
3248,0,13.1,7.6
3248,0,20,6.9
3248,0,24.6,4.6
3248,1,29.3,26.8
3248,1,31.8,2.5
3248,0,39.8,15.2
3248,0,45.9,6.1
3248,1,50.7,18.9
3248,0,52.9,7
3248,1,58.7,8
3248,1,67.5,8.8
3248,0,73,20.1
3248,0,79.4,6.40000000000001
3248,0,82.9,3.5
3248,1,83.4,15.9
3255,1,2,0
3255,0,4.5,0
3255,0,16.6,12.1
3255,1,17.5,15.5
3255,0,24.2,7.6
3255,0,24.9,0.699999999999999
3255,1,28.8,11.3
3255,0,31.1,6.2
3255,0,38.8,7.7
3255,1,39.4,10.6
3255,0,42.6,3.8
3255,1,60.4,21
3255,0,75.8,33.2
3255,1,88.3,27.9
3257,0,1.3,0
3257,1,2.3,0
3257,0,4.2,2.9
3257,1,4.8,2.5
3257,1,5.2,0.4
3257,0,6.3,2.1
3257,1,10.7,5.5
3257,0,10.9,4.6
3257,1,19.8,9.1
3257,1,23.4,3.6
3257,0,24.6,13.7
3257,1,26.7,3.3
3257,0,26.8,2.2
3257,0,28.2,1.4
3257,0,35.2,7
3257,0,38.6,3.4
3257,1,38.9,12.2
3257,0,40.8,2.2
3257,1,41.2,2.3
3257,1,42.3,1.09999999999999
3257,0,43.3,2.5
3257,0,46.9,3.6
3257,1,47.1,4.8
3257,1,48.2,1.1
3257,0,49.2,2.3
3257,0,51.7,2.5
3257,0,53.6,1.9
3257,0,54.6,1
3257,0,56.1,1.5
3257,0,58.5,2.4
3257,1,61.7,13.5
3257,0,66.4,7.90000000000001
3257,1,66.9,5.2
3257,1,68.1,1.19999999999999
3257,1,74.5,6.40000000000001
3257,0,76.1,9.69999999999999
3257,0,80.8,4.7
3257,0,83.2,2.40000000000001
3257,0,84.7,1.5
3257,1,87,12.5
3257,0,91.9,7.2
3257,0,94.5,2.59999999999999
3257,1,96.1,9.09999999999999
3257,0,99.6,5.09999999999999
3259,1,4.1,0
3259,0,7.3,0
3259,1,12.4,8.3
3259,1,13.7,1.3
3259,1,15.3,1.6
3259,1,21.4,6.1
3259,1,25.9,4.5
3259,1,29.2,3.3
3259,1,35.4,6.2
3259,1,37.3,1.9
3259,1,38.3,1
3259,0,38.6,31.3
3259,1,39.3,1
3259,1,40.3,1
3259,0,41,2.4
3259,1,42.2,1.90000000000001
3259,1,43.1,0.899999999999999
3259,1,43.8,0.699999999999996
3259,1,45.5,1.7
3259,0,46.8,5.8
3259,1,47.4,1.9
3259,1,48.3,0.899999999999999
3259,1,49.7,1.40000000000001
3259,1,55.2,5.5
3259,1,61.6,6.4
3259,1,65.3,3.7
3259,0,72.2,25.4
3259,0,73.9,1.7
3259,1,76.6,11.3
3259,1,77.9,1.30000000000001
3259,1,79.1,1.19999999999999
3259,1,85,5.90000000000001
3259,1,92.7,7.7
3266,1,4.2,0
3266,1,7.8,3.6
3266,1,15.8,8
3266,1,17.4,1.6
3266,1,18,0.600000000000001
3266,1,19.9,1.9
3266,1,22.1,2.2
3266,1,23.1,1
3266,1,23.9,0.799999999999997
3266,1,30.3,6.4
3266,1,31,0.699999999999999
3266,1,34.4,3.4
3266,1,38.7,4.3
3266,1,41.7,3
3266,1,49.5,7.8
3266,1,50.7,1.2
3266,1,56.1,5.4
3266,0,58.9,0
3266,1,60.4,4.3
3266,1,60.9,0.5
3266,1,74.1,13.2
3268,1,0.5,0
3268,0,0.7,0
3268,1,1.4,0.9
3268,1,2.9,1.5
3268,1,3.6,0.7
3268,1,4.3,0.7
3268,1,5.4,1.1
3268,1,7.4,2
3268,0,8.8,8.1
3268,1,9.1,1.7
3268,0,10.8,2
3268,1,11.9,2.8
3268,0,12.3,1.5
3268,1,15.2,3.3
3268,1,22.4,7.2
3268,1,26.5,4.1
3268,0,27.1,14.8
3268,0,28.8,1.7
3268,0,31.1,2.3
3268,1,32.7,6.2
3268,0,35,3.9
3268,0,36.5,1.5
3268,1,36.7,4
3268,0,37.7,1.2
3268,1,39.7,3
3268,1,41.5,1.8
3268,1,44.2,2.7
3268,0,47.1,9.4
3268,1,48.3,4.09999999999999
3268,0,50,2.9
3268,1,50.4,2.1
3268,1,53.1,2.7
3268,1,55.3,2.2
3268,1,57.3,2
3268,1,64,6.7
3268,1,67.8,3.8
3268,1,69.9,2.10000000000001
3268,0,70.6,20.6
3268,0,71.6,1
3268,0,72.7,1.10000000000001
3268,1,72.8,2.89999999999999
3268,0,74.3,1.59999999999999
3268,1,75.2,2.40000000000001
3268,0,75.3,1
3268,0,76,0.700000000000003
3268,0,77,1
3268,1,79.1,3.89999999999999
3268,0,80.4,3.40000000000001
3268,0,81.2,0.799999999999997
3268,1,82.7,3.60000000000001
3268,0,82.9,1.7
3268,0,83.8,0.899999999999991
3268,1,84.1,1.39999999999999
3268,0,84.9,1.10000000000001
3268,1,85.1,1
3268,0,85.7,0.799999999999997
3268,0,86.8,1.09999999999999
3268,0,89.2,2.40000000000001
3268,1,89.8,4.7
3269,0,0.7,0
3269,1,3.2,0
3269,1,8.2,5
3269,0,11,10.3
3269,1,14.5,6.3
3269,0,19.3,8.3
3269,0,23.6,4.3
3269,0,46.6,23
3269,0,49.9,3.3
3269,1,52.2,37.7
3269,0,52.3,2.4
3269,1,56.6,4.4
3269,0,58.2,5.90000000000001
3269,1,58.3,1.7
3269,1,60.5,2.2
3269,0,74.8,16.6
3269,0,78,3.2
3269,1,83.4,22.9
3269,0,88,10
3269,1,89,5.59999999999999
3274,1,8,0
3274,0,9.7,0
3274,1,18.6,10.6
3274,0,22.9,13.2
3274,1,33.6,15
3274,0,38.5,15.6
3274,1,44.6,11
3274,1,59.8,15.2
3274,0,63.5,25
3274,1,65.9,6.10000000000001
3274,1,76.5,10.6
3274,0,81.1,17.6
3276,0,2.2,0
3276,1,3.9,0
3276,0,5.7,3.5
3276,0,9.2,3.5
3276,1,9.5,5.6
3276,0,10.1,0.9
3276,1,11.8,2.3
3276,0,13.6,3.5
3276,1,15.5,3.7
3276,0,26.8,13.2
3276,1,27.3,11.8
3276,0,32.9,6.1
3276,0,33.8,0.899999999999999
3276,0,36,2.2
3276,1,41.7,14.4
3276,0,43.8,7.8
3276,0,45.5,1.7
3276,0,47.7,2.2
3276,0,49.3,1.59999999999999
3276,0,50.7,1.40000000000001
3276,1,53.2,11.5
3276,0,54.8,4.09999999999999
3276,0,57.4,2.6
3276,0,62.1,4.7
3276,1,67.1,13.9
3276,0,71.6,9.49999999999999
3276,0,88.7,17.1
3277,0,1.6,0
3277,0,3.8,2.2
3277,0,5.2,1.4
3277,1,6,0
3277,0,6.4,1.2
3277,0,7.3,0.899999999999999
3277,0,10.1,2.8
3277,1,10.5,4.5
3277,0,13.6,3.5
3277,1,17.6,7.1
3277,0,18.8,5.2
3277,1,23.9,6.3
3277,0,26,7.2
3277,0,27.2,1.2
3277,1,29.2,5.3
3277,0,29.8,2.6
3277,1,32.6,3.4
3277,0,34.2,4.4
3277,0,35.4,1.2
3277,1,36.5,3.9
3277,0,42,6.6
3277,1,42.3,5.8
3277,0,43.7,1.7
3277,1,44.6,2.3
3277,1,47.6,3
3277,0,52.2,8.5
3277,0,54.3,2.09999999999999
3277,1,54.9,7.3
3277,0,58.7,4.40000000000001
3277,0,59.7,1
3277,0,60.9,1.2
3277,1,61.5,6.6
3277,0,62.3,1.4
3277,1,64.4,2.90000000000001
3277,0,65,2.7
3277,0,67.2,2.2
3277,0,71.8,4.59999999999999
3277,0,73.1,1.3
3277,1,76.3,11.9
3277,0,77.7,4.60000000000001
3277,1,80.1,3.8
3277,1,81.7,1.60000000000001
3277,0,83.2,5.5
3277,1,84.1,2.39999999999999
3277,0,84.6,1.39999999999999
3277,1,84.9,0.800000000000011
3277,1,85.9,1
3277,1,89.3,3.39999999999999
3278,0,8,0
3278,1,9,0
3278,0,10.5,2.5
3278,1,14.2,5.2
3278,0,17.7,7.2
3278,1,32.4,18.2
3278,0,53,35.3
3278,1,58.7,26.3
3278,0,73.1,20.1
3278,1,87.9,29.2
3278,0,91.5,18.4
3279,1,2.1,0
3279,0,2.3,0
3279,1,6.7,4.6
3279,1,9.8,3.1
3279,0,15.6,13.3
3279,1,18.2,8.4
3279,0,20.8,5.2
3279,1,26.2,8
3279,0,29.8,9
3279,0,35.2,5.4
3279,1,40.1,13.9
3279,0,49.4,14.2
3279,1,52.9,12.8
3279,0,62.5,13.1
3279,0,73,10.5
3279,1,73.5,20.6
3279,0,77.5,4.5
3279,1,80.3,6.8
3279,1,84.3,4
3279,0,85.4,7.90000000000001
3279,1,85.9,1.60000000000001
3279,1,88.1,2.19999999999999
3279,0,92.3,6.89999999999999
3284,0,4.5,0
3284,1,6.5,0
3284,0,7.8,3.3
3284,1,10.1,3.6
3284,1,12,1.9
3284,0,13,5.2
3284,0,25.5,12.5
3284,1,25.6,13.6
3284,1,32.2,6.6
3284,0,34.1,8.6
3284,0,37.6,3.5
3284,1,39.8,7.59999999999999
3284,0,39.8,2.2
3284,1,45.5,5.7
3284,1,48.4,2.9
3284,0,52.9,13.1
3284,0,54.6,1.7
3284,0,55.4,0.799999999999997
3284,0,56.8,1.4
3284,0,58,1.2
3284,0,58.3,0.299999999999997
3284,0,58.9,0.600000000000001
3284,1,59.9,11.5
3284,0,60.8,1.9
3284,0,61.6,0.800000000000004
3284,0,62.4,0.799999999999997
3284,0,65.8,3.4
3284,0,66.3,0.5
3284,0,67,0.700000000000003
3284,0,68.4,1.40000000000001
3284,0,69,0.599999999999994
3284,1,70.3,10.4
3284,0,70.7,1.7
3284,0,76.2,5.5
3284,0,77.5,1.3
3284,0,81,3.5
3284,0,83.3,2.3
3284,0,85,1.7
3284,1,89.7,19.4
3287,0,2.9,0
3287,0,7,4.1
3287,1,14.1,0
3287,0,18.3,11.3
3287,0,29.1,10.8
3287,1,34,19.9
3287,0,34.7,5.6
3287,1,36.9,2.9
3287,0,39.2,4.5
3287,1,39.8,2.9
3287,0,41.1,1.9
3287,1,44.8,5
3287,0,46.9,5.8
3287,0,59.6,12.7
3287,0,61.7,2.1
3287,1,62.5,17.7
3287,0,64.6,2.89999999999999
3287,0,73.6,9
3287,0,87.5,13.9
3287,0,89.3,1.8
3287,0,90.4,1.10000000000001
3287,0,93.8,3.39999999999999
3287,1,95.8,33.3
3287,1,97.6,1.8
3287,1,99.8,2.2
3287,1,100.9,1.10000000000001
3287,0,101.2,7.40000000000001
3289,0,0.8,0
3289,0,3.1,2.3
3289,0,4.9,1.8
3289,1,5.5,0
3289,0,6,1.1
3289,0,7,1
3289,1,7.8,2.3
3289,0,8.3,1.3
3289,1,9,1.2
3289,0,9.9,1.6
3289,1,11.1,2.1
3289,0,12.4,2.5
3289,0,13.8,1.4
3289,1,14.3,3.2
3289,0,15.2,1.4
3289,1,18,3.7
3289,1,18.9,0.899999999999999
3289,0,20.2,5
3289,1,21.9,3
3289,1,24.2,2.3
3289,0,24.7,4.5
3289,0,26.4,1.7
3289,0,33.6,7.2
3289,1,35.1,10.9
3289,0,35.9,2.3
3289,0,37.2,1.3
3289,1,38.4,3.3
3289,0,38.5,1.3
3289,0,40.3,1.8
3289,1,41.4,3
3289,0,42.6,2.3
3289,0,45.3,2.7
3289,0,48.5,3.2
3289,1,49.5,8.1
3289,0,56,7.5
3289,1,61.3,11.8
3289,0,61.5,5.5
3289,0,64.3,2.8
3289,0,65.6,1.3
3289,1,66.4,5.10000000000001
3289,0,66.9,1.30000000000001
3289,0,71,4.09999999999999
3289,1,75,8.59999999999999
3289,0,76.3,5.3
3289,1,80.6,5.59999999999999
3289,0,83.9,7.60000000000001
3291,0,2.3,0
3291,1,2.8,0
3291,0,3.6,1.3
3291,0,6.9,3.3
3291,1,7.1,4.3
3291,0,11.4,4.5
3291,0,14.6,3.2
3291,1,15.5,8.4
3291,0,17.2,2.6
3291,1,17.8,2.3
3291,0,19,1.8
3291,0,23.2,4.2
3291,1,24.3,6.5
3291,1,32.8,8.5
3291,0,35.6,12.4
3291,0,39.1,3.5
3291,1,40.7,7.90000000000001
3291,0,41.1,2
3291,1,44.7,4
3291,1,46.8,2.09999999999999
3291,1,48.6,1.8
3291,1,51.7,3.1
3291,1,53.4,1.7
3291,0,54.2,13.1
3291,1,55.3,1.9
3291,0,56.8,2.59999999999999
3291,1,57.3,2
3291,1,59.5,2.2
3291,0,61.2,4.40000000000001
3291,1,62.7,3.2
3291,1,66.3,3.59999999999999
3291,0,73.1,11.9
3291,0,75.4,2.30000000000001
3291,1,84.9,18.6
3291,0,86.7,11.3
3291,1,87.2,2.3
3291,0,88.2,1.5
3292,1,2.1,0
3292,1,5,2.9
3292,0,10,0
3292,1,10.3,5.3
3292,0,17.3,7.3
3292,1,18.5,8.2
3292,1,19.3,0.800000000000001
3292,1,20.7,1.4
3292,0,24.8,7.5
3292,1,27,6.3
3292,1,28.4,1.4
3292,1,29.2,0.800000000000001
3292,0,33.4,8.6
3292,0,34.5,1.1
3292,1,44.9,15.7
3292,1,48.2,3.3
3292,0,49.7,15.2
3292,1,50.4,2.2
3292,1,52.7,2.3
3292,1,57.4,4.7
3292,1,58.5,1.1
3292,1,60,1.5
3292,1,61.8,1.8
3292,0,62.3,12.6
3292,1,65.6,3.8
3292,1,67,1.40000000000001
3292,1,68.1,1.09999999999999
3292,1,69,0.900000000000006
3292,1,70.1,1.09999999999999
3292,0,73.3,11
3292,1,75.4,5.30000000000001
3292,1,79.2,3.8
3292,0,82.1,8.8
3292,1,84.2,5
3292,0,90.9,8.80000000000001
3292,1,97.5,13.3
3292,0,100.5,9.59999999999999
3293,1,1.7,0
3293,0,2.1,0
3293,0,10.1,8
3293,1,10.4,8.7
3293,1,13.2,2.8
3293,0,16.2,6.1
3293,0,22.5,6.3
3293,1,24.4,11.2
3293,0,33.8,11.3
3293,0,40.2,6.40000000000001
3293,1,41.2,16.8
3293,1,46,4.8
3293,1,49.4,3.4
3293,0,59,18.8
3293,0,66,7
3293,0,70,4
3293,1,77.7,28.3
3293,0,80.1,10.1
3293,1,87.1,9.39999999999999
3293,1,94,6.90000000000001
3293,0,97,16.9
3295,0,3.9,0
3295,0,7.8,3.9
3295,1,11.7,0
3295,0,13,5.2
3295,0,16.6,3.6
3295,0,20.9,4.3
3295,0,38.5,17.6
3295,0,46.9,8.4
3295,1,49.4,37.7
3295,0,49.5,2.6
3295,1,51.8,2.4
3295,0,57.8,8.3
3295,0,59.5,1.7
3295,1,62.1,10.3
3295,0,64.6,5.09999999999999
3295,1,65.9,3.8
3295,0,67,2.40000000000001
3295,0,67.9,0.900000000000006
3295,0,68.5,0.599999999999994
3295,1,69.1,3.19999999999999
3295,1,70.5,1.40000000000001
3295,0,72.1,3.59999999999999
3295,1,75.4,4.90000000000001
3296,1,1.2,0
3296,0,4.9,0
3296,1,11.6,10.4
3296,0,20,15.1
3296,0,24.6,4.6
3296,1,34.3,22.7
3296,0,45.6,21
3296,1,50.4,16.1
3296,0,51.6,6
3296,1,55.7,5.3
3296,1,56.5,0.799999999999997
3296,0,56.9,5.3
3296,1,60.4,3.9
3296,0,60.9,4
3296,1,63,2.6
3296,0,64.1,3.2
3296,0,66.1,2
3296,1,68.8,5.8
3296,0,74.5,8.40000000000001
3296,1,79.1,10.3
3296,0,85.3,10.8
3296,1,86.3,7.2
3297,1,2.2,0
3297,0,5.5,0
3297,1,5.9,3.7
3297,1,8.9,3
3297,1,16.4,7.5
3297,0,16.6,11.1
3297,1,18.2,1.8
3297,0,20.7,4.1
3297,1,24.6,6.4
3297,0,29.3,8.6
3297,0,29.6,0.300000000000001
3297,1,30.4,5.8
3297,0,33.6,4
3297,1,35.2,4.8
3297,0,36.8,3.2
3297,1,39.1,3.9
3297,0,41.8,5
3297,1,42.7,3.6
3297,1,45.1,2.4
3297,0,45.4,3.6
3297,1,48.3,3.2
3297,0,57.6,12.2
3297,1,62.4,14.1
3297,0,65.1,7.49999999999999
3297,0,71.7,6.60000000000001
3297,1,71.9,9.50000000000001
3297,0,80.7,9
3297,1,82.9,11
3297,1,84.9,2
3297,0,85.1,4.39999999999999
3297,1,88,3.09999999999999
3297,0,89.9,4.80000000000001
3303,1,2.8,0
3303,1,7.6,4.8
3303,1,9.7,2.1
3303,1,11.6,1.9
3303,0,15.4,0
3303,1,17.2,5.6
3303,0,19.8,4.4
3303,1,21.6,4.4
3303,1,23,1.4
3303,0,23.3,3.5
3303,1,25.7,2.7
3303,0,28.7,5.4
3303,1,31.6,5.9
3303,0,33.1,4.4
3303,1,36.1,4.5
3303,0,37.7,4.6
3303,0,43.5,5.8
3303,0,46,2.5
3303,1,47.8,11.7
3303,0,49.6,3.6
3303,1,51,3.2
3303,0,51.1,1.5
3303,0,51.9,0.799999999999997
3303,1,53.1,2.1
3303,0,53.6,1.7
3303,0,55.3,1.7
3303,0,56.6,1.3
3303,0,57.6,1
3303,1,59.4,6.3
3303,1,62,2.6
3303,0,63,5.4
3303,0,64.3,1.3
3303,1,64.7,2.7
3303,0,65.8,1.5
3303,1,67.4,2.7
3303,1,69,1.59999999999999
3303,1,71.4,2.40000000000001
3303,1,73.7,2.3
3303,0,76.9,11.1
3303,0,78.6,1.69999999999999
3303,1,84.7,11
3303,1,86,1.3
3303,0,86.7,8.10000000000001
3303,1,88.1,2.09999999999999
3303,0,88.7,2
3303,1,89.4,1.30000000000001
3304,1,1.3,0
3304,0,3.6,0
3304,1,6.1,4.8
3304,1,10.5,4.4
3304,1,11,0.5
3304,0,13.8,10.2
3304,0,22.6,8.8
3304,1,28.1,17.1
3304,1,29.7,1.6
3304,0,32.4,9.8
3304,1,34.2,4.5
3304,1,35.4,1.2
3304,0,38.2,5.8
3304,1,39.8,4.4
3304,1,40.7,0.900000000000006
3304,0,41.8,3.59999999999999
3304,1,46.8,6.09999999999999
3304,1,50.5,3.7
3304,0,52.6,10.8
3304,1,57,6.5
3304,1,60.3,3.3
3304,0,61.6,9
3304,1,65.4,5.10000000000001
3304,1,66.6,1.19999999999999
3304,0,71.4,9.8
3304,1,79.1,12.5
3304,0,79.7,8.3
3304,1,83.7,4.60000000000001
3304,1,85.7,2
3307,1,11.3,0
3307,1,13.2,1.9
3307,0,23.8,0
3307,1,23.9,10.7
3307,0,34.7,10.9
3307,1,34.8,10.9
3307,0,35.9,1.2
3307,0,37.3,1.4
3307,0,38.2,0.900000000000006
3307,0,45.3,7.09999999999999
3307,0,46.9,1.6
3307,1,48.7,13.9
3307,0,49.3,2.4
3307,0,49.9,0.600000000000001
3307,0,50.5,0.600000000000001
3307,1,50.8,2.09999999999999
3307,0,52.1,1.6
3307,1,52.2,1.40000000000001
3307,0,52.7,0.600000000000001
3307,0,53.3,0.599999999999994
3307,0,54,0.700000000000003
3307,0,54.6,0.600000000000001
3307,1,54.9,2.7
3307,0,55.5,0.899999999999999
3307,0,56.1,0.600000000000001
3307,0,61.7,5.6
3307,0,70,8.3
3307,1,70.2,15.3
3307,0,73.2,3.2
3307,1,81.8,11.6
3307,0,85.1,11.9
3307,0,88.7,3.60000000000001
3310,0,2.4,0
3310,0,3.1,0.7
3310,0,3.8,0.7
3310,0,4.5,0.7
3310,0,8.6,4.1
3310,0,9.2,0.6
3310,0,10,0.800000000000001
3310,0,10.9,0.9
3310,0,11.5,0.6
3310,0,12.3,0.800000000000001
3310,0,13.3,1
3310,0,14,0.699999999999999
3310,0,16.7,2.7
3310,0,18.7,2
3310,1,19.3,0
3310,0,21.6,2.9
3310,0,22.3,0.699999999999999
3310,0,23.2,0.899999999999999
3310,0,24,0.800000000000001
3310,0,38.2,14.2
3310,0,38.5,0.299999999999997
3310,1,38.9,19.6
3310,0,39.9,1.4
3310,1,41.4,2.5
3310,0,41.6,1.7
3310,0,45,3.4
3310,0,45.6,0.600000000000001
3310,1,45.9,4.5
3310,0,46.1,0.5
3310,0,46.7,0.600000000000001
3310,0,47.1,0.399999999999999
3310,0,47.8,0.699999999999996
3310,1,49,3.1
3310,0,49.4,1.6
3310,0,50.4,1
3310,0,54.1,3.7
3310,0,55.9,1.8
3310,1,56.3,7.3
3310,0,57.8,1.9
3310,0,59.1,1.3
3310,1,59.4,3.1
3310,0,59.8,0.699999999999996
3310,0,63.3,3.5
3310,0,65.3,2
3310,0,67.3,2
