Filename,TstartFeedVisit,TendFeedVisit,Sex,Interval,DVDRef
2010\VJ0168.xlsx,7.2,9.5,1,2,2509
2010\VJ0168.xlsx,9.6,9.9,0,4.5,2509
2010\VJ0168.xlsx,9.8,9.9,1,2.6,2509
2010\VJ0168.xlsx,11.6,12,0,2,2509
2010\VJ0168.xlsx,12.9,13.5,0,1.3,2509
2010\VJ0168.xlsx,12.9,13.1,1,3.1,2509
2010\VJ0168.xlsx,13.6,15,1,0.7,2509
2010\VJ0168.xlsx,15,15.5,0,2.1,2509
2010\VJ0168.xlsx,16.8,37,0,1.8,2509
2010\VJ0168.xlsx,19.1,20,1,5.5,2509
2010\VJ0168.xlsx,24.7,25.5,1,5.6,2509
2010\VJ0168.xlsx,26.2,26.5,1,1.5,2509
2010\VJ0168.xlsx,28,29.2,1,1.8,2509
2010\VJ0168.xlsx,36.7,50.7,1,8.7,2509
2010\VJ0168.xlsx,54.3,73.2,0,37.5,2509
2010\VJ0168.xlsx,57.9,58.9,1,21.2,2509
2010\VJ0168.xlsx,64.8,65.1,1,6.9,2509
2010\VJ0168.xlsx,73.3,76.3,1,8.5,2509
2010\VJ0168.xlsx,76.4,83.1,0,22.1,2509
2010\VJ0168.xlsx,80.3,80.5,1,7,2509
2010\VJ0168.xlsx,83.1,90,1,2.8,2509
2010\VJ0169.xlsx,5.8,6.7,1,0,2510
2010\VJ0169.xlsx,6.5,6.9,0,0,2510
2010\VJ0169.xlsx,7.1,15.4,0,0.6,2510
2010\VJ0169.xlsx,15.5,33.4,1,9.7,2510
2010\VJ0169.xlsx,34.1,47.8,0,27,2510
2010\VJ0169.xlsx,48.2,57.9,1,32.7,2510
2010\VJ0169.xlsx,59.4,67.7,0,25.3,2510
2010\VJ0169.xlsx,69.1,73.7,1,20.9,2510
2010\VJ0169.xlsx,73.7,81.4,0,14.3,2510
2010\VJ0169.xlsx,81.8,90,1,12.7,2510
2011\VK0001.xlsx,1.8,2.2,0,0,2511
2011\VK0001.xlsx,2,2.2,1,0,2511
2011\VK0001.xlsx,6,6.3,0,4.2,2511
2011\VK0001.xlsx,6.3,6.4,1,4.3,2511
2011\VK0001.xlsx,6.5,9.8,1,0.2,2511
2011\VK0001.xlsx,9.7,12.7,0,3.7,2511
2011\VK0001.xlsx,16.6,17.1,0,6.9,2511
2011\VK0001.xlsx,17.4,17.6,0,0.8,2511
2011\VK0001.xlsx,19.2,19.4,0,1.8,2511
2011\VK0001.xlsx,19.4,19.5,1,12.9,2511
2011\VK0001.xlsx,20.8,20.9,1,1.4,2511
2011\VK0001.xlsx,24.6,26,0,5.4,2511
2011\VK0001.xlsx,26,26.2,1,5.2,2511
2011\VK0001.xlsx,26.8,28.4,0,2.2,2511
2011\VK0001.xlsx,28.4,28.6,1,2.4,2511
2011\VK0001.xlsx,29.1,29.3,1,0.7,2511
2011\VK0001.xlsx,29.8,30.2,0,3,2511
2011\VK0001.xlsx,30,30.1,1,0.9,2511
2011\VK0001.xlsx,31.2,31.3,1,1.2,2511
2011\VK0001.xlsx,32.4,32.8,0,2.6,2511
2011\VK0001.xlsx,33.1,34.9,0,0.7,2511
2011\VK0001.xlsx,34.9,38.6,1,3.7,2511
2011\VK0001.xlsx,39.1,41.4,0,6,2511
2011\VK0001.xlsx,41.4,41.5,1,6.5,2511
2011\VK0001.xlsx,44.6,44.8,1,3.2,2511
2011\VK0001.xlsx,44.9,47.5,0,5.8,2511
2011\VK0001.xlsx,47.6,47.7,1,3,2511
2011\VK0001.xlsx,49.2,49.4,1,1.6,2511
2011\VK0001.xlsx,50.3,50.9,0,5.4,2511
2011\VK0001.xlsx,50.9,51,1,1.7,2511
2011\VK0001.xlsx,52.6,52.7,1,1.7,2511
2011\VK0001.xlsx,53.3,53.4,1,0.7,2511
2011\VK0001.xlsx,53.6,54.6,0,3.3,2511
2011\VK0001.xlsx,55,55.1,1,1.7,2511
2011\VK0001.xlsx,56.3,56.4,0,2.7,2511
2011\VK0001.xlsx,57.7,58.1,0,1.4,2511
2011\VK0001.xlsx,60,60.4,0,2.3,2511
2011\VK0001.xlsx,60.5,60.6,1,5.5,2511
2011\VK0001.xlsx,61.6,66.4,0,1.6,2511
2011\VK0001.xlsx,66.5,66.6,1,6,2511
2011\VK0001.xlsx,66.9,67.7,0,5.3,2511
2011\VK0001.xlsx,69.1,69.3,1,2.6,2511
2011\VK0001.xlsx,69.3,70.2,0,2.4,2511
2011\VK0001.xlsx,70.8,70.9,1,1.7,2511
2011\VK0001.xlsx,71.6,71.7,0,2.3,2511
2011\VK0001.xlsx,72.6,72.8,0,1,2511
2011\VK0001.xlsx,75.1,75.5,1,4.3,2511
2011\VK0001.xlsx,77.2,77.3,1,2.1,2511
2011\VK0001.xlsx,77.7,77.8,1,0.5,2511
2011\VK0001.xlsx,78.4,78.6,0,5.8,2511
2011\VK0001.xlsx,79.7,79.8,0,1.3,2511
2011\VK0001.xlsx,80.5,80.6,1,2.8,2511
2011\VK0001.xlsx,82.2,82.3,1,1.7,2511
2011\VK0001.xlsx,82.9,85.2,0,3.2,2511
2011\VK0001.xlsx,83.3,83.7,1,1.1,2511
2011\VK0001.xlsx,84.5,84.7,1,1.2,2511
2011\VK0001.xlsx,85.2,85.4,1,0.7,2511
2011\VK0001.xlsx,85.8,85.9,1,0.6,2511
2011\VK0001.xlsx,86.3,86.4,1,0.5,2511
2011\VK0001.xlsx,87.6,87.7,1,1.3,2511
2011\VK0001.xlsx,88.3,88.4,1,0.7,2511
2011\VK0001.xlsx,88.7,90,0,5.8,2511
2011\VK0001.xlsx,88.9,89.3,1,0.6,2511
2011\VK0001.xlsx,89.5,89.7,1,0.6,2511
2011\VK0003.xlsx,2,2.4,0,0,2512
2011\VK0003.xlsx,3,3.6,1,0,2512
2011\VK0003.xlsx,9.9,10.3,0,7.9,2512
2011\VK0003.xlsx,10.6,11,1,7.6,2512
2011\VK0003.xlsx,13.2,16.7,0,3.3,2512
2011\VK0003.xlsx,16.6,20.3,1,6,2512
2011\VK0003.xlsx,20.2,20.5,0,7,2512
2011\VK0003.xlsx,22.3,22.6,1,5.7,2512
2011\VK0003.xlsx,24.4,24.7,0,4.2,2512
2011\VK0003.xlsx,24.7,30.7,1,2.4,2512
2011\VK0003.xlsx,30.7,38.6,0,6.3,2512
2011\VK0003.xlsx,38.6,43.9,1,13.9,2512
2011\VK0003.xlsx,46.2,46.5,0,15.5,2512
2011\VK0003.xlsx,49.4,50.7,0,3.2,2512
2011\VK0003.xlsx,50.7,52.5,1,12.1,2512
2011\VK0003.xlsx,56.6,56.7,0,7.2,2512
2011\VK0003.xlsx,56.7,57,1,6,2512
2011\VK0003.xlsx,62.7,62.9,0,6.1,2512
2011\VK0003.xlsx,63.4,66.1,1,6.7,2512
2011\VK0003.xlsx,69.7,69.9,0,7,2512
2011\VK0003.xlsx,72.5,73.4,1,9.1,2512
2011\VK0003.xlsx,73.4,73.7,0,3.7,2512
2011\VK0003.xlsx,76.5,76.9,0,3.1,2512
2011\VK0003.xlsx,77.1,79,0,0.6,2512
2011\VK0003.xlsx,79,79.7,1,6.5,2512
2011\VK0003.xlsx,80.9,81.2,0,3.8,2512
2011\VK0003.xlsx,85.2,85.5,0,4.3,2512
2011\VK0006.xlsx,0,1.8,0,0,2514
2011\VK0006.xlsx,1.9,7.6,1,0,2514
2011\VK0006.xlsx,7.6,11.6,0,7.6,2514
2011\VK0006.xlsx,11.7,12.7,1,9.8,2514
2011\VK0006.xlsx,14,14.1,1,2.3,2514
2011\VK0006.xlsx,14.4,14.7,0,6.8,2514
2011\VK0006.xlsx,14.7,14.9,1,0.7,2514
2011\VK0006.xlsx,19.4,26.2,0,5,2514
2011\VK0006.xlsx,28.5,30.1,0,9.1,2514
2011\VK0006.xlsx,30.4,30.6,1,15.7,2514
2011\VK0006.xlsx,30.9,31,1,0.5,2514
2011\VK0006.xlsx,31.2,31.3,1,0.3,2514
2011\VK0006.xlsx,32,32.2,0,3.5,2514
2011\VK0006.xlsx,32.6,32.7,1,1.4,2514
2011\VK0006.xlsx,33,33.1,1,0.4,2514
2011\VK0006.xlsx,33.4,33.7,1,0.4,2514
2011\VK0006.xlsx,34.8,35,1,1.4,2514
2011\VK0006.xlsx,35.2,35.6,0,3.2,2514
2011\VK0006.xlsx,35.6,36.1,1,0.8,2514
2011\VK0006.xlsx,36.7,39.7,1,1.1,2514
2011\VK0006.xlsx,40.2,41.1,1,3.5,2514
2011\VK0006.xlsx,41.8,42.1,1,1.6,2514
2011\VK0006.xlsx,43.6,49.1,0,8.4,2514
2011\VK0006.xlsx,49,49.4,1,7.2,2514
2011\VK0006.xlsx,49.7,49.8,1,0.7,2514
2011\VK0006.xlsx,53,55,0,9.4,2514
2011\VK0006.xlsx,55,55.6,1,5.3,2514
2011\VK0006.xlsx,55.9,56,1,0.9,2514
2011\VK0006.xlsx,56.2,56.4,1,0.3,2514
2011\VK0006.xlsx,56.7,56.8,1,0.5,2514
2011\VK0006.xlsx,57.1,57.2,0,4.1,2514
2011\VK0006.xlsx,57.2,57.4,1,0.5,2514
2011\VK0006.xlsx,57.7,57.9,1,0.5,2514
2011\VK0006.xlsx,58.1,58.3,1,0.4,2514
2011\VK0006.xlsx,59.3,59.8,1,1.2,2514
2011\VK0006.xlsx,60,60.4,0,2.9,2514
2011\VK0006.xlsx,60.7,60.8,0,0.7,2514
2011\VK0006.xlsx,61,62.8,0,0.3,2514
2011\VK0006.xlsx,62.7,63.6,1,3.4,2514
2011\VK0006.xlsx,63.6,67,0,2.6,2514
2011\VK0006.xlsx,67,67.2,1,4.3,2514
2011\VK0006.xlsx,67.5,67.6,1,0.5,2514
2011\VK0006.xlsx,67.9,70,1,0.4,2514
2011\VK0006.xlsx,70,72.7,0,6.4,2514
2011\VK0006.xlsx,72.7,72.9,1,4.8,2514
2011\VK0006.xlsx,73.4,73.6,1,0.7,2514
2011\VK0006.xlsx,74.7,76.5,1,1.3,2514
2011\VK0006.xlsx,77,77.1,1,2.3,2514
2011\VK0006.xlsx,77.8,77.9,1,0.8,2514
2011\VK0006.xlsx,78.1,78.2,0,8.1,2514
2011\VK0006.xlsx,78.2,78.4,1,0.4,2514
2011\VK0006.xlsx,80.7,85.2,0,2.6,2514
2011\VK0006.xlsx,82.4,82.6,1,4.2,2514
2011\VK0006.xlsx,85.2,85.5,1,2.8,2514
2011\VK0006.xlsx,89.4,90,0,8.7,2514
2011\VK0007.xlsx,2.2,3,1,0,2515
2011\VK0007.xlsx,6.5,9.4,0,0,2515
2011\VK0007.xlsx,12.9,13.4,1,10.7,2515
2011\VK0007.xlsx,15.7,16.1,1,2.8,2515
2011\VK0007.xlsx,17.8,18.3,0,11.3,2515
2011\VK0007.xlsx,21.2,21.9,0,3.4,2515
2011\VK0007.xlsx,25.6,25.8,1,9.9,2515
2011\VK0007.xlsx,26.3,28.6,0,5.1,2515
2011\VK0007.xlsx,29,29.1,1,3.4,2515
2011\VK0007.xlsx,35.6,36.7,1,6.6,2515
2011\VK0007.xlsx,36.7,37.2,0,10.4,2515
2011\VK0007.xlsx,42.3,42.6,1,6.7,2515
2011\VK0007.xlsx,46,46.9,0,9.3,2515
2011\VK0007.xlsx,47.8,49.9,0,1.8,2515
2011\VK0007.xlsx,49.9,51.3,1,7.6,2515
2011\VK0007.xlsx,53.4,53.7,1,3.5,2515
2011\VK0007.xlsx,56.7,57.1,1,3.3,2515
2011\VK0007.xlsx,59,59.3,1,2.3,2515
2011\VK0007.xlsx,62.3,62.6,0,14.5,2515
2011\VK0007.xlsx,63.4,63.5,1,4.4,2515
2011\VK0007.xlsx,65.5,65.7,1,2.1,2515
2011\VK0007.xlsx,66.6,67.2,0,4.3,2515
2011\VK0007.xlsx,68.9,69.7,1,3.4,2515
2011\VK0007.xlsx,70.5,71.1,0,3.9,2515
2011\VK0007.xlsx,70.8,71.2,1,1.9,2515
2011\VK0007.xlsx,72.7,72.9,1,1.9,2515
2011\VK0007.xlsx,73.6,73.8,0,3.1,2515
2011\VK0007.xlsx,74.7,75,1,2,2515
2011\VK0007.xlsx,76.2,76.4,1,1.5,2515
2011\VK0007.xlsx,79.1,80.2,1,2.9,2515
2011\VK0007.xlsx,81.4,81.8,0,7.8,2515
2011\VK0007.xlsx,85.2,85.7,1,6.1,2515
2011\VK0007.xlsx,86.2,87.3,0,4.8,2515
2011\VK0007.xlsx,87.7,89.1,1,2.5,2515
2011\VK0010.xlsx,4.7,5,1,0,2516
2011\VK0010.xlsx,5.4,6.2,0,0,2516
2011\VK0010.xlsx,7.6,7.9,1,2.9,2516
2011\VK0010.xlsx,11.2,11.4,1,3.6,2516
2011\VK0010.xlsx,15.9,21.9,0,10.5,2516
2011\VK0010.xlsx,17.9,18.3,1,6.7,2516
2011\VK0010.xlsx,22.3,22.6,1,4.4,2516
2011\VK0010.xlsx,30.9,32.3,0,15,2516
2011\VK0010.xlsx,33,41,0,2.1,2516
2011\VK0010.xlsx,46.4,46.6,1,24.1,2516
2011\VK0010.xlsx,49.9,50.2,1,3.5,2516
2011\VK0010.xlsx,50.2,50.6,0,17.2,2516
2011\VK0010.xlsx,51,51.1,0,0.8,2516
2011\VK0010.xlsx,51.4,51.6,0,0.4,2516
2011\VK0010.xlsx,51.8,51.8,0,0.4,2516
2011\VK0010.xlsx,51.9,52.4,0,0.1,2516
2011\VK0010.xlsx,53,53.1,0,1.1,2516
2011\VK0010.xlsx,53.3,53.4,0,0.3,2516
2011\VK0010.xlsx,53.8,54.5,0,0.5,2516
2011\VK0010.xlsx,57.1,58.1,0,3.3,2516
2011\VK0010.xlsx,59.3,59.5,1,9.4,2516
2011\VK0010.xlsx,60.4,61,0,3.3,2516
2011\VK0010.xlsx,61.6,61.9,1,2.3,2516
2011\VK0010.xlsx,61.9,62.1,0,1.5,2516
2011\VK0010.xlsx,64.2,65,0,2.3,2516
2011\VK0010.xlsx,67.3,70.3,0,3.1,2516
2011\VK0010.xlsx,71.7,73.3,0,4.4,2516
2011\VK0010.xlsx,74.7,76,0,3,2516
2011\VK0010.xlsx,77.1,77.3,1,15.5,2516
2011\VK0010.xlsx,78.6,78.9,0,3.9,2516
2011\VK0010.xlsx,80.6,80.7,1,3.5,2516
2011\VK0010.xlsx,80.7,80.9,0,2.1,2516
2011\VK0010.xlsx,81.2,81.5,0,0.5,2516
2011\VK0010.xlsx,84.7,85.7,0,3.5,2516
2011\VK0010.xlsx,87,88.9,0,2.3,2516
2011\VK0010.xlsx,89.3,89.5,1,8.7,2516
2011\VK0017.xlsx,2.2,2.8,1,0,2520
2011\VK0017.xlsx,2.9,3.2,0,0,2520
2011\VK0017.xlsx,5.9,7.5,0,3,2520
2011\VK0017.xlsx,9.3,9.6,0,3.4,2520
2011\VK0017.xlsx,12.4,12.5,0,3.1,2520
2011\VK0017.xlsx,14.2,15.4,1,12,2520
2011\VK0017.xlsx,15.4,17.4,0,3,2520
2011\VK0017.xlsx,19.9,22.6,1,5.7,2520
2011\VK0017.xlsx,23.3,23.7,0,7.9,2520
2011\VK0017.xlsx,25.5,27.6,0,2.2,2520
2011\VK0017.xlsx,31.7,33.2,0,6.2,2520
2011\VK0017.xlsx,38.3,40.2,0,6.6,2520
2011\VK0017.xlsx,44.3,44.6,0,6,2520
2011\VK0017.xlsx,45.9,48.1,0,1.6,2520
2011\VK0017.xlsx,51.3,51.8,0,5.4,2520
2011\VK0017.xlsx,52.7,53,0,1.4,2520
2011\VK0017.xlsx,54.1,54.4,0,1.4,2520
2011\VK0017.xlsx,56.9,58.3,0,2.8,2520
2011\VK0017.xlsx,63.5,63.7,0,6.6,2520
2011\VK0017.xlsx,63.8,65.6,1,43.9,2520
2011\VK0017.xlsx,66,69.2,0,2.5,2520
2011\VK0017.xlsx,69.8,70.8,0,3.8,2520
2011\VK0017.xlsx,73,73.1,0,3.2,2520
2011\VK0017.xlsx,73.2,73.4,1,9.4,2520
2011\VK0017.xlsx,73.7,73.8,0,0.7,2520
2011\VK0017.xlsx,74.3,74.5,0,0.6,2520
2011\VK0017.xlsx,75,75.2,0,0.7,2520
2011\VK0017.xlsx,76.6,76.9,0,1.6,2520
2011\VK0017.xlsx,77.6,77.8,0,1,2520
2011\VK0017.xlsx,78.6,78.8,0,1,2520
2011\VK0017.xlsx,80,80.2,0,1.4,2520
2011\VK0017.xlsx,80.9,81.1,0,0.9,2520
2011\VK0017.xlsx,83.6,86.8,1,10.4,2520
2011\VK0017.xlsx,86.9,87,0,6,2520
2011\VK0017.xlsx,87.7,87.8,0,0.8,2520
2011\VK0017.xlsx,88.4,88.8,0,0.7,2520
2011\VK0017.xlsx,89.6,90,0,1.2,2520
2011\VK0019.xlsx,4,4.4,1,0,2521
2011\VK0019.xlsx,8.9,17.5,0,0,2521
2011\VK0019.xlsx,9.2,9.5,1,5.2,2521
2011\VK0019.xlsx,18.1,19.5,1,8.9,2521
2011\VK0019.xlsx,19.5,27.9,0,10.6,2521
2011\VK0019.xlsx,27.8,31,1,9.7,2521
2011\VK0019.xlsx,31,33.8,0,11.5,2521
2011\VK0019.xlsx,33.6,33.8,1,5.8,2521
2011\VK0019.xlsx,35.1,37.8,1,1.5,2521
2011\VK0019.xlsx,37.8,42.9,0,6.8,2521
2011\VK0019.xlsx,42.7,44.9,1,7.6,2521
2011\VK0019.xlsx,48.2,49.7,0,10.4,2521
2011\VK0019.xlsx,54.6,55,1,11.9,2521
2011\VK0019.xlsx,55.1,58.7,0,6.9,2521
2011\VK0019.xlsx,55.7,55.9,1,1.1,2521
2011\VK0019.xlsx,56.5,56.6,1,0.8,2521
2011\VK0019.xlsx,58.5,58.8,1,2,2521
2011\VK0019.xlsx,59.9,63,0,4.8,2521
2011\VK0019.xlsx,62.9,63.1,1,4.4,2521
2011\VK0019.xlsx,64.1,64.4,1,1.2,2521
2011\VK0019.xlsx,67.2,70.2,1,3.1,2521
2011\VK0019.xlsx,70,74.4,0,10.1,2521
2011\VK0019.xlsx,74.7,75.3,1,7.5,2521
2011\VK0019.xlsx,78.7,78.9,1,4,2521
2011\VK0019.xlsx,82.8,83.3,0,12.8,2521
2011\VK0019.xlsx,83,83.1,1,4.3,2521
2011\VK0019.xlsx,83.8,89,0,1,2521
2011\VK0019.xlsx,89.5,90,1,6.5,2521
2011\VK0020.xlsx,7.2,9.3,0,0,2522
2011\VK0020.xlsx,9.4,9.6,1,0,2522
2011\VK0020.xlsx,10.2,10.9,0,3,2522
2011\VK0020.xlsx,11.8,12.2,0,1.6,2522
2011\VK0020.xlsx,14,14.1,1,4.6,2522
2011\VK0020.xlsx,15.1,15.2,1,1.1,2522
2011\VK0020.xlsx,15.7,23.9,0,3.9,2522
2011\VK0020.xlsx,15.9,16,1,0.8,2522
2011\VK0020.xlsx,16.5,16.6,1,0.6,2522
2011\VK0020.xlsx,17.3,17.4,1,0.8,2522
2011\VK0020.xlsx,17.9,18,1,0.6,2522
2011\VK0020.xlsx,19.2,19.4,1,1.3,2522
2011\VK0020.xlsx,20.8,20.9,1,1.6,2522
2011\VK0020.xlsx,23.9,24.1,1,3.1,2522
2011\VK0020.xlsx,28.6,28.7,1,4.7,2522
2011\VK0020.xlsx,29.9,30.4,0,14.2,2522
2011\VK0020.xlsx,31.2,36.5,0,1.3,2522
2011\VK0020.xlsx,35.5,35.6,1,6.9,2522
2011\VK0020.xlsx,36.5,36.7,1,1,2522
2011\VK0020.xlsx,37.4,37.5,1,0.9,2522
2011\VK0020.xlsx,38.5,40,0,7.3,2522
2011\VK0020.xlsx,38.7,38.9,1,1.3,2522
2011\VK0020.xlsx,40.1,40.2,1,1.4,2522
2011\VK0020.xlsx,41.4,41.5,1,1.3,2522
2011\VK0020.xlsx,43.1,43.2,1,1.7,2522
2011\VK0020.xlsx,44.4,44.9,0,5.9,2522
2011\VK0020.xlsx,44.9,45.1,1,1.8,2522
2011\VK0020.xlsx,45.2,51.9,0,0.8,2522
2011\VK0020.xlsx,48,48.4,1,3.1,2522
2011\VK0020.xlsx,51.9,52.1,1,3.9,2522
2011\VK0020.xlsx,53.1,53.2,0,7.9,2522
2011\VK0020.xlsx,53.4,53.5,0,0.3,2522
2011\VK0020.xlsx,54.2,54.3,0,0.8,2522
2011\VK0020.xlsx,54.8,63.3,0,0.6,2522
2011\VK0020.xlsx,83.2,85.8,0,28.4,2522
2011\VK0020.xlsx,89.3,90,0,6.1,2522
2011\VK0021.xlsx,0.8,1.2,0,0,2523
2011\VK0021.xlsx,2.7,3,0,1.9,2523
2011\VK0021.xlsx,5.9,6,0,3.2,2523
2011\VK0021.xlsx,9.6,10.3,1,0,2523
2011\VK0021.xlsx,10.3,14.6,0,4.4,2523
2011\VK0021.xlsx,15.6,16,1,6,2523
2011\VK0021.xlsx,19.2,19.7,0,8.9,2523
2011\VK0021.xlsx,25.4,25.8,0,6.2,2523
2011\VK0021.xlsx,26.6,27.4,1,11,2523
2011\VK0021.xlsx,31.1,31.3,0,5.7,2523
2011\VK0021.xlsx,33.7,33.9,0,2.6,2523
2011\VK0021.xlsx,36,36.2,0,2.3,2523
2011\VK0021.xlsx,38.8,39,0,2.8,2523
2011\VK0021.xlsx,39.8,39.9,1,13.2,2523
2011\VK0021.xlsx,39.9,40.1,0,1.1,2523
2011\VK0021.xlsx,40.2,40.9,1,0.4,2523
2011\VK0021.xlsx,41.2,41.3,0,1.3,2523
2011\VK0021.xlsx,44.8,45.2,0,3.6,2523
2011\VK0021.xlsx,45.7,45.9,0,0.9,2523
2011\VK0021.xlsx,50.7,62,0,5,2523
2011\VK0021.xlsx,62.2,62.7,1,22,2523
2011\VK0021.xlsx,65,65.3,0,14.3,2523
2011\VK0021.xlsx,67.1,67.3,1,4.9,2523
2011\VK0021.xlsx,68,68.5,0,3,2523
2011\VK0021.xlsx,71.5,71.6,0,3.5,2523
2011\VK0021.xlsx,72.8,72.9,0,1.3,2523
2011\VK0021.xlsx,73.7,74,1,6.6,2523
2011\VK0021.xlsx,74.1,74.3,0,1.3,2523
2011\VK0021.xlsx,76.7,77.6,1,3,2523
2011\VK0021.xlsx,78.8,79,0,4.7,2523
2011\VK0021.xlsx,79.5,79.8,0,0.7,2523
2011\VK0021.xlsx,80.6,80.7,0,1.1,2523
2011\VK0021.xlsx,83.3,84.5,0,2.7,2523
2011\VK0021.xlsx,84.6,85.3,1,7.9,2523
2011\VK0021.xlsx,85.4,85.6,0,2.1,2523
2011\VK0021.xlsx,87.4,87.8,0,2,2523
2011\VK0021.xlsx,89.2,89.5,0,1.8,2523
2011\VK0022.xlsx,2.2,6.9,0,0,2524
2011\VK0022.xlsx,8.6,10.4,1,0,2524
2011\VK0022.xlsx,12.3,13,1,3.7,2524
2011\VK0022.xlsx,12.9,17.6,0,10.7,2524
2011\VK0022.xlsx,17.7,26.8,1,5.4,2524
2011\VK0022.xlsx,26.9,33.9,0,14,2524
2011\VK0022.xlsx,36.5,37.7,0,9.6,2524
2011\VK0022.xlsx,38.3,48.1,1,20.6,2524
2011\VK0022.xlsx,48.2,57.7,0,11.7,2524
2011\VK0022.xlsx,58,64.6,1,19.7,2524
2011\VK0022.xlsx,66.9,75.7,1,8.9,2524
2011\VK0022.xlsx,76.1,85.6,0,27.9,2524
2011\VK0022.xlsx,85.9,87.1,0,9.8,2524
2011\VK0022.xlsx,87.3,89.7,1,20.4,2524
2011\VK0024.xlsx,2.3,3.1,0,0,2525
2011\VK0024.xlsx,3.3,3.9,1,0,2525
2011\VK0024.xlsx,5.8,8.3,0,3.5,2525
2011\VK0024.xlsx,11.7,11.8,1,8.4,2525
2011\VK0024.xlsx,12.9,13.2,0,7.1,2525
2011\VK0024.xlsx,19.8,20.4,0,6.9,2525
2011\VK0024.xlsx,21.2,21.7,1,9.5,2525
2011\VK0024.xlsx,22.6,23.6,0,2.8,2525
2011\VK0024.xlsx,26.9,27.9,0,4.3,2525
2011\VK0024.xlsx,28,28.3,1,6.8,2525
2011\VK0024.xlsx,29.1,29.3,1,1.1,2525
2011\VK0024.xlsx,29.4,29.7,0,2.5,2525
2011\VK0024.xlsx,30.5,30.8,1,1.4,2525
2011\VK0024.xlsx,33.9,34.2,0,4.5,2525
2011\VK0024.xlsx,34.3,35.1,1,3.8,2525
2011\VK0024.xlsx,35.9,37.1,0,2,2525
2011\VK0024.xlsx,37.3,38,0,1.4,2525
2011\VK0025.xlsx,1.3,1.4,1,0,2526
2011\VK0025.xlsx,4.4,4.6,0,0,2526
2011\VK0025.xlsx,5.1,5.9,1,3.8,2526
2011\VK0025.xlsx,6.8,7,0,2.4,2526
2011\VK0025.xlsx,7.4,7.9,1,2.3,2526
2011\VK0025.xlsx,8.9,9.4,0,2.1,2526
2011\VK0025.xlsx,9,9.3,1,1.6,2526
2011\VK0025.xlsx,10.7,11,1,1.7,2526
2011\VK0025.xlsx,10.9,11.1,0,2,2526
2011\VK0025.xlsx,12.6,12.9,0,1.7,2526
2011\VK0025.xlsx,13.9,14,1,3.2,2526
2011\VK0025.xlsx,15,15.4,0,2.4,2526
2011\VK0025.xlsx,18.5,18.8,1,4.6,2526
2011\VK0025.xlsx,18.8,22.3,0,3.8,2526
2011\VK0025.xlsx,22.6,23.4,0,3.8,2526
2011\VK0025.xlsx,23.5,23.6,1,5,2526
2011\VK0025.xlsx,26.2,29.6,0,3.6,2526
2011\VK0025.xlsx,29.7,30,1,6.2,2526
2011\VK0025.xlsx,32.3,35.4,0,6.1,2526
2011\VK0025.xlsx,32.4,32.7,1,2.7,2526
2011\VK0025.xlsx,35.4,39.2,1,3,2526
2011\VK0025.xlsx,39.2,39.3,0,6.9,2526
2011\VK0025.xlsx,40.6,43.7,0,1.4,2526
2011\VK0025.xlsx,44.3,44.4,1,8.9,2526
2011\VK0025.xlsx,47.6,48.1,0,7,2526
2011\VK0025.xlsx,48.1,48.4,1,3.8,2526
2011\VK0025.xlsx,51.2,57.1,0,3.6,2526
2011\VK0025.xlsx,57.2,59.2,1,9.1,2526
2011\VK0025.xlsx,59.2,63.6,0,8,2526
2011\VK0025.xlsx,67,70.5,0,7.8,2526
2011\VK0025.xlsx,70.6,70.7,1,13.4,2526
2011\VK0025.xlsx,71.8,72,0,4.8,2526
2011\VK0025.xlsx,72.3,72.4,1,1.7,2526
2011\VK0025.xlsx,73.9,76.3,0,2.1,2526
2011\VK0025.xlsx,87.4,87.9,1,15.1,2526
2011\VK0025.xlsx,87.9,89.6,0,14,2526
2011\VK0026.xlsx,4.1,4.3,0,0,2527
2011\VK0026.xlsx,4.4,4.5,1,0,2527
2011\VK0026.xlsx,7.7,7.8,1,3.3,2527
2011\VK0026.xlsx,8.6,8.7,0,4.5,2527
2011\VK0026.xlsx,11.7,11.8,0,3.1,2527
2011\VK0026.xlsx,12,12.1,1,4.3,2527
2011\VK0026.xlsx,19.4,19.8,1,7.4,2527
2011\VK0026.xlsx,19.8,20.5,0,8.1,2527
2011\VK0026.xlsx,21,21.3,1,1.6,2527
2011\VK0026.xlsx,24,24.2,1,3,2527
2011\VK0026.xlsx,25.2,26,0,5.4,2527
2011\VK0026.xlsx,25.7,25.8,1,1.7,2527
2011\VK0026.xlsx,26.4,26.5,1,0.7,2527
2011\VK0026.xlsx,28.8,28.9,1,2.4,2527
2011\VK0026.xlsx,31,31.2,1,2.2,2527
2011\VK0026.xlsx,32.6,32.7,0,7.4,2527
2011\VK0026.xlsx,32.7,32.9,1,1.7,2527
2011\VK0026.xlsx,33.7,33.8,1,1,2527
2011\VK0026.xlsx,35.3,35.5,0,2.7,2527
2011\VK0026.xlsx,41.2,41.4,0,5.9,2527
2011\VK0026.xlsx,41.4,41.5,1,7.7,2527
2011\VK0026.xlsx,42,42.3,0,0.8,2527
2011\VK0026.xlsx,42.8,43,1,1.4,2527
2011\VK0026.xlsx,48.8,49.4,0,6.8,2527
