"Filename","Tstart","Tend","State","Sex","Protocol","DVDRef"
"2011\VK0359.xlsx",15.7,15.8,"INorOF","1","Issie",2868
"2011\VK0359.xlsx",18.6,19.2,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",22.7,22.8,"INorOF","1","Issie",2868
"2011\VK0359.xlsx",29.5,29.8,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",32.1,32.5,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",33.3,33.4,"INorOF","1","Issie",2868
"2011\VK0359.xlsx",34.5,34.7,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",37.1,37.4,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",37.6,38.4,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",39.5,40.5,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",42.9,43.3,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",47.2,48.8,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",47.5,47.6,"INorOF","1","Issie",2868
"2011\VK0359.xlsx",56.9,58.2,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",58.7,59.3,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",66.5,69.4,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",71.9,72,"INorOF","1","Issie",2868
"2011\VK0359.xlsx",73.3,75.9,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",76.7,77.2,"INorOF","1","Issie",2868
"2011\VK0359.xlsx",82.3,83.7,"INorOF","0","Issie",2868
"2011\VK0359.xlsx",88.7,90,"INorOF","0","Issie",2868
"2011\VK0360.xlsx",0.7,0.9,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",2.1,2.4,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",2.5,9.2,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",11.4,12.5,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",12.5,13.3,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",13.4,16,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",19.3,23.5,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",23.5,23.9,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",28.2,28.3,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",33.7,33.9,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",39.4,39.6,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",39.8,41.9,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",47.8,48,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",48.3,50.4,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",50.5,50.6,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",52.1,54.5,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",54.5,54.9,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",56.3,56.6,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",56.6,60.5,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",62.4,63.8,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",63.9,65.4,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",71.1,76.7,"INorOF","0","Issie",2869
"2011\VK0360.xlsx",76.7,77.3,"INorOF","1","Issie",2869
"2011\VK0360.xlsx",79.5,80.2,"INorOF","1","Issie",2869
"2011\VK0361.xlsx",3.3,4,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",13.9,16.5,"INorOF","0","Issie",2870
"2011\VK0361.xlsx",16.5,17.2,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",19,19.4,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",19.4,24.9,"INorOF","0","Issie",2870
"2011\VK0361.xlsx",24.9,28.8,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",31.7,42.9,"INorOF","0","Issie",2870
"2011\VK0361.xlsx",51.3,54.2,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",58,66.8,"INorOF","0","Issie",2870
"2011\VK0361.xlsx",66.8,67.2,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",69.2,69.5,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",71.2,74.2,"INorOF","0","Issie",2870
"2011\VK0361.xlsx",78.1,80.2,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",86.8,88.6,"INorOF","1","Issie",2870
"2011\VK0361.xlsx",89.1,90,"INorOF","0","Issie",2870
"2011\VK0369.xlsx",5.7,6.9,"INorOF","1","Issie",2879
"2011\VK0369.xlsx",7.1,7.4,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",11.7,19.3,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",21.9,22.4,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",24.4,24.7,"INorOF","1","Issie",2879
"2011\VK0369.xlsx",26.1,30.7,"INorOF","1","Issie",2879
"2011\VK0369.xlsx",31.4,35,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",40,40.3,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",42.5,42.9,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",50,51.6,"INorOF","1","Issie",2879
"2011\VK0369.xlsx",51.7,51.8,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",52.6,54.5,"INorOF","1","Issie",2879
"2011\VK0369.xlsx",54.5,55.7,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",57.2,61.2,"INorOF","1","Issie",2879
"2011\VK0369.xlsx",68.4,68.8,"INorOF","0","Issie",2879
"2011\VK0369.xlsx",68.8,71.7,"INorOF","1","Issie",2879
"2011\VK0369.xlsx",71.7,71.9,"INorOF","0","Issie",2879
"2011\VK0371.xlsx",NA,NA,NA,NA,"Issie",2881
"2011\VK0373.xlsx",0,7.3,"INorOF","0","Issie",2883
"2011\VK0373.xlsx",34,43.9,"INorOF","0","Issie",2883
"2011\VK0373.xlsx",65.4,70.4,"INorOF","0","Issie",2883
"2011\VK0373.xlsx",76.8,90,"INorOF","0","Issie",2883
"2011\VK0374.xlsx",5.4,7.5,"INorOF","1","Issie",2884
"2011\VK0374.xlsx",9.5,9.9,"INorOF","0","Issie",2884
"2011\VK0374.xlsx",11.5,14.6,"INorOF","0","Issie",2884
"2011\VK0374.xlsx",14.6,15.8,"INorOF","1","Issie",2884
"2011\VK0374.xlsx",21.4,22.3,"INorOF","1","Issie",2884
"2011\VK0374.xlsx",22.5,25.5,"INorOF","0","Issie",2884
"2011\VK0374.xlsx",25.5,32.3,"INorOF","1","Issie",2884
"2011\VK0374.xlsx",37.6,37.9,"INorOF","1","Issie",2884
"2011\VK0374.xlsx",39.4,40.5,"INorOF","0","Issie",2884
"2011\VK0374.xlsx",48.8,49.8,"INorOF","0","Issie",2884
"2011\VK0374.xlsx",53.8,54.3,"INorOF","0","Issie",2884
"2011\VK0374.xlsx",54.9,57.6,"INorOF","0","Issie",2884
"2011\VK0374.xlsx",64,64.3,"INorOF","1","Issie",2884
"2011\VK0374.xlsx",67.4,69.3,"INorOF","1","Issie",2884
"2011\VK0374.xlsx",69.9,71.4,"INorOF","1","Issie",2884
"2011\VK0374.xlsx",71.4,75.5,"INorOF","0","Issie",2884
"2011\VK0374.xlsx",87.4,90,"INorOF","0","Issie",2884
"2011\VK0379.xlsx",5.4,5.6,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",5.8,6.1,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",6.1,7,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",7.9,8.1,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",8.4,8.5,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",8.6,9,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",10.7,10.8,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",11.1,11.5,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",12.4,12.4,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",13,13.1,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",14.1,14.4,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",18,20.9,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",19.1,19.2,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",20.1,20.2,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",21.9,23.3,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",26,28.6,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",28.8,29,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",30.1,30.2,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",32.1,32.2,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",33.9,34,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",34.7,35,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",36.8,41.3,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",42.3,43,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",47.1,47.5,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",50.7,51.2,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",52.6,52.7,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",58.6,59,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",60.3,60.5,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",62,62.9,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",63.6,63.8,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",64.4,64.8,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",66.1,66.5,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",69.5,70.3,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",72.3,72.4,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",74.6,75.8,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",76.1,77.7,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",77.1,77.4,"INorOF","1","Issie",2889
"2011\VK0379.xlsx",80.4,81.5,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",82.8,83,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",84.4,85,"INorOF","0","Issie",2889
"2011\VK0379.xlsx",89.6,90,"INorOF","0","Issie",2889
"2011\VK0380.xlsx",2,2.3,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",2.7,3.1,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",3.5,3.8,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",4.3,4.5,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",5.1,5.8,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",10.6,11.3,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",11.9,13.3,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",14.8,18.2,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",15.2,15.5,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",24,24.7,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",30.9,31.1,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",31.4,31.5,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",31.8,31.9,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",32.1,32.3,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",32.3,32.4,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",33.9,34,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",34.3,34.4,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",34.9,35,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",35.2,35.5,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",36.1,36.3,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",36.7,36.8,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",37.2,37.3,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",40.2,40.7,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",41.9,42,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",47.5,47.8,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",47.8,48.1,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",47.9,48,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",49.9,50.5,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",51,51.2,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",54,54.1,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",54.2,54.7,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",57.7,58.1,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",58.7,58.9,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",59.3,59.8,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",59.9,60.1,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",60.6,60.8,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",62.5,64.2,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",64.7,66.4,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",67.3,67.6,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",77.4,79.1,"INorOF","0","Issie",2890
"2011\VK0380.xlsx",78.1,78.6,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",86.5,87.1,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",88.6,88.9,"INorOF","1","Issie",2890
"2011\VK0380.xlsx",89,90,"INorOF","0","Issie",2890
"2011\VK0381.xlsx",2.6,2.9,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",4.3,5.2,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",5.7,5.9,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",7,7.1,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",10.1,10.3,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",11,11.2,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",13.8,14.7,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",14.8,15,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",20.4,20.5,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",21.1,22,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",22.3,22.6,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",26.3,26.7,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",27.4,27.5,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",28.7,28.8,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",29.3,29.4,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",31.6,31.7,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",34.2,34.3,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",37.3,37.4,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",37.5,38.9,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",40.7,40.8,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",41.9,42.2,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",43.8,44.5,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",45.5,45.6,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",45.7,46.1,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",46.1,46.2,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",46.8,46.9,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",47.3,51.7,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",52.4,52.6,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",52.9,53,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",53.7,53.7,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",55.4,55.5,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",58.2,59,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",61.4,63.8,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",65.5,65.8,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",72.8,72.9,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",73.7,73.8,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",74.2,74.4,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",75,75.1,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",75.4,75.5,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",76.7,76.8,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",77.4,77.5,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",78.3,78.7,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",79.8,80.2,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",84.9,87.7,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",88.9,89,"INorOF","0","Issie",2891
"2011\VK0381.xlsx",89.2,89.5,"INorOF","1","Issie",2891
"2011\VK0381.xlsx",89.5,89.6,"INorOF","0","Issie",2891
"2011\VK0382.xlsx",7.7,9.4,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",9.5,10.8,"INorOF","0","Issie",2895
"2011\VK0382.xlsx",10.9,11.1,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",13.4,18.3,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",19.1,19.9,"INorOF","0","Issie",2895
"2011\VK0382.xlsx",19.2,19.3,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",19.9,20.9,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",22.4,22.7,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",23.2,23.3,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",23.7,24.3,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",24.9,26.3,"INorOF","0","Issie",2895
"2011\VK0382.xlsx",26.1,26.3,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",26.7,30.6,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",34.5,36.6,"INorOF","0","Issie",2895
"2011\VK0382.xlsx",43.4,47.3,"INorOF","0","Issie",2895
"2011\VK0382.xlsx",44.7,45.1,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",47.1,47.1,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",54.6,55.6,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",57.1,57.7,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",58.1,61.2,"INorOF","0","Issie",2895
"2011\VK0382.xlsx",58.5,58.5,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",66.3,66.5,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",71.5,71.8,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",72.3,72.7,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",73.3,73.9,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",76.5,76.9,"INorOF","1","Issie",2895
"2011\VK0382.xlsx",84.1,85.5,"INorOF","0","Issie",2895
"2011\VK0382.xlsx",87.9,88.6,"INorOF","1","Issie",2895
"2011\VK0383.xlsx",3.3,4.1,"INorOF","1","Issie",2892
"2011\VK0383.xlsx",4.2,11.3,"INorOF","0","Issie",2892
"2011\VK0383.xlsx",11.4,11.8,"INorOF","1","Issie",2892
"2011\VK0383.xlsx",25.6,26,"INorOF","1","Issie",2892
"2011\VK0383.xlsx",32.5,33.1,"INorOF","1","Issie",2892
"2011\VK0383.xlsx",33.5,45.2,"INorOF","0","Issie",2892
"2011\VK0383.xlsx",50.6,50.9,"INorOF","1","Issie",2892
"2011\VK0383.xlsx",61.9,62.8,"INorOF","0","Issie",2892
"2011\VK0383.xlsx",64,64.1,"INorOF","0","Issie",2892
"2011\VK0383.xlsx",65,65.1,"INorOF","0","Issie",2892
"2011\VK0383.xlsx",65.8,65.9,"INorOF","0","Issie",2892
"2011\VK0383.xlsx",66.5,66.6,"INorOF","0","Issie",2892
"2011\VK0383.xlsx",67.4,67.7,"INorOF","0","Issie",2892
"2011\VK0383.xlsx",68.7,71.2,"INorOF","0","Issie",2892
"2011\VK0385.xlsx",2.7,3.2,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",5.3,5.7,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",8.1,8.2,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",8.7,9.1,"INorOF","0","Issie",2894
"2011\VK0385.xlsx",9.1,9.2,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",13.1,13.3,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",19.8,20,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",21.4,22,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",24.9,25.6,"INorOF","0","Issie",2894
"2011\VK0385.xlsx",28.3,28.5,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",29.3,29.4,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",30.2,30.4,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",31.2,31.7,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",32.4,32.6,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",33.4,33.6,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",34.3,34.5,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",35.3,35.9,"INorOF","0","Issie",2894
"2011\VK0385.xlsx",35.5,35.6,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",36.8,37.2,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",39,39.1,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",44.4,44.6,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",46.3,46.7,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",48.1,48.2,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",49.1,49.2,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",50.1,50.2,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",50.9,51,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",51.6,51.8,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",51.9,53.1,"INorOF","0","Issie",2894
"2011\VK0385.xlsx",52.7,52.9,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",54.2,54.7,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",57.8,61.7,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",66.3,66.8,"INorOF","0","Issie",2894
"2011\VK0385.xlsx",70.9,71.8,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",74.1,75.9,"INorOF","0","Issie",2894
"2011\VK0385.xlsx",75.9,75.9,"INorOF","1","Issie",2894
"2011\VK0385.xlsx",76,87.7,"INorOF","1","Issie",2894
"2011\VK0388.xlsx",0.9,4.7,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",4.8,5.3,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",10.5,15.4,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",16.3,16.7,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",17.1,18.4,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",21.1,22.5,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",22.5,24.5,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",24.6,32.4,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",32.4,41.5,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",41.5,46.4,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",47.2,51,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",51.2,56,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",55.9,56.7,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",60.2,60.4,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",60.7,62.8,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",63.9,67.4,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",67.4,70.4,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",76.1,76.5,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",76.5,77.7,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",81.5,83,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",83.1,84.7,"INorOF","0","Issie",2899
"2011\VK0388.xlsx",85.5,88.4,"INorOF","1","Issie",2899
"2011\VK0388.xlsx",88.3,90,"INorOF","0","Issie",2899
"2011\VK0390.xlsx",8.2,9.7,"INorOF","0","Issie",2897
"2011\VK0390.xlsx",10.1,14.3,"INorOF","0","Issie",2897
"2011\VK0390.xlsx",17.6,19.8,"INorOF","1","Issie",2897
"2011\VK0390.xlsx",20.6,22.8,"INorOF","1","Issie",2897
"2011\VK0390.xlsx",26.8,27.5,"INorOF","0","Issie",2897
"2011\VK0390.xlsx",31.7,32.6,"INorOF","1","Issie",2897
"2011\VK0390.xlsx",51.7,52.9,"INorOF","0","Issie",2897
"2011\VK0390.xlsx",54.3,54.7,"INorOF","1","Issie",2897
"2011\VK0390.xlsx",58.1,58.8,"INorOF","0","Issie",2897
"2011\VK0390.xlsx",63.2,63.4,"INorOF","1","Issie",2897
"2011\VK0390.xlsx",66.7,66.9,"INorOF","0","Issie",2897
"2011\VK0390.xlsx",69.9,70.2,"INorOF","1","Issie",2897
"2011\VK0390.xlsx",83.1,83.2,"INorOF","0","Issie",2897
"2011\VK0390.xlsx",83.4,84.2,"INorOF","1","Issie",2897
"2011\VK0390.xlsx",84.3,84.7,"INorOF","0","Issie",2897
"2011\VK0391.xlsx",4.3,7.3,"INorOF","0","Issie",2898
"2011\VK0391.xlsx",7.5,8.9,"INorOF","1","Issie",2898
"2011\VK0391.xlsx",22.9,23.5,"INorOF","0","Issie",2898
"2011\VK0391.xlsx",28.4,29.5,"INorOF","0","Issie",2898
"2011\VK0391.xlsx",30.9,31.6,"INorOF","1","Issie",2898
"2011\VK0391.xlsx",50.7,51.3,"INorOF","0","Issie",2898
"2011\VK0391.xlsx",51.2,51.2,"INorOF","1","Issie",2898
"2011\VK0391.xlsx",51.4,53.3,"INorOF","1","Issie",2898
"2011\VK0391.xlsx",64.8,68.6,"INorOF","0","Issie",2898
"2011\VK0391.xlsx",72.8,73.5,"INorOF","1","Issie",2898
"2011\VK0391.xlsx",74.7,75.8,"INorOF","0","Issie",2898
"2011\VK0391.xlsx",86.6,86.9,"INorOF","0","Issie",2898
"2011\VK0393.xlsx",5.1,8.3,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",8.9,9.6,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",10.4,12.3,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",18.6,21.4,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",25.7,27.7,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",27.8,28,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",29.9,30,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",31.4,32.2,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",33.7,34.3,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",36.4,40.2,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",40.2,40.9,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",42.2,42.4,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",59.2,61.1,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",63.2,63.5,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",65,65.4,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",67.8,72.1,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",73.2,73.6,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",79.1,79.5,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",80.5,81,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",81,81.3,"INorOF","1","Issie",2901
"2011\VK0393.xlsx",82.4,82.8,"INorOF","0","Issie",2901
"2011\VK0393.xlsx",83.2,84,"INorOF","1","Issie",2901
