"DVDRef","DVDdate","BroodRef","Filename","DVDInfoChickNb","DVDInfoAge","DVDtime","DVDInfoNotes","TapeLength","EffectTime","HatchingDate","ChickAge","ChickAgeCat","Sunrise","RelTimeMins","LogRelTimeMins","RelTimeHrs","Protocol"
1968,2008-06-04,988,"2008\80025.xlsx",3,9,2016-05-16 07:50:00,NA,93.6999969482422,90.1999969482422,2008-05-27,8,"Age06",2016-05-16 05:01:00,169,2.25285303097989,2.82,"Shinichi"
1969,2008-06-04,989,"2008\80026.xlsx",3,7,2016-05-16 07:55:00,NA,93.5999984741211,87.5,2008-05-29,6,"Age06",2016-05-16 05:01:00,174,2.26481782300954,2.9,"Shinichi"
1970,2008-06-06,991,"2008\80027.xlsx",4,8,2016-05-16 08:20:00,"original 7d recording failed",93.6999969482422,85.6999969482422,2008-05-30,7,"Age06",2016-05-16 05:00:00,200,2.32221929473392,3.33,"Shinichi"
1973,2008-06-06,989,"2008\80030.xlsx",3,9,2016-05-16 07:00:00,NA,93.8000030517578,92.8000030517578,2008-05-29,8,"Age06",2016-05-16 05:00:00,120,2.11394335230684,2,"Shinichi"
1974,2008-06-07,991,"2008\80031.xlsx",4,9,2016-05-16 06:00:00,NA,93.5999984741211,89.1999969482422,2008-05-30,8,"Age06",2016-05-16 05:00:00,60,1.84509804001426,1,"Shinichi"
1975,2008-06-08,989,"2008\80032.xlsx",3,11,2016-05-16 08:00:00,NA,93.6999969482422,91.5,2008-05-29,10,"Age10",2016-05-16 04:59:00,181,2.28103336724773,3.02,"Shinichi"
1976,2008-06-09,991,"2008\80033.xlsx",4,11,2016-05-16 08:30:00,NA,93.6999969482422,90,2008-05-30,10,"Age10",2016-05-16 04:59:00,211,2.34439227368511,3.52,"Shinichi"
1977,2008-06-13,992,"2008\80034.xlsx",5,7,2016-05-16 08:20:00,NA,93.6999969482422,91.5,2008-06-07,6,"Age06",2016-05-16 04:58:00,202,2.32633586092875,3.37,"Shinichi"
1979,2008-06-15,992,"2008\80036.xlsx",5,9,2016-05-16 08:20:00,NA,93.6999969482422,89.8000030517578,2008-06-07,8,"Age06",2016-05-16 04:57:00,203,2.32837960343874,3.38,"Shinichi"
1980,2008-06-15,993,"2008\80037.xlsx",4,7,2016-05-16 08:20:00,NA,93.6999969482422,91.5,2008-06-09,6,"Age06",2016-05-16 04:57:00,203,2.32837960343874,3.38,"Shinichi"
1981,2008-06-17,992,"2008\80038.xlsx",5,11,2016-05-16 08:05:00,NA,93.6999969482422,92.1999969482422,2008-06-07,10,"Age10",2016-05-16 04:57:00,188,2.29666519026153,3.13,"Shinichi"
1982,2008-06-17,993,"2008\80039.xlsx",4,9,2016-05-16 08:00:00,NA,92.5999984741211,91.0999984741211,2008-06-09,8,"Age06",2016-05-16 04:57:00,183,2.28555730900777,3.05,"Shinichi"
1983,2008-06-19,993,"2008\80040.xlsx",4,11,2016-05-16 08:15:00,NA,93.8000030517578,92.4000015258789,2008-06-09,10,"Age10",2016-05-16 04:57:00,198,2.31806333496276,3.3,"Shinichi"
1985,2008-06-30,996,"2008\80042.xlsx",5,7,2016-05-16 06:20:00,NA,93.6999969482422,92.5999984741211,2008-06-24,6,"Age06",2016-05-16 05:02:00,78,1.94448267215017,1.3,"Shinichi"
1986,2008-07-02,996,"2008\80043.xlsx",5,9,2016-05-16 06:20:00,NA,93.6999969482422,90.6999969482422,2008-06-24,8,"Age06",2016-05-16 05:03:00,77,1.93951925261862,1.28,"Shinichi"
1987,2008-07-04,996,"2008\80044.xlsx",5,11,2016-05-16 08:20:00,NA,93.8000030517578,91.0999984741211,2008-06-24,10,"Age10",2016-05-16 05:05:00,195,2.31175386105575,3.25,"Shinichi"
1994,2008-07-15,998,"2008\80051.xlsx",4,7,2016-05-16 07:25:00,NA,93.6999969482422,90.3000030517578,2008-07-09,6,"Age06",2016-05-16 05:16:00,129,2.14301480025409,2.15,"Shinichi"
1995,2008-07-16,1001,"2008\80052.xlsx",4,7,2016-05-16 07:40:00,NA,93.6999969482422,86.8000030517578,2008-07-10,6,"Age06",2016-05-16 05:17:00,143,2.1846914308176,2.38,"Shinichi"
1996,2008-07-17,998,"2008\80053.xlsx",4,9,2016-05-16 07:20:00,NA,93.6999969482422,88.1999969482422,2008-07-09,8,"Age06",2016-05-16 05:18:00,122,2.12057393120585,2.03,"Shinichi"
1997,2008-07-18,1001,"2008\80054.xlsx",4,9,2016-05-16 07:55:00,NA,93.6999969482422,85.9000015258789,2008-07-10,8,"Age06",2016-05-16 05:20:00,155,2.21748394421391,2.58,"Shinichi"
1999,2008-07-19,1003,"2008\80056.xlsx",4,7,2016-05-16 08:30:00,NA,93.4000015258789,91.8000030517578,2008-07-13,6,"Age06",2016-05-16 05:21:00,189,2.29885307640971,3.15,"Shinichi"
2000,2008-07-20,1001,"2008\80057.xlsx",4,11,2016-05-16 08:00:00,NA,93.5999984741211,92.5999984741211,2008-07-10,10,"Age10",2016-05-16 05:22:00,158,2.22530928172586,2.63,"Shinichi"
2001,2008-07-21,1003,"2008\80058.xlsx",4,9,2016-05-16 08:00:00,NA,93.6999969482422,85.0999984741211,2008-07-13,8,"Age06",2016-05-16 05:24:00,156,2.22010808804005,2.6,"Shinichi"
2002,2008-07-22,1002,"2008\80059.xlsx",2,7,2016-05-16 06:40:00,NA,93.6999969482422,91.5,2008-07-16,6,"Age06",2016-05-16 05:25:00,75,1.92941892571429,1.25,"Shinichi"
2003,2008-07-23,1003,"2008\80060.xlsx",4,11,2016-05-16 08:00:00,NA,92.5,90.3000030517578,2008-07-13,10,"Age10",2016-05-16 05:26:00,154,2.2148438480477,2.57,"Shinichi"
2004,2008-07-24,1002,"2008\80061.xlsx",2,9,2016-05-16 08:10:00,NA,93.6999969482422,92.1999969482422,2008-07-16,8,"Age06",2016-05-16 05:28:00,162,2.23552844690755,2.7,"Shinichi"
2005,2008-07-27,1002,"2008\80062.xlsx",2,12,2016-05-16 08:30:00,"11D RECORDING = SHORT ET AS BAD TAPE",93,90.0999984741211,2008-07-16,11,"Age10",2016-05-16 05:32:00,178,2.27415784926368,2.97,"Shinichi"
2009,2008-08-03,1004,"2008\80066.xlsx",1,7,2016-05-16 08:30:00,NA,93.5999984741211,78.5,2008-07-28,6,"Age06",2016-05-16 05:43:00,167,2.24797326636181,2.78,"Shinichi"
2010,2008-08-05,1004,"2008\80067.xlsx",1,9,2016-05-16 07:35:00,NA,93.6999969482422,89.5999984741211,2008-07-28,8,"Age06",2016-05-16 05:46:00,109,2.07554696139253,1.82,"Shinichi"
2011,2008-08-07,1004,"2008\80068.xlsx",1,11,2016-05-16 08:00:00,NA,93.4000015258789,93.1999969482422,2008-07-28,10,"Age10",2016-05-16 05:49:00,131,2.14921911265538,2.18,"Shinichi"
2012,2008-08-09,1005,"2008\80069.xlsx",4,7,2016-05-16 08:00:00,NA,87.3000030517578,77.8000030517578,2008-08-03,6,"Age06",2016-05-16 05:52:00,128,2.13987908640124,2.13,"Shinichi"
2013,2008-08-10,1006,"2008\80070.xlsx",1,7,2016-05-16 09:05:00,"PARENTS NOT SEEN, CHICK WAS DEAD",93.6999969482422,NA,2008-08-04,6,"Age06",2016-05-16 05:53:00,192,2.30535136944662,3.2,"Shinichi"
2014,2008-08-11,1005,"2008\80071.xlsx",4,9,2016-05-16 06:30:00,NA,93.6999969482422,92,2008-08-03,8,"Age06",2016-05-16 05:55:00,35,1.65321251377534,0.58,"Shinichi"
2015,2008-08-13,1005,"2008\80072.xlsx",4,11,2016-05-16 08:20:00,NA,93.6999969482422,85.8000030517578,2008-08-03,10,"Age10",2016-05-16 05:58:00,142,2.18184358794477,2.37,"Shinichi"
2078,2009-04-30,1070,"2009\90005.xlsx",2,11,2016-05-16 06:40:00,"EST CHICK AGE 15D, FLEDGED 2 DAYS AFTER",93.6999969482422,85.1999969482422,2009-04-20,10,"Age10",2016-05-16 05:49:00,51,1.78532983501077,0.85,"Shinichi"
2105,2009-05-09,1075,"2009\90032.xlsx",1,7,2016-05-16 06:20:00,NA,93.5,91.4000015258789,2009-05-03,6,"Age06",2016-05-16 05:33:00,47,1.75587485567249,0.78,"Shinichi"
2106,2009-05-09,1077,"2009\90033.xlsx",3,7,2016-05-16 08:20:00,NA,93.4000015258789,89.9000015258789,2009-05-03,6,"Age06",2016-05-16 05:33:00,167,2.24797326636181,2.78,"Shinichi"
2107,2009-05-09,1078,"2009\90034.xlsx",2,7,2016-05-16 06:20:00,NA,97.3000030517578,93.5,2009-05-03,6,"Age06",2016-05-16 05:33:00,47,1.75587485567249,0.78,"Shinichi"
2111,2009-05-11,1078,"2009\90038.xlsx",2,9,2016-05-16 06:40:00,NA,94.1999969482422,85.5999984741211,2009-05-03,8,"Age06",2016-05-16 05:30:00,70,1.90308998699194,1.17,"Shinichi"
2112,2009-05-11,1075,"2009\90039.xlsx",1,9,2016-05-16 06:40:00,NA,93.3000030517578,90.9000015258789,2009-05-03,8,"Age06",2016-05-16 05:30:00,70,1.90308998699194,1.17,"Shinichi"
2113,2009-05-14,1081,"2009\90040.xlsx",2,7,2016-05-16 10:30:00,NA,89.0999984741211,89.0999984741211,2009-05-08,6,"Age06",2016-05-16 05:25:00,305,2.4983105537896,5.08,"Shinichi"
2114,2009-05-11,1077,"2009\90041.xlsx",3,9,2016-05-16 08:30:00,NA,93.5999984741211,91.6999969482422,2009-05-03,8,"Age06",2016-05-16 05:30:00,180,2.27875360095283,3,"Shinichi"
2119,2009-05-13,1078,"2009\90046.xlsx",2,11,2016-05-16 07:10:00,NA,91.9000015258789,87.4000015258789,2009-05-03,10,"Age10",2016-05-16 05:26:00,104,2.05690485133647,1.73,"Shinichi"
2120,2009-05-14,1075,"2009\90047.xlsx",1,12,2016-05-16 06:50:00,"11D RECORDING = POOR TAPE SO REDONE",90.0999984741211,77.9000015258789,2009-05-03,11,"Age10",2016-05-16 05:25:00,85,1.97772360528885,1.42,"Shinichi"
2122,2009-05-13,1077,"2009\90049.xlsx",3,11,2016-05-16 09:15:00,NA,92.8000030517578,89.9000015258789,2009-05-03,10,"Age10",2016-05-16 05:26:00,229,2.37839790094814,3.82,"Shinichi"
2128,2009-05-21,1083,"2009\90055.xlsx",3,7,2016-05-16 09:50:00,NA,93.4000015258789,90.3000030517578,2009-05-15,6,"Age06",2016-05-16 05:15:00,275,2.45484486000851,4.58,"Shinichi"
2134,2009-05-16,1081,"2009\90061.xlsx",2,9,2016-05-16 10:30:00,NA,93.3000030517578,87.8000030517578,2009-05-08,8,"Age06",2016-05-16 05:22:00,308,2.50242711998443,5.13,"Shinichi"
2140,2009-05-18,1081,"2009\90067.xlsx",2,11,2016-05-16 09:00:00,NA,92.1999969482422,84.5999984741211,2009-05-08,10,"Age10",2016-05-16 05:19:00,221,2.36361197989214,3.68,"Shinichi"
2154,2009-05-21,1084,"2009\90081.xlsx",3,7,2016-05-16 06:50:00,NA,93.5,90.5,2009-05-15,6,"Age06",2016-05-16 05:15:00,95,2.02118929906994,1.58,"Shinichi"
2155,2009-05-25,1085,"2009\90082.xlsx",4,7,2016-05-16 07:10:00,NA,93.5999984741211,87.8000030517578,2009-05-19,6,"Age06",2016-05-16 05:10:00,120,2.11394335230684,2,"Shinichi"
2166,2009-05-23,1084,"2009\90093.xlsx",2,9,2016-05-16 10:30:00,NA,91.9000015258789,87.5,2009-05-15,8,"Age06",2016-05-16 05:13:00,317,2.51454775266029,5.28,"Shinichi"
2167,2009-05-23,1083,"2009\90094.xlsx",3,9,2016-05-16 10:30:00,NA,95,91.8000030517578,2009-05-15,8,"Age06",2016-05-16 05:13:00,317,2.51454775266029,5.28,"Shinichi"
2173,2009-05-25,1083,"2009\90100.xlsx",2,11,2016-05-16 07:10:00,NA,92.9000015258789,92.1999969482422,2009-05-15,10,"Age10",2016-05-16 05:10:00,120,2.11394335230684,2,"Shinichi"
2174,2009-05-25,1084,"2009\90101.xlsx",2,11,2016-05-16 07:10:00,NA,88,85.5,2009-05-15,10,"Age10",2016-05-16 05:10:00,120,2.11394335230684,2,"Shinichi"
2176,2009-05-26,1086,"2009\90103.xlsx",3,7,2016-05-16 08:10:00,NA,92.0999984741211,66.8000030517578,2009-05-20,6,"Age06",2016-05-16 05:09:00,181,2.28103336724773,3.02,"Shinichi"
2179,2009-05-28,1086,"2009\90106.xlsx",3,9,2016-05-16 09:10:00,"A STRATEGY, FEMALE OFTEN INCUBATES WHILST MALE PROVISIONS BY PASSING FOOD TO HER",91.5999984741211,90.3000030517578,2009-05-20,8,"Age06",2016-05-16 05:07:00,243,2.40312052117582,4.05,"Shinichi"
2181,2009-05-29,1087,"2009\90108.xlsx",2,7,2016-05-16 08:35:00,NA,92.6999969482422,91.1999969482422,2009-05-23,6,"Age06",2016-05-16 05:06:00,209,2.34044411484012,3.48,"Shinichi"
2183,2009-05-29,1085,"2009\90110.xlsx",4,11,2016-05-16 09:00:00,NA,90.8000030517578,87,2009-05-19,10,"Age10",2016-05-16 05:06:00,234,2.38738982633873,3.9,"Shinichi"
2184,2009-05-30,1086,"2009\90111.xlsx",3,11,2016-05-16 08:20:00,NA,93.3000030517578,90.3000030517578,2009-05-20,10,"Age10",2016-05-16 05:05:00,195,2.31175386105575,3.25,"Shinichi"
2185,2009-05-30,1088,"2009\90112.xlsx",4,7,2016-05-16 08:20:00,NA,93.3000030517578,92.1999969482422,2009-05-24,6,"Age06",2016-05-16 05:05:00,195,2.31175386105575,3.25,"Shinichi"
2186,2009-05-31,1087,"2009\90113.xlsx",2,9,2016-05-16 08:35:00,NA,93.5,91.0999984741211,2009-05-23,8,"Age06",2016-05-16 05:04:00,211,2.34439227368511,3.52,"Shinichi"
2187,2009-05-31,1090,"2009\90114.xlsx",3,7,2016-05-16 10:00:00,NA,93.5,93,2009-05-25,6,"Age06",2016-05-16 05:04:00,296,2.48572142648158,4.93,"Shinichi"
2188,2009-06-01,1088,"2009\90115.xlsx",4,9,2016-05-16 08:25:00,NA,92.9000015258789,89.3000030517578,2009-05-24,8,"Age06",2016-05-16 05:04:00,201,2.32428245529769,3.35,"Shinichi"
2189,2009-06-01,1091,"2009\90116.xlsx",4,7,2016-05-16 08:25:00,NA,93.1999969482422,81.5,2009-05-26,6,"Age06",2016-05-16 05:04:00,201,2.32428245529769,3.35,"Shinichi"
2190,2009-06-02,1087,"2009\90117.xlsx",2,11,2016-05-16 09:30:00,NA,93.3000030517578,89.5999984741211,2009-05-23,10,"Age10",2016-05-16 05:03:00,267,2.44247976906445,4.45,"Shinichi"
2191,2009-06-02,1090,"2009\90118.xlsx",3,9,2016-05-16 09:30:00,NA,92.5999984741211,92.5,2009-05-25,8,"Age06",2016-05-16 05:03:00,267,2.44247976906445,4.45,"Shinichi"
2192,2009-06-03,1088,"2009\90119.xlsx",4,11,2016-05-16 08:40:00,NA,90,87.0999984741211,2009-05-24,10,"Age10",2016-05-16 05:02:00,218,2.35793484700045,3.63,"Shinichi"
2193,2009-06-03,1091,"2009\90120.xlsx",4,9,2016-05-16 08:40:00,NA,93.4000015258789,92.5,2009-05-26,8,"Age06",2016-05-16 05:02:00,218,2.35793484700045,3.63,"Shinichi"
2194,2009-06-03,1093,"2009\90121.xlsx",3,7,2016-05-16 10:30:00,NA,93.4000015258789,92,2009-05-28,6,"Age06",2016-05-16 05:02:00,328,2.52891670027765,5.47,"Shinichi"
2195,2009-06-03,1094,"2009\90122.xlsx",4,7,2016-05-16 10:40:00,NA,93.1999969482422,84.5,2009-05-28,6,"Age06",2016-05-16 05:02:00,338,2.54157924394658,5.63,"Shinichi"
2196,2009-06-04,1090,"2009\90123.xlsx",3,11,2016-05-16 08:40:00,NA,93.5999984741211,91.8000030517578,2009-05-25,10,"Age10",2016-05-16 05:01:00,219,2.35983548233989,3.65,"Shinichi"
2197,2009-06-05,1091,"2009\90124.xlsx",4,11,2016-05-16 08:10:00,"MALE NEVER APPEARS",93.5999984741211,91.6999969482422,2009-05-26,10,"Age10",2016-05-16 05:01:00,189,2.29885307640971,3.15,"Shinichi"
2198,2009-06-05,1094,"2009\90125.xlsx",4,9,2016-05-16 08:20:00,NA,93.5999984741211,89.9000015258789,2009-05-28,8,"Age06",2016-05-16 05:01:00,199,2.32014628611105,3.32,"Shinichi"
2199,2009-06-05,1093,"2009\90126.xlsx",3,9,2016-05-16 11:10:00,NA,93.5999984741211,91.0999984741211,2009-05-28,8,"Age06",2016-05-16 05:01:00,369,2.57863920996807,6.15,"Shinichi"
2200,2009-06-05,1096,"2009\90127.xlsx",4,7,2016-05-16 11:10:00,NA,93.5999984741211,91.6999969482422,2009-05-30,6,"Age06",2016-05-16 05:01:00,369,2.57863920996807,6.15,"Shinichi"
2201,2009-06-07,1093,"2009\90128.xlsx",3,11,2016-05-16 07:50:00,NA,93.5999984741211,85.5,2009-05-28,10,"Age10",2016-05-16 05:00:00,170,2.25527250510331,2.83,"Shinichi"
2202,2009-06-07,1096,"2009\90129.xlsx",4,9,2016-05-16 07:50:00,NA,93.5999984741211,88.1999969482422,2009-05-30,8,"Age06",2016-05-16 05:00:00,170,2.25527250510331,2.83,"Shinichi"
2203,2009-06-07,1094,"2009\90130.xlsx",4,11,2016-05-16 09:50:00,NA,93.5,89,2009-05-28,10,"Age10",2016-05-16 05:00:00,290,2.47712125471966,4.83,"Shinichi"
2206,2009-06-09,1096,"2009\90133.xlsx",4,11,2016-05-16 10:00:00,NA,93.6999969482422,92.1999969482422,2009-05-30,10,"Age10",2016-05-16 04:59:00,301,2.49276038902684,5.02,"Shinichi"
2230,2009-06-20,1101,"2009\90157.xlsx",3,7,2016-05-16 09:50:00,NA,93.4000015258789,92.4000015258789,2009-06-14,6,"Age06",2016-05-16 04:58:00,292,2.48000694295715,4.87,"Shinichi"
2231,2009-06-22,1101,"2009\90158.xlsx",3,9,2016-05-16 08:00:00,NA,93.4000015258789,89.5,2009-06-14,8,"Age06",2016-05-16 04:58:00,182,2.28330122870355,3.03,"Shinichi"
2235,2009-06-23,1102,"2009\90162.xlsx",4,7,2016-05-16 08:50:00,NA,93.4000015258789,91.3000030517578,2009-06-17,6,"Age06",2016-05-16 04:58:00,232,2.38381536598043,3.87,"Shinichi"
2236,2009-06-23,1103,"2009\90163.xlsx",3,7,2016-05-16 08:50:00,NA,93.5999984741211,93,2009-06-17,6,"Age06",2016-05-16 04:58:00,232,2.38381536598043,3.87,"Shinichi"
2239,2009-06-24,1104,"2009\90166.xlsx",2,7,2016-05-16 09:20:00,NA,93.5999984741211,91.4000015258789,2009-06-18,6,"Age06",2016-05-16 04:59:00,261,2.43296929087441,4.35,"Shinichi"
2240,2009-06-24,1105,"2009\90167.xlsx",3,7,2016-05-16 09:20:00,NA,93.5,92,2009-06-18,6,"Age06",2016-05-16 04:59:00,261,2.43296929087441,4.35,"Shinichi"
2241,2009-06-24,1101,"2009\90168.xlsx",3,11,2016-05-16 11:00:00,NA,93.5999984741211,92.5,2009-06-14,10,"Age10",2016-05-16 04:59:00,361,2.56937390961505,6.02,"Shinichi"
2242,2009-06-25,1103,"2009\90169.xlsx",3,9,2016-05-16 08:20:00,NA,85.6999969482422,80.3000030517578,2009-06-17,8,"Age06",2016-05-16 04:59:00,201,2.32428245529769,3.35,"Shinichi"
2243,2009-06-25,1102,"2009\90170.xlsx",3,9,2016-05-16 08:20:00,"FEMALE REMOVES DEAD CHICK HALFWAY THROUGH DVD",93.6999969482422,92.0999984741211,2009-06-17,8,"Age06",2016-05-16 04:59:00,201,2.32428245529769,3.35,"Shinichi"
2244,2009-06-25,1107,"2009\90171.xlsx",4,7,2016-05-16 10:30:00,NA,93.5999984741211,92.9000015258789,2009-06-19,6,"Age06",2016-05-16 04:59:00,331,2.5327543789925,5.52,"Shinichi"
2245,2009-06-25,1108,"2009\90172.xlsx",4,7,2016-05-16 10:30:00,NA,92.1999969482422,91,2009-06-19,6,"Age06",2016-05-16 04:59:00,331,2.5327543789925,5.52,"Shinichi"
2247,2009-06-26,1111,"2009\90174.xlsx",4,3,2016-05-16 07:25:00,NA,93.5,91.8000030517578,2009-06-24,2,"Age06",2016-05-16 04:59:00,146,2.19312459835446,2.43,"Shinichi"
2248,2009-06-26,1104,"2009\90175.xlsx",2,9,2016-05-16 10:30:00,NA,93,87.9000015258789,2009-06-18,8,"Age06",2016-05-16 04:59:00,331,2.5327543789925,5.52,"Shinichi"
2249,2009-06-26,1109,"2009\90176.xlsx",4,7,2016-05-16 10:30:00,NA,89.5,85.3000030517578,2009-06-20,6,"Age06",2016-05-16 04:59:00,331,2.5327543789925,5.52,"Shinichi"
2250,2009-06-26,1105,"2009\90177.xlsx",3,9,2016-05-16 10:30:00,NA,92.1999969482422,88.8000030517578,2009-06-18,8,"Age06",2016-05-16 04:59:00,331,2.5327543789925,5.52,"Shinichi"
2252,2009-06-27,1108,"2009\90179.xlsx",4,9,2016-05-16 06:50:00,NA,92.1999969482422,90.3000030517578,2009-06-19,8,"Age06",2016-05-16 05:00:00,110,2.07918124604762,1.83,"Shinichi"
2253,2009-06-27,1103,"2009\90180.xlsx",3,11,2016-05-16 08:50:00,NA,93.1999969482422,90.6999969482422,2009-06-17,10,"Age10",2016-05-16 05:00:00,230,2.38021124171161,3.83,"Shinichi"
2254,2009-06-27,1107,"2009\90181.xlsx",4,9,2016-05-16 08:50:00,NA,93.4000015258789,92.5,2009-06-19,8,"Age06",2016-05-16 05:00:00,230,2.38021124171161,3.83,"Shinichi"
2255,2009-06-27,1102,"2009\90182.xlsx",3,11,2016-05-16 10:40:00,NA,93.5,87,2009-06-17,10,"Age10",2016-05-16 05:00:00,340,2.54406804435028,5.67,"Shinichi"
2257,2009-06-28,1104,"2009\90184.xlsx",2,11,2016-05-16 07:05:00,NA,90.8000030517578,86.6999969482422,2009-06-18,10,"Age10",2016-05-16 05:00:00,125,2.13033376849501,2.08,"Shinichi"
2258,2009-06-28,1105,"2009\90185.xlsx",3,11,2016-05-16 09:50:00,NA,93.0999984741211,90.5999984741211,2009-06-18,10,"Age10",2016-05-16 05:00:00,290,2.47712125471966,4.83,"Shinichi"
2259,2009-06-28,1109,"2009\90186.xlsx",2,9,2016-05-16 09:50:00,NA,93.4000015258789,79.6999969482422,2009-06-20,8,"Age06",2016-05-16 05:00:00,290,2.47712125471966,4.83,"Shinichi"
2260,2009-06-29,1107,"2009\90187.xlsx",4,11,2016-05-16 08:40:00,NA,92.8000030517578,90.5,2009-06-19,10,"Age10",2016-05-16 05:01:00,219,2.35983548233989,3.65,"Shinichi"
2261,2009-06-29,1110,"2009\90188.xlsx",7,7,2016-05-16 09:00:00,NA,92.6999969482422,92,2009-06-23,6,"Age06",2016-05-16 05:01:00,239,2.39619934709574,3.98,"Shinichi"
2262,2009-06-29,1108,"2009\90189.xlsx",4,11,2016-05-16 10:30:00,"FEMALE NOT SEEN, UNSURE WHY",93,89.5,2009-06-19,10,"Age10",2016-05-16 05:01:00,329,2.53019969820308,5.48,"Shinichi"
2267,2009-06-30,1109,"2009\90194.xlsx",2,11,2016-05-16 07:00:00,NA,93.3000030517578,86.5999984741211,2009-06-20,10,"Age10",2016-05-16 05:02:00,118,2.10720996964787,1.97,"Shinichi"
2268,2009-07-01,1110,"2009\90195.xlsx",4,9,2016-05-16 07:30:00,NA,93.5,89.1999969482422,2009-06-23,8,"Age06",2016-05-16 05:02:00,148,2.19865708695442,2.47,"Shinichi"
2269,2009-07-01,1111,"2009\90196.xlsx",4,8,2016-05-16 07:45:00,NA,93.3000030517578,92.1999969482422,2009-06-24,7,"Age06",2016-05-16 05:02:00,163,2.2380461031288,2.72,"Shinichi"
2270,2009-07-03,1111,"2009\90197.xlsx",4,10,2016-05-16 08:25:00,NA,93.1999969482422,91.0999984741211,2009-06-24,9,"Age06",2016-05-16 05:04:00,201,2.32428245529769,3.35,"Shinichi"
2271,2009-07-03,1110,"2009\90198.xlsx",4,11,2016-05-16 08:30:00,"WREN ALSO TRIES TO GET IN THE NEST",93.5999984741211,92.6999969482422,2009-06-23,10,"Age10",2016-05-16 05:04:00,206,2.33445375115093,3.43,"Shinichi"
2273,2009-07-04,1112,"2009\90200.xlsx",3,7,2016-05-16 08:00:00,NA,93.5999984741211,93.5999984741211,2009-06-28,6,"Age06",2016-05-16 05:05:00,175,2.26717172840301,2.92,"Shinichi"
2275,2009-07-05,1111,"2009\90202.xlsx",3,12,2016-05-16 08:00:00,NA,93.0999984741211,91.5,2009-06-24,11,"Age10",2016-05-16 05:05:00,175,2.26717172840301,2.92,"Shinichi"
2276,2009-07-06,1112,"2009\90203.xlsx",3,9,2016-05-16 09:50:00,NA,93.5,90.1999969482422,2009-06-28,8,"Age06",2016-05-16 05:06:00,284,2.46834733041216,4.73,"Shinichi"
2277,2009-07-07,1113,"2009\90204.xlsx",1,7,2016-05-16 08:00:00,"MALE NEVER APPEARS",92.5,90.4000015258789,2009-07-01,6,"Age06",2016-05-16 05:07:00,173,2.26245108973043,2.88,"Shinichi"
2279,2009-07-07,1114,"2009\90206.xlsx",3,7,2016-05-16 11:00:00,NA,93.5,92.5999984741211,2009-07-01,6,"Age06",2016-05-16 05:07:00,353,2.55990662503611,5.88,"Shinichi"
2280,2009-07-07,1115,"2009\90207.xlsx",3,7,2016-05-16 11:00:00,NA,93.3000030517578,91.8000030517578,2009-07-01,6,"Age06",2016-05-16 05:07:00,353,2.55990662503611,5.88,"Shinichi"
2281,2009-07-08,1112,"2009\90208.xlsx",3,11,2016-05-16 07:50:00,"PARENTS DO NOT APPEAR FOR A WHILE",90.1999969482422,65.5999984741211,2009-06-28,10,"Age10",2016-05-16 05:08:00,162,2.23552844690755,2.7,"Shinichi"
2282,2009-07-09,1116,"2009\90209.xlsx",3,7,2016-05-16 08:45:00,NA,93.3000030517578,81.6999969482422,2009-07-03,6,"Age06",2016-05-16 05:09:00,216,2.3541084391474,3.6,"Shinichi"
2283,2009-07-09,1115,"2009\90210.xlsx",3,9,2016-05-16 08:45:00,NA,93.6999969482422,92.5,2009-07-01,8,"Age06",2016-05-16 05:09:00,216,2.3541084391474,3.6,"Shinichi"
2284,2009-07-09,1114,"2009\90211.xlsx",3,9,2016-05-16 11:30:00,NA,90.8000030517578,90.1999969482422,2009-07-01,8,"Age06",2016-05-16 05:09:00,381,2.59217675739587,6.35,"Shinichi"
2285,2009-07-09,1113,"2009\90212.xlsx",1,9,2016-05-16 11:30:00,NA,93.5999984741211,93.5999984741211,2009-07-01,8,"Age06",2016-05-16 05:09:00,381,2.59217675739587,6.35,"Shinichi"
2287,2009-07-11,1113,"2009\90214.xlsx",1,11,2016-05-16 08:00:00,NA,91.4000015258789,90.8000030517578,2009-07-01,10,"Age10",2016-05-16 05:11:00,169,2.25285303097989,2.82,"Shinichi"
2288,2009-07-11,1114,"2009\90215.xlsx",3,11,2016-05-16 08:30:00,NA,90.5,87.8000030517578,2009-07-01,10,"Age10",2016-05-16 05:11:00,199,2.32014628611105,3.32,"Shinichi"
2289,2009-07-11,1115,"2009\90216.xlsx",3,11,2016-05-16 10:00:00,NA,92.9000015258789,90.8000030517578,2009-07-01,10,"Age10",2016-05-16 05:11:00,289,2.47567118832443,4.82,"Shinichi"
2290,2009-07-11,1116,"2009\90217.xlsx",3,9,2016-05-16 10:00:00,NA,93.5999984741211,90,2009-07-03,8,"Age06",2016-05-16 05:11:00,289,2.47567118832443,4.82,"Shinichi"
2292,2009-07-13,1116,"2009\90219.xlsx",3,11,2016-05-16 08:45:00,"OTHER FEMALE ALSO ENTERS THIS NEST",93.5,90.8000030517578,2009-07-03,10,"Age10",2016-05-16 05:13:00,212,2.34635297445064,3.53,"Shinichi"
2293,2009-07-14,1118,"2009\90220.xlsx",3,7,2016-05-16 09:20:00,NA,93.6999969482422,85.9000015258789,2009-07-08,6,"Age06",2016-05-16 05:15:00,245,2.40654018043396,4.08,"Shinichi"
