"DVDRef","NbAlternation","Type","NbAMax","LineID"
"4499","20","2_Switch",32,"5201"
"4499","18","4_Among",32,"5202"
"4499","20","3_Within",32,"5203"
"4499","22","1_Observed",32,"5204"
"45","16","1_Observed",24,"5205"
"45","18","2_Switch",24,"5206"
"45","16","3_Within",24,"5207"
"45","14","4_Among",24,"5208"
"450","22","4_Among",42,"5209"
"450","27","2_Switch",42,"5210"
"450","25","3_Within",42,"5211"
"450","27","1_Observed",42,"5212"
"4500","17","4_Among",28,"5213"
"4500","25","2_Switch",28,"5214"
"4500","19","3_Within",28,"5215"
"4500","25","1_Observed",28,"5216"
"4505","10","4_Among",18,"5217"
"4505","16","2_Switch",18,"5218"
"4505","16","1_Observed",18,"5219"
"4505","9","3_Within",18,"5220"
"4507","1","4_Among",2,"5221"
"4507","2","1_Observed",2,"5222"
"4507","2","2_Switch",2,"5223"
"4507","2","3_Within",2,"5224"
"4508","9","4_Among",12,"5225"
"4508","8","2_Switch",12,"5226"
"4508","8","1_Observed",12,"5227"
"4508","8","3_Within",12,"5228"
"451","6","4_Among",6,"5229"
"451","6","3_Within",6,"5230"
"451","6","2_Switch",6,"5231"
"451","6","1_Observed",6,"5232"
"4515","13","4_Among",22,"5233"
"4515","18","2_Switch",22,"5234"
"4515","14","3_Within",22,"5235"
"4515","20","1_Observed",22,"5236"
"4518","12","4_Among",16,"5237"
"4518","15","1_Observed",16,"5238"
"4518","15","2_Switch",16,"5239"
"4518","13","3_Within",16,"5240"
"4519","10","1_Observed",14,"5241"
"4519","12","4_Among",14,"5242"
"4519","10","2_Switch",14,"5243"
"4519","12","3_Within",14,"5244"
"452","32","3_Within",52,"5245"
"452","29","4_Among",52,"5246"
"452","34","1_Observed",52,"5247"
"452","34","2_Switch",52,"5248"
"4520","9","1_Observed",10,"5249"
"4520","7","4_Among",10,"5250"
"4520","9","2_Switch",10,"5251"
"4520","7","3_Within",10,"5252"
"4522","23","4_Among",45,"5253"
"4522","19","2_Switch",45,"5254"
"4522","17","1_Observed",45,"5255"
"4522","22","3_Within",45,"5256"
"4523","20","2_Switch",24,"5257"
"4523","20","1_Observed",24,"5258"
"4523","17","4_Among",24,"5259"
"4523","17","3_Within",24,"5260"
"4524","18","4_Among",38,"5261"
"4524","20","2_Switch",38,"5262"
"4524","20","1_Observed",38,"5263"
"4524","20","3_Within",38,"5264"
"4526","24","2_Switch",34,"5265"
"4526","28","3_Within",34,"5266"
"4526","34","1_Observed",34,"5267"
"4526","22","4_Among",34,"5268"
"4529","25","3_Within",48,"5269"
"4529","30","1_Observed",48,"5270"
"4529","29","4_Among",48,"5271"
"4529","30","2_Switch",48,"5272"
"453","8","3_Within",12,"5273"
"453","8","4_Among",12,"5274"
"453","9","1_Observed",12,"5275"
"453","9","2_Switch",12,"5276"
"4530","16","3_Within",28,"5277"
"4530","14","1_Observed",28,"5278"
"4530","17","4_Among",28,"5279"
"4530","16","2_Switch",28,"5280"
"4531","23","1_Observed",34,"5281"
"4531","23","2_Switch",34,"5282"
"4531","21","3_Within",34,"5283"
"4531","20","4_Among",34,"5284"
"4533","23","1_Observed",26,"5285"
"4533","25","2_Switch",26,"5286"
"4533","20","4_Among",26,"5287"
"4533","23","3_Within",26,"5288"
"4534","5","4_Among",6,"5289"
"4534","3","3_Within",6,"5290"
"4534","6","1_Observed",6,"5291"
"4534","4","2_Switch",6,"5292"
"4536","24","1_Observed",34,"5293"
"4536","18","4_Among",34,"5294"
"4536","22","3_Within",34,"5295"
"4536","28","2_Switch",34,"5296"
"4538","17","4_Among",32,"5297"
"4538","17","2_Switch",32,"5298"
"4538","19","1_Observed",32,"5299"
"4538","21","3_Within",32,"5300"
"454","23","4_Among",34,"5301"
"454","32","2_Switch",34,"5302"
"454","28","3_Within",34,"5303"
"454","34","1_Observed",34,"5304"
"4540","30","1_Observed",44,"5305"
"4540","26","4_Among",44,"5306"
"4540","28","2_Switch",44,"5307"
"4540","25","3_Within",44,"5308"
"4543","18","1_Observed",22,"5309"
"4543","15","4_Among",22,"5310"
"4543","20","2_Switch",22,"5311"
"4543","18","3_Within",22,"5312"
"4544","7","4_Among",8,"5313"
"4544","6","2_Switch",8,"5314"
"4544","7","3_Within",8,"5315"
"4544","8","1_Observed",8,"5316"
"4545","7","4_Among",8,"5317"
"4545","7","2_Switch",8,"5318"
"4545","7","3_Within",8,"5319"
"4545","7","1_Observed",8,"5320"
"4546","27","2_Switch",46,"5321"
"4546","26","4_Among",46,"5322"
"4546","18","3_Within",46,"5323"
"4546","25","1_Observed",46,"5324"
"4549","10","3_Within",14,"5325"
"4549","12","4_Among",14,"5326"
"4549","10","1_Observed",14,"5327"
"4549","10","2_Switch",14,"5328"
"4550","18","4_Among",32,"5329"
"4550","22","2_Switch",32,"5330"
"4550","26","1_Observed",32,"5331"
"4550","23","3_Within",32,"5332"
"4555","27","2_Switch",42,"5333"
"4555","26","4_Among",42,"5334"
"4555","26","3_Within",42,"5335"
"4555","31","1_Observed",42,"5336"
"4556","13","3_Within",18,"5337"
"4556","14","4_Among",18,"5338"
"4556","16","1_Observed",18,"5339"
"4556","10","2_Switch",18,"5340"
"456","12","4_Among",23,"5341"
"456","13","2_Switch",23,"5342"
"456","12","3_Within",23,"5343"
"456","13","1_Observed",23,"5344"
"4561","16","4_Among",22,"5345"
"4561","19","2_Switch",22,"5346"
"4561","21","1_Observed",22,"5347"
"4561","18","3_Within",22,"5348"
"4562","19","4_Among",26,"5349"
"4562","26","2_Switch",26,"5350"
"4562","20","3_Within",26,"5351"
"4562","26","1_Observed",26,"5352"
"4564","18","4_Among",24,"5353"
"4564","18","2_Switch",24,"5354"
"4564","18","3_Within",24,"5355"
"4564","16","1_Observed",24,"5356"
"4565","28","2_Switch",40,"5357"
"4565","26","4_Among",40,"5358"
"4565","27","3_Within",40,"5359"
"4565","34","1_Observed",40,"5360"
"4566","17","3_Within",28,"5361"
"4566","21","1_Observed",28,"5362"
"4566","16","4_Among",28,"5363"
"4566","21","2_Switch",28,"5364"
"4569","23","4_Among",38,"5365"
"4569","23","2_Switch",38,"5366"
"4569","27","1_Observed",38,"5367"
"4569","21","3_Within",38,"5368"
"4572","15","4_Among",18,"5369"
"4572","18","2_Switch",18,"5370"
"4572","17","3_Within",18,"5371"
"4572","18","1_Observed",18,"5372"
"4574","33","4_Among",66,"5373"
"4574","34","2_Switch",66,"5374"
"4574","30","3_Within",66,"5375"
"4574","38","1_Observed",66,"5376"
"4575","2","2_Switch",4,"5377"
"4575","4","4_Among",4,"5378"
"4575","1","3_Within",4,"5379"
"4575","2","1_Observed",4,"5380"
"4576","13","3_Within",20,"5381"
"4576","13","4_Among",20,"5382"
"4576","14","1_Observed",20,"5383"
"4576","14","2_Switch",20,"5384"
"458","14","3_Within",18,"5385"
"458","14","4_Among",18,"5386"
"458","12","1_Observed",18,"5387"
"458","14","2_Switch",18,"5388"
"4582","5","4_Among",10,"5389"
"4582","7","2_Switch",10,"5390"
"4582","7","1_Observed",10,"5391"
"4582","7","3_Within",10,"5392"
"4584","16","2_Switch",32,"5393"
"4584","20","4_Among",32,"5394"
"4584","17","3_Within",32,"5395"
"4584","16","1_Observed",32,"5396"
"4589","23","3_Within",34,"5397"
"4589","20","4_Among",34,"5398"
"4589","28","1_Observed",34,"5399"
"4589","22","2_Switch",34,"5400"
"459","6","3_Within",8,"5401"
"459","5","4_Among",8,"5402"
"459","6","1_Observed",8,"5403"
"459","8","2_Switch",8,"5404"
"4590","10","4_Among",16,"5405"
"4590","11","2_Switch",16,"5406"
"4590","13","1_Observed",16,"5407"
"4590","12","3_Within",16,"5408"
"4591","27","4_Among",42,"5409"
"4591","29","2_Switch",42,"5410"
"4591","24","3_Within",42,"5411"
"4591","27","1_Observed",42,"5412"
"4592","15","4_Among",24,"5413"
"4592","17","2_Switch",24,"5414"
"4592","15","3_Within",24,"5415"
"4592","17","1_Observed",24,"5416"
"4595","18","2_Switch",24,"5417"
"4595","14","4_Among",24,"5418"
"4595","19","3_Within",24,"5419"
"4595","20","1_Observed",24,"5420"
"4599","13","3_Within",20,"5421"
"4599","14","1_Observed",20,"5422"
"4599","14","4_Among",20,"5423"
"4599","14","2_Switch",20,"5424"
"4601","33","4_Among",68,"5425"
"4601","31","2_Switch",68,"5426"
"4601","31","1_Observed",68,"5427"
"4601","34","3_Within",68,"5428"
"4603","16","4_Among",30,"5429"
"4603","19","2_Switch",30,"5430"
"4603","19","3_Within",30,"5431"
"4603","21","1_Observed",30,"5432"
"4604","13","4_Among",24,"5433"
"4604","14","2_Switch",24,"5434"
"4604","14","3_Within",24,"5435"
"4604","16","1_Observed",24,"5436"
"4605","10","2_Switch",12,"5437"
"4605","10","3_Within",12,"5438"
"4605","7","4_Among",12,"5439"
"4605","10","1_Observed",12,"5440"
"4612","19","2_Switch",40,"5441"
"4612","19","3_Within",40,"5442"
"4612","17","4_Among",40,"5443"
"4612","17","1_Observed",40,"5444"
"4616","12","3_Within",14,"5445"
"4616","14","2_Switch",14,"5446"
"4616","14","1_Observed",14,"5447"
"4616","11","4_Among",14,"5448"
"462","3","4_Among",4,"5449"
"462","4","3_Within",4,"5450"
"462","4","2_Switch",4,"5451"
"462","4","1_Observed",4,"5452"
"4625","27","2_Switch",30,"5453"
"4625","23","3_Within",30,"5454"
"4625","19","4_Among",30,"5455"
"4625","27","1_Observed",30,"5456"
"4626","15","4_Among",22,"5457"
"4626","14","3_Within",22,"5458"
"4626","18","1_Observed",22,"5459"
"4626","18","2_Switch",22,"5460"
"4628","10","1_Observed",12,"5461"
"4628","8","2_Switch",12,"5462"
"4628","8","3_Within",12,"5463"
"4628","6","4_Among",12,"5464"
"4631","16","1_Observed",16,"5465"
"4631","12","3_Within",16,"5466"
"4631","14","2_Switch",16,"5467"
"4631","9","4_Among",16,"5468"
"4636","23","4_Among",38,"5469"
"4636","21","3_Within",38,"5470"
"4636","27","2_Switch",38,"5471"
"4636","29","1_Observed",38,"5472"
"4638","8","1_Observed",8,"5473"
"4638","5","4_Among",8,"5474"
"4638","8","2_Switch",8,"5475"
"4638","7","3_Within",8,"5476"
"4639","8","4_Among",14,"5477"
"4639","11","3_Within",14,"5478"
"4639","11","2_Switch",14,"5479"
"4639","13","1_Observed",14,"5480"
"464","2","4_Among",4,"5481"
"464","3","2_Switch",4,"5482"
"464","2","3_Within",4,"5483"
"464","3","1_Observed",4,"5484"
"465","10","3_Within",20,"5485"
"465","13","4_Among",20,"5486"
"465","14","1_Observed",20,"5487"
"465","12","2_Switch",20,"5488"
"4655","17","4_Among",22,"5489"
"4655","17","3_Within",22,"5490"
"4655","21","1_Observed",22,"5491"
"4655","19","2_Switch",22,"5492"
"4656","12","4_Among",22,"5493"
"4656","16","3_Within",22,"5494"
"4656","16","1_Observed",22,"5495"
"4656","18","2_Switch",22,"5496"
"4663","15","3_Within",22,"5497"
"4663","13","4_Among",22,"5498"
"4663","11","1_Observed",22,"5499"
"4663","15","2_Switch",22,"5500"
"4665","1","3_Within",2,"5501"
"4665","2","4_Among",2,"5502"
"4665","2","1_Observed",2,"5503"
"4665","2","2_Switch",2,"5504"
"4666","12","4_Among",18,"5505"
"4666","12","3_Within",18,"5506"
"4666","11","2_Switch",18,"5507"
"4666","13","1_Observed",18,"5508"
"4669","25","4_Among",48,"5509"
"4669","32","2_Switch",48,"5510"
"4669","27","3_Within",48,"5511"
"4669","32","1_Observed",48,"5512"
"4676","14","3_Within",21,"5513"
"4676","12","4_Among",21,"5514"
"4676","14","1_Observed",21,"5515"
"4676","14","2_Switch",21,"5516"
"4684","18","3_Within",20,"5517"
"4684","18","1_Observed",20,"5518"
"4684","15","4_Among",20,"5519"
"4684","16","2_Switch",20,"5520"
"4685","29","3_Within",46,"5521"
"4685","27","4_Among",46,"5522"
"4685","30","1_Observed",46,"5523"
"4685","26","2_Switch",46,"5524"
"4687","21","4_Among",40,"5525"
"4687","30","2_Switch",40,"5526"
"4687","22","3_Within",40,"5527"
"4687","30","1_Observed",40,"5528"
"4689","4","4_Among",8,"5529"
"4689","7","3_Within",8,"5530"
"4689","7","2_Switch",8,"5531"
"4689","7","1_Observed",8,"5532"
"4691","21","3_Within",32,"5533"
"4691","18","4_Among",32,"5534"
"4691","28","1_Observed",32,"5535"
"4691","24","2_Switch",32,"5536"
"4692","11","3_Within",20,"5537"
"4692","11","4_Among",20,"5538"
"4692","15","1_Observed",20,"5539"
"4692","11","2_Switch",20,"5540"
"4695","7","4_Among",12,"5541"
"4695","8","2_Switch",12,"5542"
"4695","7","3_Within",12,"5543"
"4695","8","1_Observed",12,"5544"
"4696","7","4_Among",10,"5545"
"4696","8","2_Switch",10,"5546"
"4696","8","3_Within",10,"5547"
"4696","8","1_Observed",10,"5548"
"4699","11","3_Within",18,"5549"
"4699","11","4_Among",18,"5550"
"4699","11","1_Observed",18,"5551"
"4699","11","2_Switch",18,"5552"
"470","12","3_Within",14,"5553"
"470","14","1_Observed",14,"5554"
"470","10","4_Among",14,"5555"
"470","12","2_Switch",14,"5556"
"4703","17","3_Within",32,"5557"
"4703","17","4_Among",32,"5558"
"4703","18","1_Observed",32,"5559"
"4703","18","2_Switch",32,"5560"
"4706","16","4_Among",22,"5561"
"4706","19","3_Within",22,"5562"
"4706","19","2_Switch",22,"5563"
"4706","19","1_Observed",22,"5564"
"4709","15","4_Among",26,"5565"
"4709","16","2_Switch",26,"5566"
"4709","17","3_Within",26,"5567"
"4709","20","1_Observed",26,"5568"
"471","6","3_Within",10,"5569"
"471","7","4_Among",10,"5570"
"471","6","1_Observed",10,"5571"
"471","6","2_Switch",10,"5572"
"4712","10","3_Within",14,"5573"
"4712","8","4_Among",14,"5574"
"4712","10","1_Observed",14,"5575"
"4712","12","2_Switch",14,"5576"
"4715","11","3_Within",17,"5577"
"4715","13","1_Observed",17,"5578"
"4715","10","4_Among",17,"5579"
"4715","11","2_Switch",17,"5580"
"4717","6","3_Within",10,"5581"
"4717","7","4_Among",10,"5582"
"4717","7","1_Observed",10,"5583"
"4717","5","2_Switch",10,"5584"
"4720","3","4_Among",6,"5585"
"4720","3","2_Switch",6,"5586"
"4720","3","3_Within",6,"5587"
"4720","3","1_Observed",6,"5588"
"4722","16","4_Among",20,"5589"
"4722","19","3_Within",20,"5590"
"4722","20","2_Switch",20,"5591"
"4722","20","1_Observed",20,"5592"
"4724","6","3_Within",10,"5593"
"4724","7","4_Among",10,"5594"
"4724","4","1_Observed",10,"5595"
"4724","4","2_Switch",10,"5596"
"4726","11","3_Within",24,"5597"
"4726","14","4_Among",24,"5598"
"4726","14","1_Observed",24,"5599"
"4726","14","2_Switch",24,"5600"
"4727","13","4_Among",18,"5601"
"4727","16","2_Switch",18,"5602"
"4727","11","3_Within",18,"5603"
"4727","16","1_Observed",18,"5604"
"4728","20","4_Among",36,"5605"
"4728","20","2_Switch",36,"5606"
"4728","24","3_Within",36,"5607"
"4728","26","1_Observed",36,"5608"
"4729","14","3_Within",22,"5609"
"4729","11","4_Among",22,"5610"
"4729","20","1_Observed",22,"5611"
"4729","16","2_Switch",22,"5612"
"4735","14","3_Within",26,"5613"
"4735","14","4_Among",26,"5614"
"4735","16","1_Observed",26,"5615"
"4735","14","2_Switch",26,"5616"
"4736","18","3_Within",32,"5617"
"4736","22","1_Observed",32,"5618"
"4736","20","2_Switch",32,"5619"
"4736","19","4_Among",32,"5620"
"4737","25","3_Within",30,"5621"
"4737","27","2_Switch",30,"5622"
"4737","27","1_Observed",30,"5623"
"4737","22","4_Among",30,"5624"
"4738","16","4_Among",29,"5625"
"4738","20","2_Switch",29,"5626"
"4738","15","3_Within",29,"5627"
"4738","22","1_Observed",29,"5628"
"4740","14","3_Within",24,"5629"
"4740","15","2_Switch",24,"5630"
"4740","14","4_Among",24,"5631"
"4740","15","1_Observed",24,"5632"
"4742","14","2_Switch",20,"5633"
"4742","12","4_Among",20,"5634"
"4742","13","3_Within",20,"5635"
"4742","16","1_Observed",20,"5636"
"4743","15","4_Among",22,"5637"
"4743","15","1_Observed",22,"5638"
"4743","13","2_Switch",22,"5639"
"4743","13","3_Within",22,"5640"
"4745","13","3_Within",22,"5641"
"4745","17","1_Observed",22,"5642"
"4745","17","2_Switch",22,"5643"
"4745","13","4_Among",22,"5644"
"4748","17","2_Switch",22,"5645"
"4748","14","3_Within",22,"5646"
"4748","17","1_Observed",22,"5647"
"4748","14","4_Among",22,"5648"
"4750","12","1_Observed",14,"5649"
"4750","9","3_Within",14,"5650"
"4750","11","4_Among",14,"5651"
"4750","10","2_Switch",14,"5652"
"4752","6","4_Among",10,"5653"
"4752","10","3_Within",10,"5654"
"4752","10","2_Switch",10,"5655"
"4752","10","1_Observed",10,"5656"
"4753","16","4_Among",24,"5657"
"4753","15","2_Switch",24,"5658"
"4753","15","3_Within",24,"5659"
"4753","13","1_Observed",24,"5660"
"4755","23","1_Observed",28,"5661"
"4755","13","4_Among",28,"5662"
"4755","15","3_Within",28,"5663"
"4755","21","2_Switch",28,"5664"
"4756","12","3_Within",14,"5665"
"4756","10","4_Among",14,"5666"
"4756","8","1_Observed",14,"5667"
"4756","10","2_Switch",14,"5668"
"4759","8","3_Within",10,"5669"
"4759","9","1_Observed",10,"5670"
"4759","7","4_Among",10,"5671"
"4759","9","2_Switch",10,"5672"
"476","4","4_Among",4,"5673"
"476","4","2_Switch",4,"5674"
"476","4","3_Within",4,"5675"
"476","4","1_Observed",4,"5676"
"4760","16","3_Within",24,"5677"
"4760","17","4_Among",24,"5678"
"4760","22","1_Observed",24,"5679"
"4760","20","2_Switch",24,"5680"
"4762","5","4_Among",6,"5681"
"4762","6","2_Switch",6,"5682"
"4762","6","3_Within",6,"5683"
"4762","6","1_Observed",6,"5684"
"4764","8","4_Among",12,"5685"
"4764","10","3_Within",12,"5686"
"4764","12","2_Switch",12,"5687"
"4764","10","1_Observed",12,"5688"
"4765","14","3_Within",22,"5689"
"4765","14","4_Among",22,"5690"
"4765","18","1_Observed",22,"5691"
"4765","12","2_Switch",22,"5692"
"4768","12","3_Within",16,"5693"
"4768","12","4_Among",16,"5694"
"4768","13","1_Observed",16,"5695"
"4768","9","2_Switch",16,"5696"
"477","5","4_Among",8,"5697"
"477","5","3_Within",8,"5698"
"477","4","2_Switch",8,"5699"
"477","4","1_Observed",8,"5700"
"4772","14","4_Among",18,"5701"
"4772","16","2_Switch",18,"5702"
"4772","13","3_Within",18,"5703"
"4772","18","1_Observed",18,"5704"
"4776","4","4_Among",9,"5705"
"4776","6","2_Switch",9,"5706"
"4776","5","3_Within",9,"5707"
"4776","6","1_Observed",9,"5708"
"4778","8","3_Within",12,"5709"
"4778","8","4_Among",12,"5710"
"4778","8","1_Observed",12,"5711"
"4778","8","2_Switch",12,"5712"
"478","13","3_Within",26,"5713"
"478","15","4_Among",26,"5714"
"478","20","1_Observed",26,"5715"
"478","16","2_Switch",26,"5716"
"4780","6","3_Within",8,"5717"
"4780","6","4_Among",8,"5718"
"4780","7","1_Observed",8,"5719"
"4780","7","2_Switch",8,"5720"
"4781","16","4_Among",28,"5721"
"4781","14","3_Within",28,"5722"
"4781","15","2_Switch",28,"5723"
"4781","15","1_Observed",28,"5724"
"4784","8","4_Among",16,"5725"
"4784","14","2_Switch",16,"5726"
"4784","10","3_Within",16,"5727"
"4784","10","1_Observed",16,"5728"
"4786","3","3_Within",6,"5729"
"4786","4","4_Among",6,"5730"
"4786","4","1_Observed",6,"5731"
"4786","4","2_Switch",6,"5732"
"4787","3","3_Within",8,"5733"
"4787","8","1_Observed",8,"5734"
"4787","5","4_Among",8,"5735"
"4787","8","2_Switch",8,"5736"
"4794","13","3_Within",27,"5737"
"4794","15","4_Among",27,"5738"
"4794","22","1_Observed",27,"5739"
"4794","20","2_Switch",27,"5740"
"4795","8","4_Among",13,"5741"
"4795","12","2_Switch",13,"5742"
"4795","9","3_Within",13,"5743"
"4795","12","1_Observed",13,"5744"
"4805","8","4_Among",14,"5745"
"4805","8","3_Within",14,"5746"
"4805","13","2_Switch",14,"5747"
"4805","9","1_Observed",14,"5748"
"4806","9","3_Within",14,"5749"
"4806","8","4_Among",14,"5750"
"4806","9","1_Observed",14,"5751"
"4806","9","2_Switch",14,"5752"
"481","12","3_Within",16,"5753"
"481","10","4_Among",16,"5754"
"481","14","1_Observed",16,"5755"
"481","14","2_Switch",16,"5756"
"4818","1","3_Within",2,"5757"
"4818","1","4_Among",2,"5758"
"4818","2","1_Observed",2,"5759"
"4818","2","2_Switch",2,"5760"
"4823","7","4_Among",11,"5761"
"4823","9","2_Switch",11,"5762"
"4823","6","3_Within",11,"5763"
"4823","9","1_Observed",11,"5764"
"4835","18","4_Among",30,"5765"
"4835","19","2_Switch",30,"5766"
"4835","20","3_Within",30,"5767"
"4835","23","1_Observed",30,"5768"
"4836","20","3_Within",30,"5769"
"4836","18","4_Among",30,"5770"
"4836","26","1_Observed",30,"5771"
"4836","22","2_Switch",30,"5772"
"4842","9","3_Within",16,"5773"
"4842","9","4_Among",16,"5774"
"4842","10","1_Observed",16,"5775"
"4842","12","2_Switch",16,"5776"
"4845","18","4_Among",28,"5777"
"4845","19","3_Within",28,"5778"
"4845","18","2_Switch",28,"5779"
"4845","22","1_Observed",28,"5780"
"4846","22","4_Among",38,"5781"
"4846","27","2_Switch",38,"5782"
"4846","26","3_Within",38,"5783"
"4846","29","1_Observed",38,"5784"
"4847","39","3_Within",58,"5785"
"4847","30","4_Among",58,"5786"
"4847","46","1_Observed",58,"5787"
"4847","40","2_Switch",58,"5788"
"4860","19","3_Within",28,"5789"
"4860","24","1_Observed",28,"5790"
"4860","15","4_Among",28,"5791"
"4860","20","2_Switch",28,"5792"
"4861","13","3_Within",20,"5793"
"4861","15","4_Among",20,"5794"
"4861","16","1_Observed",20,"5795"
"4861","16","2_Switch",20,"5796"
"4862","15","3_Within",22,"5797"
"4862","18","2_Switch",22,"5798"
"4862","20","1_Observed",22,"5799"
"4862","12","4_Among",22,"5800"
"4866","13","4_Among",18,"5801"
"4866","18","2_Switch",18,"5802"
"4866","14","3_Within",18,"5803"
"4866","18","1_Observed",18,"5804"
"4867","19","4_Among",32,"5805"
"4867","24","3_Within",32,"5806"
"4867","28","2_Switch",32,"5807"
"4867","30","1_Observed",32,"5808"
"4871","20","3_Within",24,"5809"
"4871","18","1_Observed",24,"5810"
"4871","20","2_Switch",24,"5811"
"4871","16","4_Among",24,"5812"
"4872","33","1_Observed",40,"5813"
"4872","24","4_Among",40,"5814"
"4872","31","2_Switch",40,"5815"
"4872","31","3_Within",40,"5816"
"4876","18","1_Observed",20,"5817"
"4876","18","3_Within",20,"5818"
"4876","14","4_Among",20,"5819"
"4876","18","2_Switch",20,"5820"
"4879","17","2_Switch",22,"5821"
"4879","19","3_Within",22,"5822"
"4879","16","4_Among",22,"5823"
"4879","19","1_Observed",22,"5824"
"4880","5","4_Among",6,"5825"
"4880","6","2_Switch",6,"5826"
"4880","6","1_Observed",6,"5827"
"4880","5","3_Within",6,"5828"
"4883","15","4_Among",22,"5829"
"4883","19","1_Observed",22,"5830"
"4883","16","3_Within",22,"5831"
"4883","21","2_Switch",22,"5832"
"4889","21","4_Among",30,"5833"
"4889","21","2_Switch",30,"5834"
"4889","22","3_Within",30,"5835"
"4889","21","1_Observed",30,"5836"
"4890","25","1_Observed",30,"5837"
"4890","18","4_Among",30,"5838"
"4890","17","3_Within",30,"5839"
"4890","23","2_Switch",30,"5840"
"4891","17","1_Observed",22,"5841"
"4891","16","3_Within",22,"5842"
"4891","13","4_Among",22,"5843"
"4891","17","2_Switch",22,"5844"
"4897","13","3_Within",18,"5845"
"4897","13","4_Among",18,"5846"
"4897","14","1_Observed",18,"5847"
"4897","14","2_Switch",18,"5848"
"4898","10","3_Within",16,"5849"
"4898","10","4_Among",16,"5850"
"4898","9","1_Observed",16,"5851"
"4898","11","2_Switch",16,"5852"
"4903","19","4_Among",30,"5853"
"4903","23","2_Switch",30,"5854"
"4903","20","3_Within",30,"5855"
"4903","21","1_Observed",30,"5856"
"4911","15","4_Among",24,"5857"
"4911","18","2_Switch",24,"5858"
"4911","18","3_Within",24,"5859"
"4911","20","1_Observed",24,"5860"
"4915","29","3_Within",50,"5861"
"4915","28","4_Among",50,"5862"
"4915","41","1_Observed",50,"5863"
"4915","35","2_Switch",50,"5864"
"4916","22","3_Within",40,"5865"
"4916","21","4_Among",40,"5866"
"4916","28","1_Observed",40,"5867"
"4916","22","2_Switch",40,"5868"
"492","15","3_Within",30,"5869"
"492","17","4_Among",30,"5870"
"492","20","2_Switch",30,"5871"
"492","20","1_Observed",30,"5872"
"4924","8","4_Among",12,"5873"
"4924","10","3_Within",12,"5874"
"4924","11","2_Switch",12,"5875"
"4924","11","1_Observed",12,"5876"
"4925","2","4_Among",6,"5877"
"4925","5","2_Switch",6,"5878"
"4925","5","3_Within",6,"5879"
"4925","5","1_Observed",6,"5880"
"4926","9","3_Within",12,"5881"
"4926","6","4_Among",12,"5882"
"4926","11","1_Observed",12,"5883"
"4926","11","2_Switch",12,"5884"
"4927","9","3_Within",14,"5885"
"4927","12","1_Observed",14,"5886"
"4927","9","4_Among",14,"5887"
"4927","12","2_Switch",14,"5888"
"4940","14","3_Within",14,"5889"
"4940","12","4_Among",14,"5890"
"4940","14","1_Observed",14,"5891"
"4940","14","2_Switch",14,"5892"
"4943","8","4_Among",10,"5893"
"4943","10","2_Switch",10,"5894"
"4943","8","3_Within",10,"5895"
"4943","8","1_Observed",10,"5896"
"4949","1","4_Among",2,"5897"
"4949","1","3_Within",2,"5898"
"4949","2","2_Switch",2,"5899"
"4949","2","1_Observed",2,"5900"
"495","11","3_Within",22,"5901"
"495","13","4_Among",22,"5902"
"495","9","2_Switch",22,"5903"
"495","9","1_Observed",22,"5904"
"4951","15","3_Within",20,"5905"
"4951","11","4_Among",20,"5906"
"4951","17","1_Observed",20,"5907"
"4951","15","2_Switch",20,"5908"
"4953","1","3_Within",2,"5909"
"4953","1","4_Among",2,"5910"
"4953","2","1_Observed",2,"5911"
"4953","2","2_Switch",2,"5912"
"4954","14","4_Among",20,"5913"
"4954","18","2_Switch",20,"5914"
"4954","17","3_Within",20,"5915"
"4954","18","1_Observed",20,"5916"
"4955","13","4_Among",20,"5917"
"4955","16","2_Switch",20,"5918"
"4955","16","3_Within",20,"5919"
"4955","16","1_Observed",20,"5920"
"4956","14","3_Within",18,"5921"
"4956","10","4_Among",18,"5922"
"4956","18","1_Observed",18,"5923"
"4956","14","2_Switch",18,"5924"
"4957","26","3_Within",34,"5925"
"4957","19","4_Among",34,"5926"
"4957","26","1_Observed",34,"5927"
"4957","26","2_Switch",34,"5928"
"496","11","4_Among",14,"5929"
"496","12","3_Within",14,"5930"
"496","13","2_Switch",14,"5931"
"496","13","1_Observed",14,"5932"
"4964","8","4_Among",14,"5933"
"4964","7","3_Within",14,"5934"
"4964","9","2_Switch",14,"5935"
"4964","11","1_Observed",14,"5936"
"4965","39","4_Among",66,"5937"
"4965","51","2_Switch",66,"5938"
"4965","40","3_Within",66,"5939"
"4965","47","1_Observed",66,"5940"
"4966","22","3_Within",28,"5941"
"4966","21","4_Among",28,"5942"
"4966","24","1_Observed",28,"5943"
"4966","20","2_Switch",28,"5944"
"4968","16","3_Within",22,"5945"
"4968","16","1_Observed",22,"5946"
"4968","17","4_Among",22,"5947"
"4968","12","2_Switch",22,"5948"
"4971","13","3_Within",18,"5949"
"4971","9","4_Among",18,"5950"
"4971","16","1_Observed",18,"5951"
"4971","14","2_Switch",18,"5952"
"4972","15","4_Among",22,"5953"
"4972","20","2_Switch",22,"5954"
"4972","18","3_Within",22,"5955"
"4972","22","1_Observed",22,"5956"
"4973","13","4_Among",22,"5957"
"4973","14","3_Within",22,"5958"
"4973","14","2_Switch",22,"5959"
