"ChickID","RearingBrood","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","GenPairID","ResMassTarsus_perChick"
7839,1775,1774,1,20.3999996185303,18.2000007629395,12,1,NA,NA,4,16,-2.28,18.28,26.691133020247,3,-1.735,4.735,6384,6509,"65096384",2014,78,4,"NANA",-2.68576255328489
7840,1775,1779,1,19.1000003814697,16.8999996185303,12,1,5625,4745,4,16,-2.28,18.28,26.691133020247,3,-1.735,4.735,6384,6509,"65096384",2014,78,4,"47455625",-0.95204521011597
7841,1775,1779,1,19.1000003814697,16.7000007629395,12,1,5625,4745,4,16,-2.28,18.28,26.691133020247,3,-1.735,4.735,6384,6509,"65096384",2014,78,4,"47455625",-0.485322663876617
7842,1774,1775,1,21,18.5,12,1,6384,6509,3,15,1.11,13.89,16.2261053665122,3.5,1.295,2.205,4965,6503,"65034965",2014,78,2,"65096384",-2.78584821669345
7843,1774,1775,1,23.5,18.8999996185303,12,1,6384,6509,3,15,1.11,13.89,16.2261053665122,3.5,1.295,2.205,4965,6503,"65034965",2014,78,2,"65096384",-1.21929776021084
7844,1774,1775,1,24.7000007629395,18.6000003814697,12,1,6384,4722,3,15,1.11,13.89,16.2261053665122,3.5,1.295,2.205,4965,6503,"65034965",2014,78,2,"47226384",0.680789047607144
7845,1775,1775,0,16.8999996185303,16.7999992370605,12,1,6384,6509,4,16,-2.28,18.28,26.691133020247,3,-1.735,4.735,6384,6509,"65096384",2014,78,4,"65096384",-2.91868247441625
7848,1777,1776,1,24.2000007629395,18.7000007629395,12,1,6641,4896,3,20,1.63,18.37,34.4595245743656,7,2.385,4.615,7868,NA,"NA7868",2014,78,1,"48966641",-0.0525744510319842
7849,1777,1776,1,17.2000007629395,17.7999992370605,12,1,6641,4896,3,20,1.63,18.37,34.4595245743656,7,2.385,4.615,7868,NA,"NA7868",2014,78,1,"48966641",-4.95230741431963
7851,1777,1776,1,25.8999996185303,19.2000007629395,12,1,6641,4896,3,20,1.63,18.37,34.4595245743656,7,2.385,4.615,7868,NA,"NA7868",2014,78,1,"48966641",0.480611362402523
7852,1776,1777,1,21.1000003814697,18.1000003814697,12,1,7868,6847,4,22.5,1.44,21.06,30.9376476145489,6.5,2.065,4.435,6641,5031,"50316641",2014,78,2,"68477868",-1.75239829170636
7853,1776,1777,1,10.8000001907349,13.1999998092651,12,1,7868,6847,4,22.5,1.44,21.06,30.9376476145489,6.5,2.065,4.435,6641,5031,"50316641",2014,78,2,"68477868",-0.617629333997923
7854,1776,1777,1,20.6000003814697,18.2999992370605,12,1,7868,6847,4,22.5,1.44,21.06,30.9376476145489,6.5,2.065,4.435,6641,5031,"50316641",2014,78,2,"68477868",-2.71912083794572
7855,1776,1777,1,19.1000003814697,17.2000007629395,12,1,7868,6847,4,22.5,1.44,21.06,30.9376476145489,6.5,2.065,4.435,6641,5031,"50316641",2014,78,2,"68477868",-1.65213570603291
7883,1778,1783,1,22.1000003814697,18.2000007629395,12,1,6500,6527,3,29,4.08,24.92,30.0715245897482,5,-0.54,5.54,6543,5222,"52226543",2014,79,3,"65276500",-0.985761790345491
7885,1778,1783,1,24.2999992370605,18.2999992370605,12,1,6500,6527,3,29,4.08,24.92,30.0715245897482,5,-0.54,5.54,6543,5222,"52226543",2014,79,3,"65276500",0.980878017645083
7886,1778,1783,1,21.7000007629395,17.7999992370605,12,1,6500,6527,3,29,4.08,24.92,30.0715245897482,5,-0.54,5.54,6543,5222,"52226543",2014,79,3,"65276500",-0.452307414319627
7887,1783,1778,1,25.2999992370605,18.2999992370605,12,1,6543,5222,3,31.5,4.36,27.14,41.9177299561989,14.5,4.04,10.46,6500,6527,"65276500",2014,79,1,"52226543",1.98087801764508
7888,1783,1778,1,22.2999992370605,19.2000007629395,12,1,6543,5222,3,31.5,4.36,27.14,41.9177299561989,14.5,4.04,10.46,6500,6527,"65276500",2014,79,1,"52226543",-3.11938901906727
7889,1783,1778,1,22.1000003814697,19.2999992370605,12,1,6543,4757,3,31.5,4.36,27.14,41.9177299561989,14.5,4.04,10.46,6500,6527,"65276500",2014,79,1,"47576543",-3.5527469222583
7892,1785,1782,1,22.6000003814697,17.3999996185303,12,1,6451,5623,3,23,1.8,21.2,26.1896243291592,6,1.69,4.31,6316,6344,"63446316",2014,80,3,"56236451",1.38114174772774
7893,1785,1782,1,26.3999996185303,19.6000003814697,12,1,6451,5623,3,23,1.8,21.2,26.1896243291592,6,1.69,4.31,6316,6344,"63446316",2014,80,3,"56236451",0.0471618188853606
7894,1785,1782,1,22.1000003814697,17.6000003814697,12,1,6451,5623,3,23,1.8,21.2,26.1896243291592,6,1.69,4.31,6316,6344,"63446316",2014,80,3,"56236451",0.414414750449929
7896,1782,1785,1,16.1000003814697,16.6000003814697,12,1,6316,6435,3,17.5,1.93,15.57,25.5379913320139,4.5,0.33,4.17,6451,5623,"56236451",2014,80,3,"64356316",-3.25195916523749
7897,1782,1785,1,20.7999992370605,18,12,1,6316,6344,3,17.5,1.93,15.57,25.5379913320139,4.5,0.33,4.17,6451,5623,"56236451",2014,80,3,"63446316",-1.81903593747666
7898,1782,1785,1,18.7999992370605,17.1000003814697,12,1,6316,5424,3,17.5,1.93,15.57,25.5379913320139,4.5,0.33,4.17,6451,5623,"56236451",2014,80,3,"54246316",-1.71877335180298
7900,1780,1781,1,25.1000003814697,19.2000007629395,12,1,5014,4895,2,9,0.66,8.34,9.56719817767654,0,-0.49,0.49,4723,6461,"64614723",2014,80,2,"48955014",-0.319387874658073
7901,1780,1781,1,22,17.8999996185303,12,1,5014,6581,2,9,0.66,8.34,9.56719817767654,0,-0.49,0.49,4723,6461,"64614723",2014,80,2,"65815014",-0.385671675898255
7903,1781,1781,0,24,19.2999992370605,12,1,5014,4895,2,6,0.84,5.16,22.7999671942918,1.5,0.41,1.09,5014,4895,"48955014",2014,80,1,"48955014",-1.652747303728
7904,1781,1780,1,22.3999996185303,18.1000003814697,12,1,4723,6461,2,6,0.84,5.16,22.7999671942918,1.5,0.41,1.09,5014,4895,"48955014",2014,80,1,"64614723",-0.452399054645766
7914,1779,1779,0,20.3999996185303,16.7000007629395,12,1,5625,5195,3,22.5,-0.350000000000001,22.85,27.7540901951242,3,-1.665,4.665,5625,5195,"51955625",2014,78,6,"51955625",0.81467657318398
7919,1787,1784,1,17.2999992370605,16.2000007629395,12,1,6977,6581,4,14,3.57,10.43,16.3472222222222,1,-0.57,1.57,6991,6377,"63776991",2014,81,2,"65816977",-1.11851076612953
7920,1787,1784,1,14.8000001907349,14.6000003814697,12,1,6977,6581,4,14,3.57,10.43,16.3472222222222,1,-0.57,1.57,6991,6377,"63776991",2014,81,2,"65816977",0.11529281265288
7921,1787,1784,1,20.5,17.6000003814697,12,1,6977,6391,4,14,3.57,10.43,16.3472222222222,1,-0.57,1.57,6991,6377,"63776991",2014,81,2,"63916977",-1.18558563101977
7922,1786,1787,1,24.2999992370605,18,12,1,6991,6377,2,8,-1.22,9.22,18.9830508474576,1,-0.37,1.37,4975,7267,"72674975",2014,81,2,"63776991",1.68096406252334
7924,1786,1787,1,22.7000007629395,18.5,12,1,6991,6270,2,8,-1.22,9.22,18.9830508474576,1,-0.37,1.37,4975,7267,"72674975",2014,81,2,"62706991",-1.08584745375395
7925,1787,1787,0,21.6000003814697,18,12,1,6991,6270,4,14,3.57,10.43,16.3472222222222,1,-0.57,1.57,6991,6377,"63776991",2014,81,2,"62706991",-1.01903479306746
7935,1788,1788,0,24.5,19.2999992370605,12,1,6462,6648,2,14,-2.7,16.7,23.2941176470588,2,-1.89,3.89,6462,6648,"66486462",2014,83,4,"66486462",-1.152747303728
7936,1788,1788,0,20.1000003814697,18.2999992370605,12,1,6462,6648,2,14,-2.7,16.7,23.2941176470588,2,-1.89,3.89,6462,6648,"66486462",2014,83,4,"66486462",-3.21912083794572
7942,1790,1790,0,24.3999996185303,18.8999996185303,12,1,4967,5461,4,24.5,2.94,21.56,31.3347742967106,6.5,1.725,4.775,4967,5461,"54614967",2014,84,6,"54614967",-0.31929814168054
7943,1790,1790,0,24.2999992370605,18.5,12,1,4967,5461,4,24.5,2.94,21.56,31.3347742967106,6.5,1.725,4.775,4967,5461,"54614967",2014,84,6,"54614967",0.51415102036705
7944,1790,1790,0,21.1000003814697,18.7999992370605,12,1,4967,5461,4,24.5,2.94,21.56,31.3347742967106,6.5,1.725,4.775,4967,5461,"54614967",2014,84,6,"54614967",-3.38593388010201
7945,1790,1790,0,20.2000007629395,17.7999992370605,12,1,4967,5461,4,24.5,2.94,21.56,31.3347742967106,6.5,1.725,4.775,4967,5461,"54614967",2014,84,6,"54614967",-1.95230741431963
7947,1809,1795,1,25.2999992370605,19.2000007629395,12,1,6974,6344,3,28.5,5.55,22.95,35.3788371718474,10.5,3.9,6.6,6930,7203,"72036930",2014,85,2,"63446974",-0.119389019067274
7948,1809,1795,1,22.1000003814697,17.7999992370605,12,1,6974,6790,3,28.5,5.55,22.95,35.3788371718474,10.5,3.9,6.6,6930,7203,"72036930",2014,85,2,"67906974",-0.0523077957894248
7949,1809,1795,1,25.3999996185303,19.5,12,1,6974,6790,3,28.5,5.55,22.95,35.3788371718474,10.5,3.9,6.6,6930,7203,"72036930",2014,85,2,"67906974",-0.719474682475735
7950,1795,1809,1,21.7000007629395,18.5,12,1,6930,7203,3,18,0.34,17.66,26.8057483268052,4,0.635,3.365,6974,6790,"67906974",2014,85,1,"72036930",-2.08584745375395
7951,1795,1809,1,22.7999992370605,19.1000003814697,12,1,6930,7203,3,18,0.34,17.66,26.8057483268052,4,0.635,3.365,6974,6790,"67906974",2014,85,1,"72036930",-2.38602552042815
7952,1795,1809,1,22.2000007629395,17.5,12,1,6930,7267,3,18,0.34,17.66,26.8057483268052,4,0.635,3.365,6974,6790,"67906974",2014,85,1,"72676930",0.747778630558631
7955,1793,1817,1,23.2000007629395,17.7999992370605,12,1,6536,6391,4,31.5,5.94,25.56,39.6157787462135,14,4.28,9.72,4854,4929,"49294854",2014,85,6,"63916536",1.04769258568037
7956,1817,1793,1,22.7999992370605,16.7999992370605,12,1,4854,4929,1,4.5,-0.17,4.67,15.630187843915,0,-0.485,0.485,6536,6391,"63916536",2014,85,2,"49294854",2.98131714411396
7958,1793,1793,0,24.2999992370605,18.1000003814697,12,1,4854,4929,4,31.5,5.94,25.56,39.6157787462135,14,4.28,9.72,4854,4929,"49294854",2014,85,6,"49294854",1.44760056388444
7959,1793,1793,0,24.2000007629395,18.1000003814697,12,1,4854,4929,4,31.5,5.94,25.56,39.6157787462135,14,4.28,9.72,4854,4929,"49294854",2014,85,6,"49294854",1.34760208976344
7960,1793,1793,0,25,18,12,1,4854,4929,4,31.5,5.94,25.56,39.6157787462135,14,4.28,9.72,4854,4929,"49294854",2014,85,6,"49294854",2.38096482546284
7965,1796,1792,1,21,17.1000003814697,12,1,5589,5616,2,21,0.550000000000001,20.45,23.6225254806688,5.5,1.07,4.43,6774,7274,"72746774",2014,86,1,"56165589",0.481227411136519
7967,1796,1792,1,22.6000003814697,17.2999992370605,12,1,5589,5616,2,21,0.550000000000001,20.45,23.6225254806688,5.5,1.07,4.43,6774,7274,"72746774",2014,86,1,"56165589",1.61450524636687
7976,1797,1799,1,22.3999996185303,17.5,12,1,7641,7071,4,29,2.61,26.39,40.0716207559257,10.5,1.67,8.83,6649,6923,"69236649",2014,87,3,"70717641",0.94777748614943
7977,1797,1799,1,24.2999992370605,18.5,12,1,7641,7071,4,29,2.61,26.39,40.0716207559257,10.5,1.67,8.83,6649,6923,"69236649",2014,87,3,"70717641",0.51415102036705
7978,1797,1799,1,22.8999996185303,17.7999992370605,12,1,7641,7071,4,29,2.61,26.39,40.0716207559257,10.5,1.67,8.83,6649,6923,"69236649",2014,87,3,"70717641",0.747691441271172
7979,1801,1797,1,23,19.3999996185303,12,1,6649,6923,3,20.5,1.45,19.05,21.5361527562164,5,1.695,3.305,7040,6833,"68337040",2014,87,2,"69236649",-2.88611080236713
7980,1801,1797,1,25.3999996185303,19.2000007629395,12,1,6649,6923,3,20.5,1.45,19.05,21.5361527562164,5,1.695,3.305,7040,6833,"68337040",2014,87,2,"69236649",-0.0193886375974768
7982,1801,1797,1,24.2999992370605,18.3999996185303,12,1,6649,6923,3,20.5,1.45,19.05,21.5361527562164,5,1.695,3.305,7040,6833,"68337040",2014,87,2,"69236649",0.747514519005955
7984,1799,1801,1,24.2999992370605,18.3999996185303,12,1,7040,6833,2,16.5,2.17,14.33,18.3274212619585,4.5,2.535,1.965,7641,7071,"70717641",2014,87,2,"68337040",0.747514519005955
7985,1799,1801,1,17.3999996185303,16.2999992370605,12,1,7040,6833,2,16.5,2.17,14.33,18.3274212619585,4.5,2.535,1.965,7641,7071,"70717641",2014,87,2,"68337040",-1.25186943225995
7986,1797,1801,1,21.7000007629395,17.5,12,1,7040,6833,4,29,2.61,26.39,40.0716207559257,10.5,1.67,8.83,6649,6923,"69236649",2014,87,3,"68337040",0.247778630558631
7987,1800,1798,1,11.3000001907349,15.5,12,1,4059,4768,4,21,2.36,18.64,21.4935932831392,3,-0.18,3.18,6638,5449,"54496638",2014,88,7,"47684059",-5.4849697730208
7988,1800,1798,1,16.7000007629395,17.3999996185303,12,1,4059,4768,4,21,2.36,18.64,21.4935932831392,3,-0.18,3.18,6638,5449,"54496638",2014,88,7,"47684059",-4.51885787080246
7989,1800,1798,1,20.7000007629395,18.1000003814697,12,1,4059,4768,4,21,2.36,18.64,21.4935932831392,3,-0.18,3.18,6638,5449,"54496638",2014,88,7,"47684059",-2.15239791023656
7990,1798,1802,1,23.7000007629395,17.2999992370605,12,1,6387,5202,3,15,-0.960000000000001,15.96,30.9550674585252,1,-2.58,3.58,4059,4768,"47684059",2014,88,9,"52026387",2.71450562783666
7991,1798,1802,1,24.7000007629395,17.8999996185303,12,1,6387,5202,3,15,-0.960000000000001,15.96,30.9550674585252,1,-2.58,3.58,4059,4768,"47684059",2014,88,9,"52026387",2.31432908704124
7992,1798,1802,1,23.2999992370605,18.2999992370605,12,1,6387,5202,3,15,-0.960000000000001,15.96,30.9550674585252,1,-2.58,3.58,4059,4768,"47684059",2014,88,9,"52026387",-0.0191219823549172
7993,1802,1800,1,23.8999996185303,18.7000007629395,12,1,6638,5449,4,32.5,1.54,30.96,53.4358824663918,15,1.395,13.605,6387,5202,"52026387",2014,88,2,"54496638",-0.352575595441185
7994,1802,1800,1,19.7999992370605,16.7999992370605,12,1,6638,5449,4,32.5,1.54,30.96,53.4358824663918,15,1.395,13.605,6387,5202,"52026387",2014,88,2,"54496638",-0.0186828558860433
7995,1802,1800,1,23.8999996185303,17.7000007629395,12,1,6638,5449,4,32.5,1.54,30.96,53.4358824663918,15,1.395,13.605,6387,5202,"52026387",2014,88,2,"54496638",1.9810504888714
7996,1800,1800,0,20.6000003814697,18.2000007629395,12,1,6638,5449,4,21,2.36,18.64,21.4935932831392,3,-0.18,3.18,6638,5449,"54496638",2014,88,7,"54496638",-2.48576179034549
8001,1803,1803,0,13.3000001907349,15.1999998092651,12,1,6994,7002,4,15.5,-1.16,16.66,24.3485398910158,3.5,-1.28,4.78,6994,7002,"70026994",2014,89,1,"70026994",-2.78488150262309
8002,1803,1803,0,15.6000003814697,14.8000001907349,12,1,6994,7002,4,15.5,-1.16,16.66,24.3485398910158,3.5,-1.28,4.78,6994,7002,"70026994",2014,89,1,"70026994",0.448568231628866
8003,1803,1803,0,12,13.5,12,1,6994,7002,4,15.5,-1.16,16.66,24.3485398910158,3.5,-1.28,4.78,6994,7002,"70026994",2014,89,1,"70026994",-0.117717795130537
8004,1803,1803,0,19.7999992370605,16.3999996185303,12,1,6994,7002,4,15.5,-1.16,16.66,24.3485398910158,3.5,-1.28,4.78,6994,7002,"70026994",2014,89,1,"70026994",0.91476668763112
8006,1804,1804,0,21.1000003814697,16.1000003814697,12,1,6290,7268,2,10.5,1.16,9.34,20.9267707082833,1.5,-0.12,1.62,6290,7268,"72686290",2014,90,2,"72686290",2.9148538769188
8007,1804,1804,0,24.7000007629395,18.5,12,1,6290,7268,2,10.5,1.16,9.34,20.9267707082833,1.5,-0.12,1.62,6290,7268,"72686290",2014,90,2,"72686290",0.914152546246049
8010,1807,1806,1,23.6000003814697,19.2000007629395,12,1,5294,5048,4,15.5,2.09,13.41,16.2492894587254,2,-0.38,2.38,6935,6808,"68086935",2014,91,1,"50485294",-1.81938787465807
8011,1807,1806,1,22.2000007629395,18.2000007629395,12,1,5294,4943,4,15.5,2.09,13.41,16.2492894587254,2,-0.38,2.38,6935,6808,"68086935",2014,91,1,"49435294",-0.885761408875693
8012,1807,1806,1,20.8999996185303,18.2000007629395,12,1,5294,6969,4,15.5,2.09,13.41,16.2492894587254,2,-0.38,2.38,6935,6808,"68086935",2014,91,1,"69695294",-2.18576255328489
8013,1806,1806,0,19.8999996185303,17.6000003814697,12,1,5294,6969,4,27.5,4.63,22.87,25.4430971937817,5.5,1.33,4.17,5294,6969,"69695294",2014,91,1,"69695294",-1.78558601248947
8014,1806,1807,1,20.5,17.3999996185303,12,1,6935,6808,4,27.5,4.63,22.87,25.4430971937817,5.5,1.33,4.17,5294,6969,"69695294",2014,91,1,"68086935",-0.718858633741963
8015,1806,1807,1,21.2999992370605,17.5,12,1,6935,6808,4,27.5,4.63,22.87,25.4430971937817,5.5,1.33,4.17,5294,6969,"69695294",2014,91,1,"68086935",-0.152222895320367
8016,1806,1807,1,11.8000001907349,15.8000001907349,12,1,6935,6808,4,27.5,4.63,22.87,25.4430971937817,5.5,1.33,4.17,5294,6969,"69695294",2014,91,1,"68086935",-5.68505804341852
8020,1802,1802,0,16.8999996185303,16.6000003814697,12,1,6387,5466,4,32.5,1.54,30.96,53.4358824663918,15,1.395,13.605,6387,5202,"52026387",2014,88,2,"54666387",-2.45195992817689
8022,1808,1805,1,17.7000007629395,18.2999992370605,12,1,6812,6435,1,12,1.34,10.66,13.1223869251235,0.5,-0.97,1.47,6776,6924,"69246776",2014,92,1,"64356812",-5.61912045647592
8023,1805,1808,1,23.2000007629395,18.2999992370605,12,1,6776,6924,1,11.5,1.45,10.05,11.4935314227214,1,0.475,0.525,6812,6435,"64356812",2014,92,1,"69246776",-0.119120456475919
8035,1811,1811,0,25.5,19.5,12,1,6321,5517,2,30.5,6.11,24.39,33.8469634052873,10.5,3.09,7.41,6321,5517,"55176321",2014,96,5,"55176321",-0.619474301006034
8036,1811,1811,0,23.8999996185303,18.3999996185303,12,1,6321,5517,2,30.5,6.11,24.39,33.8469634052873,10.5,3.09,7.41,6321,5517,"55176321",2014,96,5,"55176321",0.347514900475752
8037,1812,1810,1,26.3999996185303,17.7000007629395,12,1,4976,5139,1,14.5,2.26,12.24,15.5216440172356,2,0.415,1.585,7649,6786,"67867649",2014,95,2,"51394976",4.4810504888714
8038,1810,1812,1,23.5,18.1000003814697,12,1,7649,6786,1,6,0.48,5.52,8.68746013093839,0,-0.155,0.155,4976,5139,"51394976",2014,95,2,"67867649",0.647601326823936
8044,1812,1812,0,8,12.3000001907349,12,1,7649,6786,1,14.5,2.26,12.24,15.5216440172356,2,0.415,1.585,7649,6786,"67867649",2014,95,2,"67867649",-1.31736693905938
8049,1831,1818,1,21.7000007629395,16.5,12,1,4854,4900,3,23,-0.550000000000001,23.55,26.4513805707332,5,0.62,4.38,6323,6533,"65336323",2014,98,2,"49004854",2.58140471487121
8050,1831,1818,1,18.3999996185303,15.3000001907349,12,1,6499,4900,3,23,-0.550000000000001,23.55,26.4513805707332,5,0.62,4.38,6323,6533,"65336323",2014,98,2,"49006499",2.08175442653317
8051,1831,1818,1,23.2999992370605,17.3999996185303,12,1,6767,4900,3,23,-0.550000000000001,23.55,26.4513805707332,5,0.62,4.38,6323,6533,"65336323",2014,98,2,"49006767",2.08114060331854
8053,1819,1831,1,19.8999996185303,17.6000003814697,12,1,6323,6251,3,19.5,2.06,17.44,31.2079124579124,3,-1.1,4.1,5284,3764,"37645284",2014,98,9,"62516323",-1.78558601248947
8054,1819,1831,1,25.3999996185303,18.2000007629395,12,1,6323,6533,3,19.5,2.06,17.44,31.2079124579124,3,-1.1,4.1,5284,3764,"37645284",2014,98,9,"65336323",2.31423744671511
8055,1819,1831,1,22.3999996185303,18.2000007629395,12,1,6323,6533,3,19.5,2.06,17.44,31.2079124579124,3,-1.1,4.1,5284,3764,"37645284",2014,98,9,"65336323",-0.685762553284894
8061,1820,1820,0,22.5,18.2999992370605,12,1,5214,4757,4,20.5,2.31,18.19,22.5062274099011,2.5,-0.65,3.15,5214,4757,"47575214",2014,99,5,"47575214",-0.819121219415418
8062,1820,1820,0,23.5,18.7000007629395,12,1,5214,4757,4,20.5,2.31,18.19,22.5062274099011,2.5,-0.65,3.15,5214,4757,"47575214",2014,99,5,"47575214",-0.752575213971484
8063,1820,1820,0,23.6000003814697,18.1000003814697,12,1,5214,4757,4,20.5,2.31,18.19,22.5062274099011,2.5,-0.65,3.15,5214,4757,"47575214",2014,99,5,"47575214",0.747601708293638
8064,1820,1820,0,13.8000001907349,14.5,12,1,5214,4757,4,20.5,2.31,18.19,22.5062274099011,2.5,-0.65,3.15,5214,4757,"47575214",2014,99,5,"47575214",-0.651343688708219
8070,1821,1821,0,24.2000007629395,19,12,1,5407,7154,2,11,-0.149999999999999,11.15,13.0117818317693,1.5,0.59,0.91,5407,7154,"71545407",2014,101,2,"71545407",-0.752660495910243
8072,1821,1821,0,21.5,17.2000007629395,12,1,5407,7154,2,11,-0.149999999999999,11.15,13.0117818317693,1.5,0.59,0.91,5407,7154,"71545407",2014,101,2,"71545407",0.747863912497391
8079,1823,1823,0,23.7000007629395,17.7999992370605,12,1,4576,4682,1,5,0.0499999999999998,4.95,6.7572331594146,0,-0.43,0.43,4576,4682,"46824576",2014,103,9,"46824576",1.54769258568037
8083,1825,1824,1,27.5,18.2000007629395,12,1,6888,4722,3,9.5,1.06,8.44,13.6400576556739,1.5,0.54,0.96,6250,6532,"65326250",2014,104,2,"47226888",4.41423782818481
8085,1825,1824,1,24,18.5,12,1,6888,4722,3,9.5,1.06,8.44,13.6400576556739,1.5,0.54,0.96,6250,6532,"65326250",2014,104,2,"47226888",0.214151783306549
8086,1825,1824,1,23.2000007629395,18.2000007629395,12,1,6888,6435,3,9.5,1.06,8.44,13.6400576556739,1.5,0.54,0.96,6250,6532,"65326250",2014,104,2,"64356888",0.114238591124307
8088,1824,1825,1,20.8999996185303,17.3999996185303,12,1,6250,6532,3,24,3.16,20.84,26.8144748951836,3,-0.22,3.22,6888,4722,"47226888",2014,104,2,"65326250",-0.318859015211665
8089,1824,1825,1,23,18.2000007629395,12,1,6250,6532,3,24,3.16,20.84,26.8144748951836,3,-0.22,3.22,6888,4722,"47226888",2014,104,2,"65326250",-0.0857621718151922
8090,1824,1825,1,25.2000007629395,18.7999992370605,12,1,6250,6532,3,24,3.16,20.84,26.8144748951836,3,-0.22,3.22,6888,4722,"47226888",2014,104,2,"65326250",0.71406650136779
8097,1833,1827,1,23.5,17.2999992370605,12,1,6643,6260,1,11,-0.56,11.56,13.4831460674157,0,-1.03,1.03,7133,7074,"70747133",2014,105,1,"62606643",2.51450486489716
8099,1827,1827,0,24.5,18.5,12,1,6643,6260,2,11,0.710000000000001,10.29,14.7728596732154,1.5,0.255,1.245,6643,6260,"62606643",2014,105,4,"62606643",0.714151783306549
8100,1827,1833,1,24.3999996185303,17.6000003814697,12,1,7133,7074,2,11,0.710000000000001,10.29,14.7728596732154,1.5,0.255,1.245,6643,6260,"62606643",2014,105,4,"70747133",2.71441398751053
8111,1830,1830,0,26,19.5,12,1,6919,6806,2,17,0.560000000000002,16.44,20.810246173974,3,0.085,2.915,6919,6806,"68066919",2014,105,1,"68066919",-0.119474301006034
8113,1830,1826,1,28,18.2000007629395,12,1,6689,7079,2,17,0.560000000000002,16.44,20.810246173974,3,0.085,2.915,6919,6806,"68066919",2014,105,1,"70796689",4.91423782818481
8115,1829,1836,1,22.5,19,12,1,6845,6280,3,21,4.15,16.85,21.2881099959097,3.5,0.475,3.025,6555,6492,"64926555",2014,106,3,"62806845",-2.45266125884974
8117,1829,1836,1,23.8999996185303,19.1000003814697,12,1,6845,6280,3,21,4.15,16.85,21.2881099959097,3.5,0.475,3.025,6555,6492,"64926555",2014,106,3,"62806845",-1.28602513895835
8119,1829,1858,1,26,19,12,1,6987,6386,3,21,4.15,16.85,21.2881099959097,3.5,0.475,3.025,6555,6492,"64926555",2014,106,3,"63866987",1.04733874115026
8122,1836,1829,1,21.7000007629395,18.1000003814697,12,1,6555,6492,3,23,1.02,21.98,26.961442039476,4,-0.484999999999999,4.485,6845,6280,"62806845",2014,106,2,"64926555",-1.15239791023656
8123,1836,1829,1,19.7999992370605,16.8999996185303,12,1,6555,6492,3,23,1.02,21.98,26.961442039476,4,-0.484999999999999,4.485,6845,6280,"62806845",2014,106,2,"64926555",-0.252046354525171
8124,1836,1829,1,21.1000003814697,18.2999992370605,12,1,6555,6492,3,23,1.02,21.98,26.961442039476,4,-0.484999999999999,4.485,6845,6280,"62806845",2014,106,2,"64926555",-2.21912083794572
8126,1837,1835,1,23.5,18.5,12,1,4961,7267,3,12,0.94,11.06,21.3946086704924,3,1.145,1.855,7103,6830,"68307103",2014,107,2,"72674961",-0.285848216693451
8127,1837,1835,1,22.5,19.2999992370605,12,1,4961,7267,3,12,0.94,11.06,21.3946086704924,3,1.145,1.855,7103,6830,"68307103",2014,107,2,"72674961",-3.152747303728
8128,1835,1837,1,22.8999996185303,16.5,12,1,7103,6830,2,14,1.61,12.39,17.3414634146341,2.5,0.8,1.7,4961,7267,"72674961",2014,107,3,"68307103",3.78140357046201
8129,1835,1837,1,23.2999992370605,18.2000007629395,12,1,7103,6830,2,14,1.61,12.39,17.3414634146341,2.5,0.8,1.7,4961,7267,"72674961",2014,107,3,"68307103",0.214237065245308
8130,1837,1837,0,23.1000003814697,18.2000007629395,12,1,7103,6830,3,12,0.94,11.06,21.3946086704924,3,1.145,1.855,7103,6830,"68307103",2014,107,2,"68307103",0.0142382096545095
8143,1839,1841,1,25,18.7000007629395,12,1,6317,6461,3,14.5,1.1,13.4,19.0564988765086,1.5,-0.395,1.895,5140,4895,"48955140",2014,109,8,"64616317",0.747424786028516
8144,1839,1841,1,24.5,19.6000003814697,12,1,6317,4895,3,14.5,1.1,13.4,19.0564988765086,1.5,-0.395,1.895,5140,4895,"48955140",2014,109,8,"48956317",-1.85283779964494
8145,1839,1841,1,23.5,18.7999992370605,12,1,6317,5466,3,14.5,1.1,13.4,19.0564988765086,1.5,-0.395,1.895,5140,4895,"48955140",2014,109,8,"54666317",-0.985934261571709
8146,1841,1841,0,24.8999996185303,19.2999992370605,12,1,6317,5466,4,24.5,4.35,20.15,23.3162553580034,2.5,-0.94,3.44,6317,5466,"54666317",2014,109,3,"54666317",-0.752747685197703
8148,1841,1839,1,25,19.2999992370605,12,1,5140,4895,4,24.5,4.35,20.15,23.3162553580034,2.5,-0.94,3.44,6317,5466,"54666317",2014,109,3,"48955140",-0.652747303728001
8149,1841,1839,1,25.8999996185303,18.2999992370605,12,1,5140,4895,4,24.5,4.35,20.15,23.3162553580034,2.5,-0.94,3.44,6317,5466,"54666317",2014,109,3,"48955140",2.58087839911488
8156,1842,1843,1,29,18.7999992370605,12,1,7011,7264,3,14,1.3,12.7,16.9364824581518,1.5,-0.445,1.945,4663,5424,"54244663",2014,109,5,"72647011",4.51406573842829
