"ChickID" "NatalBrood" "RearingBrood" "CrossFosteredYN" "AvgOfMass" "AvgOfTarsus" "AvgOfAge" "nMeasures" "dam" "sire"
4987 1184 1184 0 14.3000001907349 14.3999996185303 12 1 3395 3496
4989 1185 1185 0 16.2000007629395 15.1999998092651 12 1 4739 4070
4990 1185 1185 0 20.5 17.2000007629395 12 1 4739 4070
4991 1185 1185 0 23.1000003814697 17.5 12 1 4739 4070
4996 1187 1187 0 25.6000003814697 18.7000007629395 12 1 3302 3359
4997 1187 1187 0 24.2999992370605 18.8999996185303 12 1 3302 3359
4998 1187 1187 0 25.1000003814697 18.5 12 1 3302 4072
5001 1188 1188 0 23.7000007629395 18.1000003814697 12 1 4062 3717
5003 1188 1188 0 25.7999992370605 17.6000003814697 12 1 4062 3717
5004 1188 1188 0 20.3999996185303 16.7000007629395 12 1 4062 3717
5006 1189 1189 0 22.3999996185303 18.2000007629395 12 1 4078 4071
5007 1189 1189 0 22.7000007629395 18.2999992370605 12 1 4078 4071
5008 1189 1189 0 16 NA 12 1 4078 4071
5009 1190 1190 0 26.6000003814697 18 12 1 4744 4682
5010 1190 1190 0 25.3999996185303 18.8999996185303 12 1 4744 4682
5011 1190 1190 0 23.7000007629395 18.5 12 1 4744 4682
5013 1191 1191 0 24.7000007629395 20 12 1 NA NA
5014 1191 1191 0 26.2000007629395 19.2999992370605 12 1 4689 3445
5015 1191 1191 0 22.2999992370605 19 12 1 4689 3445
5017 1192 1192 0 23.6000003814697 18.5 12 1 4619 4664
5018 1192 1192 0 22.6000003814697 18.1000003814697 12 1 4619 4664
5020 1193 1193 0 24.2999992370605 17.8999996185303 12 1 4110 4060
5023 1194 1194 0 18.6000003814697 16 12 1 4723 4119
5024 1195 1195 0 26.6000003814697 18.8999996185303 11 1 4059 3285
5025 1195 1195 0 26.3999996185303 18.7999992370605 11 1 4059 3450
5028 1196 1196 0 23.7000007629395 17.2000007629395 12 1 4679 4745
5029 1196 1196 0 22.6000003814697 16.7000007629395 12 1 4679 4509
5030 1196 1196 0 25.7999992370605 17.6000003814697 12 1 4679 4509
5031 1197 1197 0 23.8999996185303 18.7999992370605 12 1 4721 4039
5032 1197 1197 0 23.6000003814697 18.7000007629395 12 1 4721 4039
5033 1197 1197 0 18.3999996185303 16.7999992370605 12 1 4721 4039
5035 1198 1198 0 20.8999996185303 16.8999996185303 12 1 3395 4072
5036 1198 1198 0 20.1000003814697 16.7000007629395 12 1 3395 4072
5038 1198 1198 0 17.7999992370605 15.8000001907349 12 1 3395 4072
5042 1316 1316 0 20.8999996185303 17.7999992370605 12 1 4862 4847
5053 1151 1151 0 19.5 NA 11 1 4619 4664
5054 1151 1151 0 12.3000001907349 NA 11 1 4619 4664
5055 1151 1151 0 19.6000003814697 NA 11 1 4619 4664
5056 1151 1151 0 17.2999992370605 NA 11 1 4619 4664
5057 1151 1151 0 20.2000007629395 NA 11 1 4619 4664
5079 1317 1317 0 21.7000007629395 17.7000007629395 12 1 4963 4868
5081 1201 1201 0 25.3999996185303 17 12 1 4744 4098
5082 1201 1201 0 24.3999996185303 17 12 1 4744 NA
5084 1202 1202 0 24.5 17.2999992370605 14 1 4854 4907
5085 1202 1202 0 23.6000003814697 17.3999996185303 14 1 4854 4907
5086 1202 1202 0 22.7999992370605 18 14 1 4854 4907
5087 1317 1317 0 24.2999992370605 18.7000007629395 12 1 4963 4868
5090 1203 1203 0 23.2999992370605 18.5 12 1 4084 3359
5092 1203 1203 0 24.7000007629395 19 12 1 4084 4757
5093 1204 1204 0 23.1000003814697 17 12 1 4585 4735
5094 1204 1204 0 24.2999992370605 18.8999996185303 12 1 4585 4735
5095 1204 1204 0 23.2999992370605 16.7999992370605 12 1 4585 4735
5096 1204 1204 0 26.8999996185303 17.5 12 1 4585 4735
5097 1205 1205 0 21.7999992370605 16 12 1 4078 4071
5098 1205 1205 0 24 16.5 12 1 4078 4071
5099 1205 1205 0 24.7000007629395 16.2000007629395 12 1 4078 4071
5100 1205 1205 0 24.1000003814697 16.3999996185303 12 1 4078 4071
5104 1207 1207 0 22.1000003814697 16.7999992370605 12 1 5025 4969
5107 1208 1208 0 24.2999992370605 19 13 1 3302 3359
5108 1208 1208 0 18.2000007629395 14.5 13 1 3302 3359
5109 1209 1209 0 25.7999992370605 18.5 12 1 4380 4395
5110 1209 1209 0 20.1000003814697 17 12 1 4380 3684
5113 1210 1210 0 25.7000007629395 18 12 1 4979 4673
5114 1210 1210 0 18.2000007629395 16.5 12 1 4979 4673
5115 1211 1211 0 23 17.7999992370605 12 1 4619 4664
5116 1211 1211 0 24.6000003814697 17.5 12 1 4619 4664
5117 1211 1211 0 22.7999992370605 17.7000007629395 12 1 4619 4664
5118 1211 1211 0 21.5 17.2999992370605 12 1 4619 4664
5119 1211 1211 0 26.1000003814697 18.3999996185303 12 1 4619 4664
5120 1212 1212 0 26.7000007629395 18.5 11 1 4062 4895
5121 1212 1212 0 21 16.5 11 1 4062 4895
5122 1212 1212 0 25.3999996185303 17.7999992370605 11 1 4062 4895
5123 1212 1212 0 25 16.7999992370605 11 1 4062 4895
5125 1213 1213 0 17.3999996185303 16.6000003814697 12 1 4982 4885
5127 1205 1205 0 19.1000003814697 16.5 12 1 4078 4071
5130 1214 1214 0 23.8999996185303 18.2999992370605 12 1 4759 3764
5132 1214 1214 0 24.7000007629395 18.1000003814697 12 1 4759 3764
5133 1214 1214 0 13.5 15.8000001907349 12 1 4759 3764
5134 1215 1215 0 23.7999992370605 18.7000007629395 12 1 4739 4109
5135 1215 1215 0 16.2000007629395 16.5 12 1 4739 4686
5136 1215 1215 0 22.5 18.3999996185303 12 1 4739 NA
5137 1215 1215 0 24.2999992370605 19.1000003814697 12 1 4739 4686
5139 1216 1216 0 24.7000007629395 17 12 1 4967 4649
5140 1216 1216 0 22.6000003814697 17.7000007629395 12 1 4967 4649
5142 1217 1217 0 24.6000003814697 18.5 12 1 4049 5676
5143 1217 1217 0 20.6000003814697 17.3999996185303 12 1 4049 4753
5144 1217 1217 0 24.2000007629395 18.8999996185303 12 1 4049 5623
5146 1218 1218 0 23.2999992370605 17.7999992370605 12 1 5017 4706
5147 1218 1218 0 21.5 18.2999992370605 12 1 5017 4706
5148 1218 1218 0 23.7999992370605 19.2000007629395 12 1 5017 4706
5156 1220 1220 0 15.6999998092651 15.3999996185303 12 1 4972 4060
5157 1220 1220 0 11.8000001907349 13.6000003814697 12 1 4972 5044
5159 1221 1221 0 22.5 17.7000007629395 12 1 4905 4109
5160 1221 1221 0 17.6000003814697 15.8999996185303 12 1 4905 4109
5161 1221 1221 0 22.3999996185303 16.8999996185303 12 1 4905 4722
5163 1222 1222 0 25.2999992370605 17.5 12 1 4858 4765
5164 1222 1222 0 26.2000007629395 16.8999996185303 12 1 4858 4765
5165 1222 1222 0 22.5 16 12 1 4858 4765
5166 1222 1222 0 13.6000003814697 16 12 1 4858 4765
5168 1223 1223 0 25.8999996185303 17.3999996185303 12 1 4942 3496
5169 1223 1223 0 22.7000007629395 16.7999992370605 12 1 4942 3496
5170 1223 1223 0 25.2000007629395 17 12 1 4942 3496
5171 1224 1224 0 27.1000003814697 18.2999992370605 12 1 4927 4906
5172 1224 1224 0 24.7000007629395 18 12 1 4927 4906
5175 1225 1225 0 21.2999992370605 16.2999992370605 11 1 4863 4852
5176 1225 1225 0 18.8999996185303 17.7000007629395 11 1 4864 4852
5179 1226 1226 0 22.7999992370605 19.1000003814697 12 1 4872 4996
5180 1226 1226 0 23.7999992370605 18.8999996185303 12 1 4872 4996
5181 1226 1226 0 20.1000003814697 17.8999996185303 12 1 4872 4996
5182 1227 1227 0 18.3999996185303 18.5 12 1 5030 4768
5183 1227 1227 0 22.2000007629395 17.7000007629395 12 1 5030 4768
5184 1227 1227 0 21.1000003814697 16.2999992370605 12 1 5030 4768
5185 1227 1227 0 24.2999992370605 19.1000003814697 12 1 5030 4768
5186 1295 1295 0 22.2999992370605 17.8999996185303 12 1 4968 4998
5187 1295 1295 0 12.1999998092651 15.5 12 1 4968 4998
5188 1317 1317 0 22.1000003814697 18.1000003814697 12 1 4963 4868
5189 1295 1295 0 18.8999996185303 17.2999992370605 12 1 4968 4998
5190 1295 1295 0 19.7999992370605 17.7000007629395 12 1 4968 4998
5191 1229 1229 0 26.2999992370605 17.6000003814697 12 1 4663 4512
5195 1230 1230 0 22.1000003814697 17 12 1 4110 4722
5196 1230 1230 0 20.8999996185303 17.3999996185303 12 1 4110 4722
5197 1230 1230 0 22.7999992370605 16.8999996185303 12 1 4110 4722
5198 1230 1230 0 19.3999996185303 16.3999996185303 12 1 4110 4722
5200 1231 1231 0 14.3000001907349 NA 12 1 4721 4686
5201 1231 1231 0 10.3999996185303 NA 12 1 4721 4686
5202 1231 1231 0 21.7000007629395 18 12 1 4721 5004
5203 1232 1232 0 26.2999992370605 18 12 1 4947 4914
5204 1232 1232 0 28.2999992370605 17.7999992370605 12 1 4947 4914
5206 1233 1233 0 28.7999992370605 18.7000007629395 12 1 5063 4758
5209 1235 1235 0 22.2999992370605 16.2999992370605 12 1 4873 4960
5210 1235 1235 0 14.6000003814697 14.8999996185303 12 1 4873 4960
5211 1235 1235 0 20.7000007629395 17.7000007629395 12 1 4873 4960
5212 1235 1235 0 22.2000007629395 15.8999996185303 12 1 4873 4960
5214 1236 1236 0 23.5 17.8999996185303 12 1 4733 4664
5215 1236 1236 0 24.1000003814697 18.7000007629395 12 1 4733 4847
5216 1236 1236 0 22.3999996185303 17.8999996185303 12 1 4733 4664
5217 1237 1237 0 23.3999996185303 16.5 12 1 5064 4039
5218 1237 1237 0 24.7000007629395 16 12 1 5064 4039
5220 1238 1238 0 11.6999998092651 15.8999996185303 12 1 5005 4060
5221 1238 1238 0 22.7000007629395 17.7000007629395 12 1 5005 4682
5222 1238 1238 0 23.6000003814697 17.8999996185303 12 1 5005 4682
5223 1238 1238 0 20.7000007629395 17.2000007629395 12 1 5005 4060
5227 1239 1239 0 16.2000007629395 16 12 1 4985 4966
5228 1239 1239 0 18.6000003814697 16.1000003814697 12 1 4985 4966
5229 1239 1239 0 18.2000007629395 16.6000003814697 12 1 4985 4966
5230 1240 1240 0 13.6999998092651 14.8999996185303 12 1 4909 3496
5231 1240 1240 0 21.2000007629395 17.7000007629395 12 1 NA NA
5232 1240 1240 0 17.7999992370605 15.8000001907349 12 1 4909 5059
5234 1241 1241 0 27.1000003814697 17.7000007629395 13 1 4830 3496
5238 1242 1242 0 23.6000003814697 18.8999996185303 12 1 5046 5047
5239 1242 1242 0 24.3999996185303 18.6000003814697 12 1 5046 5047
5242 1243 1243 0 23.2999992370605 15.3999996185303 12 1 4989 4900
5243 1243 1243 0 19.7999992370605 16.1000003814697 12 1 4989 4900
5244 1244 1244 0 22.2000007629395 16.7999992370605 12 1 4864 5623
5245 1244 1244 0 21.8999996185303 18 12 1 4864 5623
5246 1244 1244 0 9.80000019073486 14.8999996185303 12 1 4864 3359
5249 1245 1246 1 23.7000007629395 18.2000007629395 12 1 4933 4973
5250 1245 1246 1 20.2000007629395 16.7000007629395 13 1 4933 4973
5253 1247 1247 0 26.2999992370605 19 11 1 4059 3684
5254 1247 1247 0 25.2000007629395 18.6000003814697 11 1 4059 4673
5255 1247 1247 0 25.7999992370605 18.7999992370605 11 1 4059 3450
5259 1248 1249 1 23.2999992370605 17.7999992370605 12 1 5053 5009
5261 1248 1249 1 28 18.3999996185303 12 1 5053 5009
5262 1249 1248 1 19.2000007629395 18.3999996185303 12 1 NA NA
5263 1249 1248 1 23.7000007629395 18 12 1 5066 4991
5264 1249 1248 1 19.1000003814697 16.7999992370605 12 1 4968 4991
5266 1250 1251 1 17.2999992370605 16.8999996185303 12 1 3302 3359
5267 1250 1251 1 23.2000007629395 18.1000003814697 12 1 3302 3359
5268 1251 1250 1 21.2000007629395 18.3999996185303 12 1 5067 4868
5269 1251 1250 1 22.3999996185303 18.6000003814697 12 1 5067 4868
5270 1251 1250 1 18 17 12 1 5067 4868
5271 1251 1251 0 12.5 15.3999996185303 12 1 5067 4868
5272 1251 1251 0 21.5 17.7000007629395 12 1 5067 4868
5277 1252 1254 1 24.2999992370605 17.6299991607666 12 1 4979 4673
5278 1252 1254 1 26.7999992370605 18.7999992370605 12 1 4979 4673
5284 1254 1252 1 23 19.3999996185303 12 1 4723 3684
5285 1254 1252 1 21.5 18.3999996185303 12 1 4723 3684
5286 1254 1254 0 21.7000007629395 18.7999992370605 12 1 4723 NA
5288 1255 1257 1 22 17.3999996185303 12 1 4037 4649
5289 1255 1255 0 22.5 17.7000007629395 12 1 4037 4649
5290 1255 1257 1 20.8999996185303 18 12 1 4037 4649
5292 1256 1256 0 25.2000007629395 19.1000003814697 12 1 4380 3684
5293 1256 1256 0 26.6000003814697 17.8999996185303 12 1 4380 4745
5294 1256 1256 0 24.8999996185303 19 12 1 4380 3450
5295 1257 1255 1 20.7000007629395 17.5 12 1 4862 5048
5296 1257 1255 1 22.2999992370605 17.2999992370605 12 1 4862 4573
5297 1257 1255 1 21.1000003814697 16.6000003814697 12 1 4862 4847
5299 1258 1258 0 22.7999992370605 17.7000007629395 12 1 5066 4906
5300 1258 1258 0 19.5 16.7999992370605 12 1 5066 3684
5302 1258 1258 0 21.1000003814697 17.1000003814697 12 1 5066 4906
5305 1259 1260 1 21.6000003814697 16.2000007629395 12 1 5025 5044
5306 1259 1260 1 13 NA 12 1 5025 5044
5308 1260 1259 1 26.3999996185303 18.7999992370605 12 1 4854 4682
5310 1260 1259 1 29.2999992370605 18.6000003814697 12 1 4854 4682
5311 1260 1259 1 19.2999992370605 NA 12 1 4854 4682
5312 1261 1261 0 24.1000003814697 19.1000003814697 12 1 4084 4757
5313 1261 1261 0 23.7999992370605 18 12 1 4084 4900
5314 1261 1261 0 23.7000007629395 19 12 1 4084 4757
5317 1318 1318 0 22.1000003814697 17.2999992370605 12 1 4721 NA
5318 1263 1263 0 24.1000003814697 18.1000003814697 12 1 4078 4071
5319 1263 1263 0 26.2000007629395 19 12 1 4078 NA
5320 1263 1263 0 23.7999992370605 18.2000007629395 12 1 4078 4071
5322 1263 1263 0 26.2999992370605 19.1000003814697 12 1 4078 4071
5328 1264 1264 0 26.7000007629395 19 12 1 4062 4895
5329 1264 1264 0 27.5 18.8999996185303 12 1 4062 4895
5330 1264 1264 0 21 18.7999992370605 12 1 4062 4895
5331 1265 1265 0 21.5 17.3999996185303 12 1 4863 4852
5332 1265 1265 0 21.2999992370605 17.3999996185303 12 1 4863 4852
5333 1265 1265 0 18.3999996185303 17.2999992370605 12 1 4863 4852
5335 1266 1266 0 22.7999992370605 16.3999996185303 12 1 4898 4616
5336 1266 1266 0 26.2000007629395 16.2000007629395 12 1 4898 4616
5337 1266 1266 0 26.7000007629395 17 12 1 4898 4616
5338 1318 1318 0 19.7999992370605 16.7000007629395 12 1 4721 4023
5339 1267 1268 1 19.1000003814697 16.1000003814697 12 1 4858 4765
5340 1267 1268 1 24 17.2999992370605 12 1 4858 4765
5341 1267 1268 1 22.3999996185303 17.7000007629395 12 1 4858 4765
5342 1268 1267 1 25.7999992370605 18.1000003814697 12 1 4759 3764
5343 1268 1267 1 24 15.6999998092651 12 1 4759 3764
5344 1268 1267 1 19.7000007629395 15.5 12 1 4759 3764
5345 1269 1269 0 26.8999996185303 17.8999996185303 12 1 4870 NA
5346 1270 1271 1 20.1000003814697 16.5 12 1 4585 NA
5347 1270 1271 1 24.7999992370605 18 12 1 4585 5044
5348 1270 1271 1 16.2999992370605 14.8000001907349 12 1 4585 4735
5349 1270 1271 1 26 17.5 12 1 4585 4753
5350 1270 1271 1 23.6000003814697 18 12 1 4585 4941
5351 1271 1270 1 26.5 19.1000003814697 12 1 4110 4722
5352 1271 1270 1 25.3999996185303 18.6000003814697 12 1 4110 4395
5353 1271 1270 1 22.2999992370605 17 12 1 4110 4722
5354 1271 1270 1 25.6000003814697 19.1000003814697 12 1 4110 4768
5355 1271 1270 1 23.7000007629395 18 12 1 4110 4722
5356 1272 1273 1 23.2000007629395 17.5 12 1 4982 4885
5357 1272 1273 1 24.2000007629395 18.1000003814697 12 1 4982 4885
5358 1272 1273 1 19.5 17 12 1 4982 4885
5359 1273 1272 1 22.5 17.8999996185303 12 1 4049 NA
5360 1273 1272 1 25.7999992370605 18.2999992370605 12 1 4049 NA
5362 1274 1274 0 16 15.5 12 1 4972 NA
5363 1274 1274 0 22.5 18.1000003814697 12 1 4972 4757
5366 1275 1276 1 19.5 16.4300003051758 12 1 4968 4998
5367 1275 1276 1 23.2999992370605 17.2600002288818 12 1 4968 4649
5368 1275 1276 1 21.2000007629395 16.7000007629395 12 1 4968 4998
5369 1275 1276 1 22.7999992370605 16.7000007629395 12 1 4968 4649
5370 1276 1275 1 16 16.6000003814697 12 1 4873 4960
5371 1276 1275 1 24.1000003814697 18.7000007629395 12 1 4873 4960
5372 1276 1275 1 22 17.7999992370605 12 1 4873 4960
5374 1277 1277 0 20.8999996185303 18.6000003814697 12 1 4967 4768
5375 1277 1277 0 22.5 18.8999996185303 12 1 4967 4768
5376 1277 1277 0 22.3999996185303 18.8999996185303 12 1 4967 4768
5377 1277 1277 0 22.1000003814697 19.2999992370605 12 1 4967 4768
5378 1278 1279 1 25.2999992370605 18.5 12 1 4663 4512
5379 1278 1279 1 25.6000003814697 18.1000003814697 12 1 4663 4512
5380 1278 1279 1 25.3999996185303 18.1000003814697 12 1 4663 4512
5384 1279 1278 1 25.2999992370605 18.7000007629395 12 1 5058 4717
5385 1279 1278 1 24.7999992370605 18.1000003814697 12 1 5058 4717
5386 1279 1278 1 24.7999992370605 18.2999992370605 12 1 5058 4717
5387 1279 1278 1 25.7000007629395 19 12 1 5058 4717
5389 1280 1280 0 26.6000003814697 18.7999992370605 13 1 4942 3496
5391 1280 1283 1 27.7000007629395 19.3999996185303 13 1 4942 3496
5393 1281 1282 1 22.5 17.3999996185303 12 1 4872 4996
5394 1281 1282 1 22.8999996185303 17.2999992370605 12 1 4872 4996
5396 1282 1281 1 22.6000003814697 18.5 12 1 5017 4757
5397 1282 1281 1 23.2999992370605 19.3999996185303 12 1 5017 4757
5398 1282 1281 1 24.5 19.3999996185303 12 1 5017 4757
5399 1283 1280 1 27.2999992370605 18.5 13 1 4619 4649
5400 1283 1280 1 24.7000007629395 19 13 1 4619 4649
5404 1268 1267 1 21.6000003814697 16.7000007629395 12 1 4759 3764
5406 1267 1268 1 14.6000003814697 15.1999998092651 12 1 4858 4765
5407 1284 1284 0 22.8999996185303 17.6000003814697 12 1 4739 5676
5408 1284 1284 0 23.1000003814697 17.5 12 1 4739 5623
5409 1284 1284 0 21.7000007629395 17.7999992370605 12 1 4739 4686
5410 1285 1285 0 24.7999992370605 18.8999996185303 11 1 4947 4914
5411 1285 1285 0 26 18 11 1 4947 4914
5412 1285 1285 0 24.2999992370605 18 11 1 4947 4735
5422 1296 1296 0 22.8999996185303 18.1000003814697 12 1 4867 5050
5423 1296 1296 0 21.2999992370605 17.8999996185303 12 1 4867 5050
5424 1296 1296 0 22.7000007629395 17.7000007629395 12 1 4867 5050
5426 1289 1289 0 22.6000003814697 18.3999996185303 12 1 4733 4664
5428 1289 1289 0 24.6000003814697 17.7000007629395 12 1 4733 4852
5429 1289 1289 0 16.7000007629395 14.8000001907349 12 1 4733 4664
5431 1290 1290 0 24.1000003814697 18.5 11 1 4933 4973
5432 1290 1290 0 24.7000007629395 18.6000003814697 11 1 4933 4973
5434 1287 1287 0 19.1000003814697 16.7999992370605 12 1 5005 4060
5437 1291 1291 0 24.2000007629395 18.3999996185303 12 1 5046 5047
5438 1291 1291 0 22.2000007629395 18.3999996185303 12 1 5046 4070
5439 1291 1291 0 21.1000003814697 18.3999996185303 12 1 5046 5047
5440 1291 1291 0 19.7999992370605 17 12 1 5046 5047
5441 1292 1292 0 19.5 16 12 1 4985 4966
5442 1292 1292 0 19.2999992370605 17.6000003814697 12 1 4985 4966
5443 1292 1292 0 21.3999996185303 16.7999992370605 12 1 4985 4973
5447 1293 1293 0 28.8999996185303 18.8999996185303 12 1 4830 4070
5448 1293 1293 0 28.2999992370605 18.3999996185303 12 1 4830 4070
5449 1294 1293 1 25.6000003814697 18.7000007629395 12 1 4990 4901
5454 1297 1297 0 12.1999998092651 16.7000007629395 12 1 4965 NA
5455 1297 1297 0 23.7999992370605 19.8999996185303 12 1 4965 NA
5459 1298 1298 0 21.1000003814697 19.2000007629395 11 1 4961 5032
5460 1298 1298 0 18.1000003814697 17.3999996185303 11 1 4961 5032
5461 1298 1298 0 22.1000003814697 18.1000003814697 11 1 4961 5032
5464 1300 1301 1 26.8999996185303 18 11 1 4059 4745
5465 1300 1301 1 25.2999992370605 18.2999992370605 11 1 4059 3684
5466 1300 1300 0 26.5 18.8999996185303 12 1 4059 3450
5468 1301 1300 1 23.3999996185303 18.6000003814697 12 1 4607 4737
5469 1301 1300 1 22.5 19.2000007629395 12 1 4607 4023
5470 1300 1300 0 22.3999996185303 17.2000007629395 12 1 4059 3684
5471 1319 1322 1 24.2000007629395 18 13 1 4078 4071
5472 1302 1303 1 22.8999996185303 17.7999992370605 12 1 4974 4060
5473 1302 1303 1 21.8999996185303 18 12 1 4974 4109
5475 1303 1302 1 16.6000003814697 16 12 1 4944 4998
5476 1303 1303 0 20.8999996185303 17.5 12 1 4944 4023
5477 1304 1304 0 25.7999992370605 19.2000007629395 11 1 5053 5009
5479 1304 1304 0 24.7000007629395 18.7000007629395 11 1 5053 4939
5480 1305 1306 1 26.3999996185303 19 12 1 4909 5669
5481 1319 1322 1 28.2999992370605 18.7000007629395 13 1 4078 4071
5482 1305 1306 1 26 17 12 1 4909 3496
5483 1306 1305 1 26.3999996185303 18.5 12 1 3302 5069
5484 1306 1305 1 23.6000003814697 17.8999996185303 12 1 3302 3359
5485 1306 1306 0 21.7000007629395 17.1000003814697 12 1 3302 3359
5488 1307 1308 1 25.3999996185303 18.3999996185303 12 1 4380 4991
5489 1307 1308 1 27.1000003814697 19.2000007629395 12 1 4744 4991
5490 1307 1308 1 25 18.7000007629395 12 1 4972 NA
5492 1308 1307 1 27.8999996185303 18.7999992370605 12 1 5067 4969
5493 1308 1307 1 25.7000007629395 17.7999992370605 12 1 5067 4969
5499 1309 1310 1 21.5 14.8999996185303 12 1 4037 4649
5500 1309 1310 1 23.2000007629395 14.8000001907349 12 1 4037 4649
5501 1309 1309 0 27.1000003814697 17.7999992370605 12 1 4037 4649
5503 1310 1309 1 25.1000003814697 18 12 1 4744 4098
5504 1310 1309 1 26 18.2999992370605 12 1 4744 4649
5509 1311 1311 0 21.1000003814697 17.8999996185303 12 1 4723 3684
5510 1311 1311 0 25.3999996185303 18.7999992370605 12 1 4723 3684
5511 1311 1311 0 25.5 18.8999996185303 12 1 4723 5024
5515 1312 1313 1 20.6000003814697 16.8999996185303 12 1 4989 4975
5516 1312 1313 1 18 16.3999996185303 12 1 4989 5623
5517 1312 1313 1 22.1000003814697 17.6000003814697 12 1 4989 NA
5520 1313 1312 1 11.8999996185303 NA 14 1 4965 4039
5523 1314 1314 0 19.7999992370605 17.2000007629395 12 1 4854 4907
5524 1314 1314 0 13.1000003814697 16.6000003814697 12 1 4854 4907
5525 1314 1314 0 24.2999992370605 17.7000007629395 12 1 4854 4907
5526 1315 1315 0 26.2999992370605 19.3999996185303 12 1 4380 3684
5527 1315 1315 0 25.3999996185303 18.7000007629395 12 1 4380 3684
5530 1319 1319 0 25 18.8999996185303 13 1 4078 4071
5531 1319 1319 0 23.1000003814697 18.3999996185303 13 1 4078 4071
5532 1320 1320 0 21.7999992370605 18.2000007629395 12 1 4965 NA
5533 1320 1320 0 23.7999992370605 18.3999996185303 12 1 4084 5062
5534 1320 1320 0 23.6000003814697 18.7000007629395 12 1 4084 4757
5536 1321 1321 0 21.8999996185303 NA 12 1 5025 5044
5537 1321 1321 0 22.1000003814697 NA 12 1 5025 4757
5538 1322 1319 1 24.7999992370605 17.2999992370605 13 1 5066 4673
5539 1322 1319 1 26.5 18.3999996185303 13 1 5066 4673
5543 1323 1324 1 22.3999996185303 18.2999992370605 12 1 4873 4960
5544 1323 1324 1 14.8999996185303 NA 11 1 4873 4960
5545 1323 1324 1 15.1000003814697 16.7000007629395 12 1 4873 4960
5547 1324 1323 1 25.2999992370605 18.8999996185303 12 1 4972 4757
5548 1324 1323 1 22.7999992370605 19.1000003814697 12 1 4972 4757
5549 1324 1323 1 23 18.2000007629395 12 1 4972 4757
5550 1325 1326 1 26.7000007629395 19.2000007629395 12 1 4062 4737
5551 1325 1326 1 25.2000007629395 18.8999996185303 12 1 4062 4895
5553 1325 1326 1 11.3999996185303 14.5 12 1 4062 4895
5554 1326 1325 1 25 18.8999996185303 12 1 4663 4512
5555 1326 1325 1 24.7999992370605 18.3999996185303 12 1 4663 5676
5556 1326 1325 1 25.3999996185303 19 12 1 4663 5623
5557 1326 1325 1 25.7000007629395 19.2999992370605 12 1 4663 4512
5558 1327 1328 1 21.8999996185303 18.2999992370605 12 1 4967 4071
5559 1327 1328 1 15.6999998092651 18 12 1 4967 4768
5560 1327 1328 1 17 17.5 12 1 4967 4768
5562 1327 1327 0 17.7999992370605 17.7999992370605 12 1 4967 4768
5564 1328 1327 1 23.2000007629395 18.7000007629395 12 1 4049 4119
5565 1328 1327 1 24.6000003814697 18.2999992370605 12 1 4049 5623
5567 1329 1329 0 25.6000003814697 18.7000007629395 12 1 5008 5871
5568 1330 1331 1 21.1000003814697 16.2000007629395 12 1 4905 4914
5569 1330 1331 1 20.2999992370605 16 12 1 4905 4109
5571 1331 1330 1 25.2000007629395 18.5 12 1 4898 4616
5572 1331 1330 1 24.2000007629395 18.1000003814697 12 1 4898 4616
5579 1334 1334 0 20.1000003814697 15.3999996185303 12 1 4110 4722
5580 1334 1334 0 24.7000007629395 18.1000003814697 12 1 4110 4395
5582 1335 1335 0 24 18.3999996185303 12 1 4968 4998
5583 1335 1335 0 19.6000003814697 17.6000003814697 12 1 4968 4998
5584 1335 1335 0 23.2000007629395 17 12 1 4968 4998
5587 1336 1336 0 23.5 19.5 12 1 4961 4686
5588 1336 1336 0 25.8999996185303 18.8999996185303 12 1 4961 4686
5589 1336 1336 0 23.7999992370605 19.1000003814697 12 1 4961 4686
5590 1337 1337 0 27.6000003814697 NA 11 1 4619 4649
5591 1337 1337 0 22.8999996185303 NA 11 1 4619 4649
5601 1338 1338 0 23.6000003814697 17.3999996185303 12 1 4947 4914
5602 1338 1338 0 19.5 16.7000007629395 12 1 4947 4914
5603 1338 1338 0 25.1000003814697 17.7000007629395 12 1 4947 4914
5606 1339 1339 0 23.7999992370605 18.5 12 1 4933 4973
5607 1339 1339 0 24.7999992370605 18.2000007629395 12 1 4933 4973
5608 1339 1339 0 23.3999996185303 17.2000007629395 12 1 4933 4973
5609 1340 1340 0 26.6000003814697 19.2999992370605 12 1 5063 4758
5611 1340 1340 0 22.1000003814697 18.5 12 1 5063 4758
5619 1344 1344 0 26.2000007629395 18.1000003814697 11 1 5005 4737
5620 1344 1344 0 25.1000003814697 18.7999992370605 11 1 5005 4060
5621 1344 1344 0 15.6000003814697 15.6000003814697 11 1 5005 4060
5626 1345 1345 0 24.3999996185303 18.3999996185303 12 1 4867 5050
5628 1345 1345 0 22.3999996185303 18 12 1 4867 NA
5632 1346 1347 1 20.7000007629395 17.6000003814697 12 1 4733 4039
5633 1346 1347 1 21.2000007629395 17.3999996185303 12 1 4733 4039
5635 1347 1346 1 27.8999996185303 19.3999996185303 12 1 4059 3450
5636 1347 1346 1 26 18.7000007629395 12 1 4059 3450
5638 1348 1348 0 22.6000003814697 17.3999996185303 12 1 5060 4969
5640 1348 1348 0 18 17 12 1 5060 4969
5652 1350 1350 0 21.7000007629395 17.2999992370605 12 1 4607 4737
