BirdID	LastLiveRecord	Source
1546	29-Jun-04	C
1549	03-Jun-04	C
1554	02-Jun-04	C
1555	02-Jun-04	C
1556	02-Jun-04	C
1557	06-Jul-04	C
1558	26-Jul-05	SP
1559	12-Jun-04	C
1561	21-Jun-04	C
1562	02-Jun-04	C
1563	12-Jun-04	C
1566	13-Jun-04	C
1567	13-Jun-04	C
1568	09-May-05	EP
1569	20-Jul-07	EP
1570	23-Jun-04	C
1572	13-Jun-04	C
1575	04-Jun-04	C
1576	04-Jun-04	C
1579	07-Jun-04	C
1580	17-Jun-04	C
1581	07-Jun-04	C
1584	11-Jun-04	C
1585	11-Jun-04	C
1586	30-Jan-05	C
1587	09-May-05	S
1588	07-Jun-04	C
1589	20-Nov-05	C
1590	29-Jun-04	C
1591	30-Jan-05	C
1592	11-Jun-04	C
1593	20-Jun-04	C
1597	14-Jun-04	C
1598	17-Aug-06	SP
1599	20-Jun-04	C
1600	10-Jun-04	C
1601	20-Jun-04	C
1602	20-Jun-04	C
1603	10-Jun-04	C
1604	10-Jun-04	C
1605	08-Jul-04	C
1606	22-Jun-04	C
1607	22-Jun-04	C
1608	11-Jun-04	C
1609	12-Jun-04	C
1610	12-Jun-04	C
1611	12-Jun-04	C
1612	12-Jun-04	C
1616	25-Jun-05	EP
1617	22-Jun-04	C
1618	16-Jun-04	C
1619	16-Jun-04	C
1620	22-Jun-04	C
1621	12-Jun-04	C
1622	22-Jun-04	C
1623	16-Jun-04	C
1625	13-Jun-04	C
1626	22-Nov-04	C
1627	23-Jun-04	C
1628	13-Jun-04	C
1632	13-Jun-04	C
1633	13-Jun-04	C
1634	17-Jun-04	C
1635	13-Jun-04	C
1636	13-Jun-04	C
1637	07-Aug-05	EP
1638	17-Jun-04	C
1639	13-Jun-04	C
1640	17-Jun-04	C
1641	17-Jun-04	C
1642	25-Jun-04	C
1643	25-Jun-04	C
1644	25-Jun-04	C
1645	14-Jun-04	C
1646	24-Jun-04	C
1647	18-Jun-04	C
1648	24-Jun-04	C
1649	24-Jun-04	C
1650	14-Jun-04	C
1653	19-Jun-04	C
1654	19-Jun-04	C
1655	19-Jun-04	C
1656	15-Jun-04	C
1657	15-Jun-04	C
1666	28-Jun-04	C
1667	28-Jun-04	C
1670	10-Jun-04	C
1671	10-Jun-04	C
1672	19-Jun-04	C
1673	23-Jun-04	C
1674	23-Jun-04	C
1675	19-Jun-04	C
1676	21-Jun-04	C
1680	20-Jun-04	C
1681	20-Jun-04	C
1684	21-Jun-04	C
1688	02-Jul-04	C
1689	21-Jul-04	C
1690	02-Jul-04	C
1691	02-Jul-04	C
1693	02-Jul-04	C
1694	02-Jul-04	C
1695	22-Jun-04	C
1696	22-Jun-04	C
1697	19-Apr-08	EP
1698	02-Jul-04	C
1702	22-Jun-05	EP
1703	05-Jul-05	EP
1704	27-Jun-04	C
1705	23-Jun-04	C
1706	23-Jun-04	C
1707	27-Jun-04	C
1708	03-Jul-04	C
1709	27-Jun-04	C
1710	23-Jun-04	C
1712	23-Jun-04	C
1713	23-Jun-04	C
1716	05-Jul-05	C
1717	17-Nov-05	C
1718	13-Sep-05	C
1719	24-Jun-04	C
1720	26-Jul-04	C
1721	04-Jul-04	C
1722	28-Jun-04	C
1724	24-Jun-04	C
1725	24-Jun-04	C
1726	24-Jun-04	C
1727	24-Jun-04	C
1728	04-Jul-04	C
1729	04-Jul-04	C
1730	28-Jun-04	C
1732	26-Jun-04	C
1733	26-Jun-04	C
1734	26-Jun-04	C
1737	07-Jul-04	C
1738	17-Nov-05	C
1739	10-Aug-05	SP
1740	27-Jun-04	C
1745	29-Jun-04	C
1746	29-Jun-04	C
1747	09-Jul-04	C
1748	23-Nov-04	C
1749	29-Jun-04	C
1750	29-Jun-04	C
1751	09-Jul-04	C
1752	09-Jul-04	C
1753	09-Jul-04	C
1760	01-Jul-04	C
1761	01-Jul-04	C
1762	01-Jul-04	C
1764	10-Jul-04	C
1765	10-Jul-04	C
1766	16-Jul-04	C
1767	16-Jul-04	C
1768	05-Jul-04	C
1769	16-Jul-04	C
1770	16-Jul-04	C
1771	16-Jul-04	C
1772	16-Jul-04	C
1773	06-Jul-04	C
1774	06-Jul-04	C
1775	06-Jul-04	C
1776	06-Jul-04	C
1778	06-Jul-04	C
1779	06-Jul-04	C
1780	06-Jul-04	C
1783	17-Jul-04	C
1784	17-Jul-04	C
1785	07-Jul-04	C
1786	07-Jul-04	C
1787	07-Jul-04	C
1788	07-Jul-04	C
1789	07-Jul-04	C
1790	07-Jul-04	C
1792	17-Jul-04	C
1793	30-Jan-05	C
1794	11-Aug-04	C
1795	17-Jul-04	C
1796	09-Jul-04	C
1797	09-Jul-04	C
1798	11-Aug-04	C
1799	13-Jul-04	C
1800	09-Jul-04	C
1801	09-Jul-04	C
1802	09-Jul-04	C
1803	09-Jul-04	C
1805	09-Jul-04	C
1806	09-Jul-04	C
1807	09-Jul-04	C
1809	19-Jul-04	C
1810	19-Jul-04	C
1813	20-Jul-04	C
1814	10-Jul-04	C
1815	10-Jul-04	C
1816	10-Jul-04	C
1818	30-Jan-05	C
1819	10-Jul-04	C
1820	10-Jul-04	C
1821	10-Jul-04	C
1823	27-Jun-05	EP
1824	14-Jul-04	C
1827	11-Aug-06	SP
1828	11-Jul-04	C
1829	11-Jul-04	C
1830	15-Jul-04	C
1832	11-Jul-04	C
1833	01-Jul-05	EP
1834	11-Jul-04	C
1837	30-Jan-05	C
1838	01-May-05	EP
1839	12-Jul-04	C
1840	12-Jul-04	C
1841	13-Jul-04	C
1842	13-Jul-04	C
1843	23-Jul-04	C
1844	13-Jul-04	C
1845	12-Jul-04	C
1846	12-Jul-04	C
1847	12-Jul-04	C
1848	12-Jul-04	C
1851	12-Jul-04	C
1852	12-Jul-04	C
1853	08-May-05	S
1854	12-Jul-04	C
1855	12-Jul-04	C
1856	12-Jul-04	C
1857	12-Jul-04	C
1859	13-Jul-04	C
1860	13-Jul-04	C
1863	13-Jul-04	C
1864	13-Jul-04	C
1865	13-Jul-04	C
1866	13-Jul-04	C
1877	18-Jul-04	C
1878	18-Jul-04	C
1879	22-Jul-04	C
1880	18-Jul-04	C
1881	28-Jul-04	C
1882	28-Jul-04	C
1883	11-Aug-04	C
1888	29-Jul-04	C
1889	29-Jul-04	C
1890	29-Jul-04	C
1898	17-Nov-05	C
1899	30-Jul-04	C
1900	20-Jul-04	C
1902	30-Jan-05	C
1903	01-Aug-04	C
1904	26-Jul-04	C
1905	22-Jul-04	C
1906	20-Nov-05	C
1907	16-Nov-05	C
1908	23-Jul-04	C
1909	23-Jul-04	C
1910	23-Jul-04	C
1911	23-Jul-04	C
1915	01-Jul-05	EP
1916	03-Aug-04	C
1917	03-Aug-04	C
1919	07-Aug-04	C
1920	28-Jul-04	C
1921	28-Jul-04	C
1922	28-Jul-04	C
1923	28-Jul-04	C
1924	28-Jul-04	C
1928	29-Jul-04	C
1929	19-Oct-05	C
1930	01-May-05	EP
1932	09-Aug-04	C
1933	17-Nov-05	C
1934	30-Jul-04	C
1935	16-Nov-05	C
1936	09-Aug-04	C
1937	03-Aug-04	C
1938	30-Jul-04	C
1939	30-Jan-05	C
1940	12-May-06	SP
1941	10-Aug-04	C
1943	04-Aug-04	C
1944	04-Aug-04	C
1945	31-Jul-04	C
1946	31-Jul-04	C
1947	10-Aug-04	C
1948	10-Aug-04	C
1949	31-Jul-04	C
1951	11-Aug-04	C
1952	05-Aug-04	C
1954	08-Aug-06	SP
1955	01-Aug-04	C
1956	25-Jul-06	SP
1965	12-Aug-04	C
1966	01-Aug-04	C
1967	01-Aug-04	C
1968	11-Aug-04	C
1969	11-Aug-04	C
1970	16-Jul-05	SP
1971	11-Aug-04	C
1972	28-Jun-05	EP
1973	02-Aug-04	C
1974	12-Aug-04	C
1975	06-Aug-04	C
1976	06-Aug-04	C
1977	02-Aug-04	C
1983	07-Aug-04	C
1984	07-Aug-04	C
1985	03-Aug-04	C
1986	03-Aug-04	C
1989	03-Aug-04	C
1990	03-Aug-04	C
1991	03-Aug-04	C
1993	03-Aug-04	C
1994	07-Aug-04	C
1999	06-Jul-04	C
2000	30-Jan-05	C
2001	17-Jun-04	C
2002	30-Jan-05	C
2003	30-Jan-05	C
2004	08-Aug-08	SP
2005	23-Jun-04	C
2006	30-Jan-05	C
2007	13-Jun-06	SP
2008	29-Jun-04	C
2009	29-Jun-04	C
2010	30-Jan-05	C
2011	08-Jul-04	C
2012	13-Sep-05	C
2013	08-Jul-04	C
2014	08-Aug-05	SP
2015	09-Jul-04	C
2016	09-Jul-04	C
2017	21-Jul-04	C
2018	13-May-06	SP
2020	11-Jul-04	C
2023	26-Apr-05	C
2025	24-Apr-05	C
2026	24-Apr-05	C
2027	24-Apr-05	C
2028	24-Apr-05	C
2029	24-Apr-05	C
2030	24-Apr-05	C
2037	25-Apr-05	C
2038	25-Apr-05	C
2040	25-Apr-05	C
2041	25-Apr-05	C
2042	25-Apr-05	C
2049	02-May-05	C
2050	02-May-05	C
2051	02-May-05	C
2053	10-Aug-06	SP
2058	15-May-05	C
2062	10-May-05	C
2067	11-May-05	C
2068	11-May-05	C
2069	11-May-05	C
2072	11-May-05	C
2073	11-May-05	C
2075	12-May-05	C
2076	12-May-05	C
2080	12-May-05	C
2081	12-May-05	C
2082	12-May-05	C
2084	13-May-05	C
2085	13-May-05	C
2086	13-May-05	C
2087	13-May-05	C
2089	13-May-05	C
2090	28-Jun-05	C
2098	13-May-05	C
2099	13-May-05	C
2100	13-May-05	C
2103	24-May-05	C
2104	14-May-05	C
2105	14-May-05	C
2106	14-May-05	C
2107	14-May-05	C
2109	06-Jul-05	C
2110	14-May-05	C
2111	14-May-05	C
2113	15-May-05	C
2114	28-Jun-05	C
2115	15-May-05	C
2116	15-Nov-05	C
2126	25-May-05	C
2127	19-May-05	C
2128	19-May-05	C
2129	19-May-05	C
2131	22-Oct-05	S
2132	19-May-05	C
2133	15-May-05	C
2134	15-May-05	C
2136	29-May-06	S
2137	25-May-05	C
2138	19-May-05	C
2139	15-May-05	C
2140	15-May-05	C
2141	15-May-05	C
2142	15-May-05	C
2143	15-May-05	C
2144	15-May-05	C
2145	15-May-05	C
2148	15-May-05	C
2149	15-May-05	C
2150	15-May-05	C
2151	15-May-05	C
2152	15-May-05	C
2153	07-Feb-07	C
2154	22-Oct-05	C
2157	06-Jul-05	S
2158	28-Jun-05	C
2159	16-May-05	C
2162	26-May-05	C
2163	26-May-05	C
2164	26-May-05	C
2166	05-Dec-07	C
2167	19-Jul-06	SP
2168	16-Jun-05	C
2169	20-May-05	C
2170	28-May-05	C
2171	21-May-05	C
2172	27-May-05	C
2173	15-Aug-07	SP
2174	21-May-05	C
2175	27-May-05	C
2176	27-May-05	C
2177	27-May-05	C
2178	27-May-05	C
2179	17-May-05	C
2180	21-May-05	C
2181	17-May-05	C
2185	01-Jul-05	C
2186	21-May-05	C
2187	28-Jul-06	SP
2188	27-May-05	C
2189	17-May-05	C
2190	27-May-05	C
2191	27-May-05	C
2192	21-May-05	C
2193	17-May-05	C
2194	17-May-05	C
2195	21-May-05	C
2196	17-May-05	C
2197	21-May-05	C
2198	21-May-05	C
2199	17-May-05	C
2200	16-Nov-05	C
2201	16-Jun-05	C
2202	07-Aug-08	SP
2203	17-May-05	C
2205	17-Nov-05	C
2206	27-May-05	C
2207	19-Jun-05	C
2208	17-May-05	C
2210	28-May-05	C
2211	21-May-05	C
2212	17-May-05	C
2213	21-May-05	C
2214	21-May-05	C
2215	28-May-05	C
2216	28-May-05	C
2217	28-May-05	C
2218	21-May-05	C
2219	23-May-05	C
2220	19-May-05	C
2222	19-May-05	C
2225	19-May-05	C
2226	19-May-05	C
2227	19-May-05	C
2228	19-May-05	C
2231	19-May-05	C
2232	01-Jul-06	SP
2233	23-Oct-06	C
2234	19-May-05	C
2235	19-May-05	C
2236	30-May-05	C
2237	01-Jul-05	C
2238	30-May-05	C
2239	20-May-05	C
2241	15-Nov-05	C
2242	15-May-06	S
2243	30-May-05	C
2244	30-May-05	C
2245	24-May-05	C
2246	07-Jul-06	C
2247	30-May-05	C
2248	16-Nov-05	C
2249	20-May-05	C
2250	20-May-05	C
2251	24-May-05	C
2252	20-May-05	C
2253	20-May-05	C
2254	30-May-05	C
2255	01-Jul-05	C
2256	24-May-05	C
2257	15-Nov-05	C
2258	20-May-05	C
2259	24-May-05	C
2260	20-May-05	C
2261	24-May-05	C
2263	30-May-05	C
2264	30-May-05	C
2267	31-May-05	C
2268	17-Nov-05	C
2269	31-May-05	C
2270	21-May-05	C
2272	31-May-05	C
2273	21-May-05	C
2274	21-May-05	C
2275	21-May-05	C
2276	21-May-05	C
2277	21-May-05	C
2278	25-May-05	C
2279	21-May-05	C
2280	21-May-05	C
2285	21-May-05	C
2286	21-May-05	C
2287	21-May-05	C
2290	25-May-05	C
2291	25-May-05	C
2292	21-May-05	C
2294	27-May-05	C
2295	27-May-05	C
2296	22-May-05	C
2299	26-May-05	C
2300	19-Jun-05	C
2301	22-May-05	C
2305	22-May-05	C
2306	22-May-05	C
2307	22-May-05	C
2308	22-May-05	C
2309	22-May-05	C
2310	22-May-05	C
2311	26-May-05	C
2312	19-Jun-05	C
2313	22-May-05	C
2314	22-May-05	C
2315	20-May-05	C
2316	20-May-05	C
2317	20-May-05	C
2318	23-May-05	C
2319	23-May-05	C
2320	23-May-05	C
2322	10-Feb-07	C
2323	02-Jun-05	C
2324	23-May-05	C
2325	26-May-05	C
2326	23-May-05	C
2331	24-May-05	C
2332	24-May-05	C
2333	24-May-05	C
2335	24-May-05	C
2336	24-May-05	C
2337	24-May-05	C
2338	24-May-05	C
2339	24-May-05	C
2340	24-May-05	C
2341	25-May-05	C
2342	25-May-05	C
2343	25-May-05	C
2345	29-May-05	C
2346	04-Jun-05	C
2347	25-May-05	C
2348	25-May-05	C
2349	15-May-06	SP
2350	04-Jun-05	C
2351	04-Jun-05	C
2352	13-Jun-06	SP
2353	06-Jul-05	C
2354	16-Jul-06	EP
2356	01-Jul-05	C
2357	05-Jun-05	C
2358	05-Jun-05	C
2360	01-Aug-06	C
2361	26-May-05	C
2362	16-Nov-05	C
2363	26-May-05	C
2365	26-May-05	C
2366	17-Nov-05	C
2367	05-Jun-05	C
2368	05-Jun-05	C
2373	03-Jun-05	C
2374	13-Jun-05	C
2383	15-Jun-05	C
2384	01-Jul-05	C
2385	15-Jun-05	C
2387	09-Jun-05	C
2388	26-Jun-07	EP
2389	15-Jun-05	C
2390	15-Nov-05	C
2391	16-Jun-05	C
2392	16-Jul-05	C
2394	15-Nov-05	C
2395	01-Jul-05	C
2396	20-Nov-05	C
2403	15-Nov-05	C
2404	16-Jun-05	C
2405	08-Feb-07	C
2406	06-Jun-05	C
2407	06-Jun-05	C
2408	16-Jun-05	C
2409	16-Jun-05	C
2410	10-Jun-05	C
2411	10-Jun-05	C
2414	16-Jun-05	C
2415	10-Jun-05	C
2416	06-Jun-05	C
2419	10-Jun-05	C
2420	10-Jun-05	C
2421	10-Jun-05	C
2423	17-Jun-05	C
2424	17-Jun-05	C
2425	07-Jun-05	C
2426	17-Jun-05	C
2434	09-Jun-05	C
2435	19-Jun-05	C
2436	09-Jun-05	C
2437	14-Jul-05	C
2438	22-Jun-05	C
2439	11-Jun-05	C
2440	11-Jun-05	C
2441	18-Jul-05	C
2442	21-Jun-05	C
2443	11-Jun-05	C
2444	11-Jun-05	C
2445	12-Jun-05	C
2446	24-May-06	C
2447	06-Jul-05	C
2448	21-Jun-05	C
2449	11-Jun-05	C
2451	15-Nov-05	C
2452	22-Jun-05	C
2453	14-Aug-07	SP
2454	22-Jun-05	C
2455	16-Jun-05	C
2456	13-Jun-05	C
2457	13-Jun-05	C
2458	13-Jun-05	C
2461	17-Nov-05	C
2462	25-May-06	S
2463	14-Jun-05	C
2464	16-Nov-05	C
2465	14-Jun-05	C
2471	15-Jun-05	C
2472	15-Jun-05	C
2475	17-Nov-05	C
2479	14-Nov-05	C
2480	28-May-06	S
2481	25-Jun-05	C
2482	25-Jun-05	C
2483	15-Jun-05	C
2484	15-Jun-05	C
2487	15-Jun-05	C
2488	16-Nov-05	C
2489	02-Aug-07	SP
2490	15-Jun-05	C
2491	15-Jun-05	C
2492	20-Jul-07	SP
2493	25-Jun-05	C
2494	15-Jun-05	C
2495	26-Jun-05	C
2496	26-Jun-05	C
2497	14-Jul-05	C
2498	16-Jun-05	C
2499	20-Jun-05	C
2500	16-Jun-05	C
2501	20-Jun-05	C
2502	16-Jun-05	C
2505	16-Jun-05	C
2506	20-Jun-05	C
2509	27-Jun-05	C
2510	21-Jun-05	C
2511	27-Jun-05	C
2513	27-Jun-05	C
2514	27-Jun-05	C
2515	11-Jul-05	C
2516	27-Jun-05	C
2517	27-Jun-05	C
2519	14-Jul-05	C
2520	17-Jun-05	C
2521	17-Jun-05	C
2523	27-Jun-05	C
2524	27-Jun-05	C
2527	27-Jul-06	SP
2528	15-Jul-05	C
2529	14-Jul-05	C
2530	28-Jun-05	C
2532	17-Nov-05	C
2533	16-Nov-05	C
2534	29-Jun-05	C
2536	19-Jun-05	C
2541	29-Jun-05	C
2542	07-Aug-07	SP
2543	29-Jun-05	C
2544	29-Jun-05	C
2550	06-Jul-05	C
2551	20-Jun-05	C
2554	01-Jul-05	C
2555	01-Jul-05	C
2556	21-Jun-05	C
2557	21-Jun-05	C
2558	21-Jun-05	C
2559	15-Nov-05	C
2560	02-Jul-05	C
2561	22-Jun-05	C
2564	21-Jul-05	C
2565	18-Jul-05	C
2566	22-Jun-05	C
2567	02-Jul-05	C
2568	22-Jun-05	C
2569	22-Jun-05	C
2570	22-Jun-05	C
2571	22-Jun-05	C
2572	22-Jun-05	C
2573	22-Jun-05	C
2574	02-Jul-05	C
2575	11-Jul-05	C
2576	17-Nov-05	C
2578	26-Jun-05	C
2579	22-Jun-05	C
2580	22-Jun-05	C
2581	22-Jun-05	C
2582	22-Jun-05	C
2583	16-Nov-05	C
2584	21-Jun-06	SP
2585	15-Nov-05	C
2586	03-Jul-05	C
2587	21-Jul-05	C
2588	23-Jun-05	C
2589	23-Jun-05	C
2590	23-Jun-05	C
2591	23-Jun-05	C
2592	23-Jun-05	C
2593	24-Jun-05	C
2594	24-Jun-05	C
2595	17-Nov-05	C
2596	17-Nov-05	C
2597	16-Nov-05	C
2598	28-Jun-05	C
2599	28-Jun-05	C
2600	24-Jun-05	C
2601	28-Jun-05	C
2603	24-Jun-05	C
2604	17-Nov-05	C
2605	04-Aug-09	SP
2606	04-Jul-05	C
2607	04-Jul-05	C
2608	24-Jun-05	C
2618	30-Jun-05	C
2619	16-Nov-05	C
2620	08-Feb-07	C
2621	17-Nov-05	C
2624	26-Jun-05	C
2625	18-Nov-05	C
2626	26-Jun-05	C
2627	21-Jul-05	C
2628	15-Nov-05	C
2631	09-Jul-05	C
2632	15-Nov-05	C
2633	28-Jun-05	C
2635	28-Jun-05	C
2636	28-Jun-05	C
2637	28-Jun-05	C
2638	28-Jun-05	C
2645	28-Jun-05	C
2646	28-Jun-05	C
2647	28-Jun-05	C
2648	28-Jun-05	C
2649	28-Jun-05	C
2650	16-Nov-05	C
2651	11-Feb-09	C
2652	28-Jun-05	C
2653	28-Jun-05	C
2654	28-Jun-05	C
2655	28-Jun-05	C
2656	06-Jul-06	C
2657	29-Jul-06	C
2658	08-Feb-07	C
2659	29-Jun-05	C
2660	29-Jun-05	C
2661	18-Aug-06	SP
2662	01-Jul-05	C
2663	05-Jul-05	C
2664	05-Jul-05	C
2665	01-Jul-05	C
2666	05-Jul-05	C
2667	01-Jul-05	C
2670	01-Jul-05	C
2671	01-Jul-05	C
2672	01-Jul-05	C
2673	01-Jul-05	C
2674	01-Jul-05	C
2675	20-Nov-05	C
2676	11-Jul-05	C
2677	15-Nov-05	C
2678	01-Jul-05	C
2680	12-Jul-05	C
2681	15-Nov-05	C
2685	14-Jul-05	C
2686	14-Jul-05	C
2687	14-Jul-05	C
2688	03-Jul-05	C
2691	06-Aug-06	SP
2692	17-Nov-05	C
2693	01-Dec-07	C
2694	14-Jul-05	C
2696	05-Jul-05	C
2702	06-Jul-05	C
2703	15-Nov-05	C
2704	06-Jul-05	C
2705	06-Jul-05	C
2706	06-Jul-05	C
2707	20-Nov-05	C
2708	10-Jul-05	C
2709	16-Jul-05	C
2710	16-Jul-05	C
2711	10-Jul-05	C
2712	16-Jul-05	C
2713	16-Jul-05	C
2714	16-Jul-05	C
2715	16-Jul-05	C
2716	08-Jul-05	C
2717	08-Jul-05	C
2718	08-Jul-05	C
2719	08-Jul-05	C
2720	08-Jul-05	C
2721	08-Jul-05	C
2722	08-Jul-05	C
2723	08-Jul-05	C
2724	08-Jul-05	C
2725	29-Jun-06	SP
2726	19-Jul-05	C
2727	19-Jul-05	C
2728	09-Jul-05	C
2730	30-Jul-06	S
2731	17-Nov-05	C
2732	09-Jul-05	C
2735	21-Jul-05	C
2736	15-Jul-05	C
2747	21-Nov-05	C
2748	12-Jul-05	C
2749	22-Jul-05	C
2750	17-Jul-05	C
2751	23-Jul-05	C
2752	13-Jul-05	C
2755	18-Jul-05	C
2759	15-Nov-05	C
2760	15-Nov-05	C
2761	14-Jul-05	C
2762	15-Nov-05	C
2763	24-Jul-05	C
2764	14-Jul-05	C
2765	24-Jul-05	C
2767	18-Jul-05	C
2768	05-Aug-07	SP
2769	14-Jul-05	C
2771	24-Jul-05	C
2772	24-Jul-05	C
2777	17-Jul-05	C
2778	21-Jul-05	C
2783	27-Jul-05	C
2784	27-Jul-05	C
2787	15-Jul-05	C
2788	15-Jul-05	C
2789	26-Jul-05	C
2790	26-Jul-05	C
2791	20-Jul-05	C
2792	20-Jul-05	C
2801	15-Nov-05	C
2802	30-Jul-05	C
2803	20-Jul-05	C
2806	17-Nov-05	C
2807	16-Nov-05	C
2808	15-Nov-05	C
2809	20-Jul-05	C
2811	30-Jul-05	C
2816	31-Jul-05	C
2817	31-Jul-05	C
2818	31-Jul-05	C
2819	15-Nov-05	C
2820	31-Jul-05	C
2821	01-Aug-05	C
2822	01-Aug-05	C
2823	01-Aug-05	C
2824	26-Jul-05	C
2825	22-Jul-05	C
2831	01-Aug-05	C
2832	20-Nov-05	C
2833	17-Aug-06	SP
2834	22-Jul-05	C
2836	02-Aug-05	C
2837	02-Aug-05	C
2838	14-Nov-05	C
2839	03-Aug-05	C
2840	16-Aug-07	SP
2841	15-Nov-05	C
2842	27-Jul-05	C
2843	23-Jul-05	C
2844	29-Jul-05	C
2845	24-Jul-05	C
2846	24-Jul-05	C
2847	29-Jul-05	C
2849	03-Aug-05	C
2850	03-Aug-05	C
2851	24-Jul-05	C
2852	24-Jul-05	C
2855	04-Aug-05	C
2856	04-Aug-05	C
2857	29-Jul-05	C
2860	29-Jul-05	C
2861	25-Jul-05	C
2864	06-Aug-05	C
2865	08-Aug-06	SP
2866	29-May-06	C
2867	26-Jul-05	C
2868	26-Jul-05	C
2869	26-Jul-05	C
2870	06-Aug-05	C
2871	06-Aug-05	C
2872	27-Jul-05	C
2874	17-Nov-05	C
2875	27-Jul-05	C
2876	27-Jul-05	C
2879	27-Jul-05	C
2880	27-Jul-05	C
2881	27-Jul-05	C
2883	28-Jul-05	C
2884	07-Aug-05	C
2885	07-Aug-05	C
2886	28-Jul-05	C
2887	28-Jul-05	C
2888	28-Jul-05	C
2890	01-Aug-05	C
2891	07-Aug-05	C
2892	28-Jul-05	C
2893	28-Jul-05	C
2894	07-Aug-05	C
2895	28-Jul-05	C
2896	01-Aug-05	C
2898	01-Aug-05	C
2899	07-Aug-05	C
2900	07-Aug-05	C
2901	28-Jul-05	C
2902	08-Aug-05	C
2903	08-Aug-05	C
2904	12-Feb-07	C
2905	08-Aug-05	C
2906	15-Aug-06	C
2907	08-Aug-05	C
2910	09-Aug-05	C
2911	09-Aug-05	C
2912	09-Aug-05	C
2914	30-Jul-05	C
2915	30-Jul-05	C
2918	31-Jul-05	C
2919	31-Jul-05	C
2920	31-Jul-05	C
2921	31-Jul-05	C
2922	31-Jul-05	C
2923	15-Nov-05	C
2924	17-Aug-06	C
2925	15-Nov-05	C
2926	15-Nov-05	C
2927	31-Jul-05	C
2928	31-Jul-05	C
2929	31-Jul-05	C
2930	31-Jul-05	C
2931	31-Jul-05	C
2932	31-Jul-05	C
2935	17-Nov-05	C
2936	10-Aug-05	C
2939	17-Nov-05	C
2940	11-Aug-05	C
2943	11-Aug-05	C
2944	20-Jul-07	SP
2945	30-May-06	C
2946	11-Aug-05	C
2947	04-Aug-05	C
2948	20-Jun-06	SP
2949	11-Aug-05	C
2951	12-Aug-05	C
2954	03-Aug-05	C
2955	03-Aug-05	C
2958	14-Aug-05	C
2959	14-Aug-05	C
2960	14-Aug-05	C
2961	04-Aug-05	C
2962	17-Aug-05	C
2963	17-Aug-05	C
2964	16-Nov-05	C
2966	09-Jul-06	C
2967	17-Aug-05	C
2968	01-Jul-06	SP
2969	16-Nov-05	C
2970	14-Jul-06	SP
2971	15-Nov-05	C
2972	19-Aug-05	C
2973	20-Aug-05	C
2974	10-Aug-05	C
2975	10-Aug-05	C
2976	10-Aug-05	C
2979	11-Aug-05	C
2980	15-Aug-05	C
2981	15-Aug-05	C
2982	15-Aug-05	C
2990	18-Aug-05	C
2991	14-Aug-05	C
2992	14-Aug-05	C
2994	15-Aug-05	C
3000	26-Aug-05	C
3001	26-Aug-05	C
3002	26-Aug-05	C
3003	26-Aug-05	C
3013	26-Aug-05	C
3014	15-Nov-05	C
3015	16-Aug-05	C
3017	17-Aug-05	C
3019	17-Aug-05	C
3020	17-Aug-05	C
3025	29-Aug-05	C
3026	29-Aug-05	C
3027	29-Aug-05	C
3029	31-Aug-05	C
3030	21-Aug-05	C
3031	31-Aug-05	C
3032	31-Aug-05	C
3033	31-Aug-05	C
3034	31-Aug-05	C
3035	31-Aug-05	C
3036	25-Aug-05	C
3037	25-Aug-05	C
3038	31-Aug-05	C
3039	31-Aug-05	C
3040	31-Aug-05	C
3041	31-Aug-05	C
3042	15-Nov-05	C
3043	21-Aug-05	C
3044	31-Aug-05	C
3045	31-Aug-05	C
3046	31-Aug-05	C
3047	25-Aug-05	C
3048	21-Aug-05	C
3050	23-Jul-09	SP
3051	01-Jul-05	C
3052	28-Jun-06	SP
3053	04-Jul-05	C
3054	06-Jul-05	C
3055	11-Jul-05	C
3056	11-Jul-05	C
3057	20-Jul-05	C
3058	21-Jul-05	C
3059	03-Aug-05	C
3060	31-May-05	C
3061	01-Jun-05	C
3062	01-Jun-05	C
3063	01-Jun-05	C
3064	01-Jun-05	C
3065	01-Jun-05	C
3066	22-Jul-05	C
3067	15-Nov-05	C
3068	22-Jul-05	C
3087	22-May-06	C
3088	22-May-06	C
3089	20-Jul-07	EP
3090	12-May-06	C
3091	17-May-06	C
3092	17-Jul-07	EP
3093	17-May-06	C
3094	17-May-06	C
3095	17-May-06	C
3096	23-May-06	C
3097	13-May-06	C
3101	14-May-06	C
3102	14-May-06	C
3103	14-May-06	C
3104	14-May-06	C
3106	14-May-06	C
3107	14-May-06	C
3108	14-May-06	C
3110	14-May-06	C
3111	14-May-06	C
3112	14-May-06	C
3113	14-May-06	C
3115	18-May-06	C
3116	18-May-06	C
3117	18-May-06	C
3118	14-May-06	C
3119	14-May-06	C
3120	20-May-06	C
3121	16-May-06	C
3122	20-May-06	C
3123	16-May-06	C
3124	16-May-06	C
3125	16-May-06	C
3126	16-May-06	C
3131	27-May-06	C
3132	17-May-06	C
3133	17-May-06	C
3134	17-May-06	C
3136	18-May-06	C
3140	22-May-06	C
3141	22-May-06	C
3144	20-May-06	C
3145	20-May-06	C
3146	20-May-06	C
3148	20-May-06	C
3149	20-May-06	C
3150	20-May-06	C
3156	21-May-06	C
3157	21-May-06	C
3158	21-May-06	C
