ChickID	NatalBrood	RearingBrood	CrossFosteredYN	AvgOfMass	AvgOfTarsus	AvgOfAge	nMeasures
9151	2134	2132	1	11.6000003814697		5	1
9152	2134	2132	1	17		5	1
9158	2135	2135	0	14		5	1
9159	2135	2135	0	10.3999996185303		5	1
9160	2135	2135	0	14.6000003814697		5	1
9161	2135	2135	0	6.80000019073486		5	1
9176	2139	2139	0	9.89999961853027		5	1
9178	2138	2141	1	12.5		5	1
9179	2138	2141	1	12.3999996185303		5	1
9180	2138	2141	1	10.1999998092651		5	1
9181	2138	2141	1	3.5		5	1
9182	2141	2138	1	12.1999998092651		5	1
9183	2141	2138	1	10.3000001907349		5	1
9185	2141	2138	1	9.60000038146973		5	1
9188	2144	2144	0	5.5		5	1
9192	2140	2142	1	10		5	1
9193	2140	2142	1	5.09999990463257		5	1
9194	2142	2140	1	8.10000038146973		5	1
9195	2142	2140	1	7.59999990463257		5	1
9198	2152	2152	0	6.80000019073486		4	1
9199	2152	2152	0	3		4	1
9200	2152	2152	0	8		4	1
9201	2148	2148	0	6.5		5	1
9202	2148	2148	0	9.39999961853027		5	1
9203	2148	2148	0	8.39999961853027		5	1
9209	2147	2147	0	9		5	1
9214	2150	2150	0	9.19999980926514		5	1
9216	2150	2150	0	8.60000038146973		5	1
9217	2150	2150	0	10.5		5	1
9225	2154	2154	0	10		5	1
9226	2154	2154	0	7.40000009536743		5	1
9227	2154	2154	0	12.5		5	1
9232	2155	2155	0	11.3000001907349		5	1
9233	2155	2155	0	10.1999998092651		5	1
9239	2159	2159	0	8.10000038146973		5	1
9240	2159	2159	0	4.69999980926514		5	1
9241	2159	2159	0	9		5	1
9244	2158	2158	0	9.10000038146973		5	1
9245	2158	2158	0	9.19999980926514		5	1
9246	2158	2158	0	6.5		5	1
9248	2159	2159	0	4.40000009536743		5	1
9249	2161	2161	0	9.10000038146973		5	1
9250	2161	2161	0	4.80000019073486		5	1
9252	2162	2162	0	8.89999961853027		5	1
9254	2162	2162	0	8.10000038146973		5	1
