BirdID	CaptureDate	Mass
508	21-Jun-03	9.75
509	21-Jun-03	10.25
509	17-Jun-03	3.75
510	17-Jun-03	3
511	17-Jun-03	5
511	21-Jun-03	12
511	27-Jun-03	25
512	16-Nov-05	24.5
512	01-Jul-04	26.8
512	17-Jun-03	5
512	27-Jun-03	23.5
512	21-Jun-03	11.25
512	01-Jul-05	27.9
512	21-May-04	27.4
513	22-Nov-04	32
513	21-Jun-03	12.25
513	17-Oct-03	28
513	17-Jun-03	4.75
513	09-Jun-04	26.6
513	27-Jun-03	25
514	27-Jun-03	22.25
514	17-Jun-03	2.75
514	21-Jun-03	8
517	21-Jun-03	16
517	10-Mar-04	31.2
517	09-Mar-04	31.5
517	27-Jun-03	27.25
517	11-Mar-04	31.1
517	23-Nov-04	31.8
517	27-May-04	31
517	17-Jun-03	5.25
518	27-Jun-03	27.25
518	17-Jun-03	4.5
518	21-Jun-03	11.5
519	17-Jun-03	2.5
521	22-Nov-04	26.8
521	10-Mar-04	25.6
521	11-Mar-04	25.4
521	27-Jun-03	20
521	21-Jun-03	10.5
521	17-Jun-03	4.25
522	17-Jun-03	5.5
522	21-Jun-03	13.75
522	27-Jun-03	24.25
523	17-Jun-03	2.5
524	18-Jun-03	4.75
524	17-May-06	23.8
524	20-Jun-05	24
524	25-Nov-04	24.8
524	22-Jul-04	25.5
524	28-Jun-03	22
524	22-Jun-03	13
525	28-Jun-03	22.5
525	18-Jun-03	4.5
525	22-Jun-03	14.25
526	18-Jun-03	3.5
527	18-Jun-03	3
529	06-Mar-04	28.2
529	19-Jun-03	5
529	23-Jun-03	14.25
529	29-Jun-03	24.5
530	19-Jun-03	5.5
530	29-Jun-03	24
530	23-Jun-03	15.25
533	01-Jul-03	23.25
533	28-Jul-05	26.4
533	11-Mar-04	26.8
533	25-Jun-03	9.25
533	21-Jun-03	3.25
534	02-Jul-03	20.75
534	26-Jun-03	17.5
534	22-Jun-03	5.5
535	22-Jun-03	5
535	26-Jun-03	14.75
535	02-Jul-03	19.75
536	22-Jun-03	4.25
536	02-Jul-03	19.75
536	26-Jun-03	13.75
537	27-Jun-03	16.25
537	03-Jul-03	24.75
537	23-Jun-03	3.5
537	11-Mar-04	29.4
538	03-Jul-03	22.75
538	23-Jun-03	3.25
538	27-Jun-03	14.25
540	23-Jun-03	3.75
540	12-May-04	28.8
540	18-Jul-05	27.7
540	03-Jul-03	21
540	06-Jun-05	25.8
540	24-Nov-04	30.6
540	27-Jun-03	10.25
540	16-Jun-04	27.7
540	20-May-04	30
541	03-Jul-03	19.75
541	23-Jun-03	4
541	27-Jun-03	11.25
542	27-Jun-03	11.25
542	08-Mar-04	29.5
542	17-Oct-03	31.5
542	08-Jun-04	29
542	10-Feb-07	28.2
542	23-Jun-03	4.25
542	08-Jul-04	29.9
542	03-Jul-03	20.5
542	26-Jun-05	28.5
542	25-Jun-06	30
543	03-Jul-03	14.75
543	27-Jun-03	6.5
543	23-Jun-03	2.75
545	24-Jun-03	4
546	24-Jun-03	4.25
546	28-Jun-03	10.5
547	28-Jun-03	10.75
547	24-Jun-03	3.75
548	10-Jul-03	23.25
548	04-Jul-03	13.75
548	30-Jun-03	5.5
549	30-Jun-03	4.5
549	10-Jul-03	23.25
549	04-Jul-03	12.75
550	30-Jun-03	3.75
551	13-Jun-04	27.1
551	05-Jul-03	13
551	01-Jul-03	3.75
551	11-Jul-03	24
552	01-Jul-03	3.5
553	01-Jul-03	4.25
554	01-Jul-03	2.25
555	05-Jul-03	9.5
555	16-Oct-03	27
555	11-Jul-03	22.75
555	01-Jul-03	3.25
556	05-Jul-03	10.5
556	24-Nov-04	26.2
556	01-Jul-03	3.25
556	11-Jul-03	23
557	01-Jul-03	4
557	11-Jul-03	25.25
557	05-Jul-03	11.25
558	01-Jul-03	3.75
558	11-Jul-03	15
558	05-Jul-03	8.5
559	01-Jul-03	2
559	05-Jul-03	5.25
559	11-Jul-03	10.25
560	07-Jul-03	14.5
560	23-Nov-04	28.2
560	16-Nov-05	29.5
560	18-Oct-03	30
560	01-Jul-03	2.25
560	12-Jul-03	24.25
560	18-Jul-05	28.2
561	07-Jul-03	19.5
561	01-Jul-03	3.75
561	12-Jul-03	28.25
562	12-Jul-03	30.25
562	07-Jul-03	20.75
562	01-Jul-03	4
562	07-Mar-04	30.8
563	07-Jul-03	22.75
563	01-Jul-03	4.5
563	12-Jul-03	27.75
564	12-Jul-03	21.75
564	06-Jul-03	15
564	02-Jul-03	6
565	02-Jul-03	6.25
565	06-Jul-03	14.5
565	12-Jul-03	20.25
566	02-Jul-03	4.75
566	12-Jul-03	16.25
566	06-Jul-03	11.75
567	12-Jul-03	15
567	02-Jul-03	4.75
567	06-Jul-03	12.25
568	02-Jul-03	2.5
569	03-Jul-03	3.5
569	13-Jul-03	16.6
569	22-Jun-05	24.5
569	07-Jul-03	9.5
569	25-Nov-04	26.5
570	07-Jul-03	11.25
570	13-Jul-03	17.8
570	03-Jul-03	3.75
571	18-Oct-03	27
571	16-Nov-05	30.4
571	25-Nov-04	26.9
571	07-Jul-03	10
571	19-May-06	31.6
571	13-Jul-03	19
571	03-Jul-03	3.75
572	04-Jul-03	4
573	04-Jul-03	3.75
573	08-Jul-03	12.75
574	06-Jul-02	25.7
574	26-Jun-02	6.9
575	26-Jun-02	6.2
575	06-Jul-02	22.5
576	06-Jul-02	23.3
576	26-Jun-02	7.5
577	06-Jul-02	21
577	26-Jun-02	7.8
578	26-Jun-02	7.5
579	26-Jun-02	2.5
580	07-Jul-02	25.4
580	27-Jun-02	7.7
581	07-Jul-02	23
581	27-Jun-02	6.6
582	27-Jun-02	7.4
582	07-Jul-02	24
583	27-Jun-02	2.8
584	27-Jun-02	6.4
584	07-Jul-02	22.7
585	27-Jun-02	7.8
585	07-Jul-02	27
586	08-Jun-06	29.7
586	23-Nov-04	25.3
586	17-Nov-05	27.5
586	24-Jun-03	25.5
586	27-Jun-02	7.5
586	10-Mar-04	25.7
586	08-Jun-04	27.4
586	01-Dec-07	25.1
586	07-Jul-02	27
586	11-Mar-04	27.9
590	21-Jun-04	32.5
590	22-Oct-02	29.4
590	07-Jul-03	29
590	10-Mar-04	28.4
590	07-Jul-02	25.3
590	17-Oct-03	29
590	27-Jun-02	9.8
591	14-Jul-04	27.2
591	27-Jun-02	6.4
591	15-May-04	28.3
591	23-Nov-04	27
591	17-Nov-05	27.7
591	07-Jul-02	23.9
592	07-Jul-02	25
592	07-Feb-07	26.8
592	23-May-05	28
592	16-Nov-05	28.2
592	27-Jun-02	9.4
592	20-May-04	28.5
592	19-Oct-02	29.8
593	27-Jun-02	3.5
594	29-Jun-02	4.5
595	12-Jun-03	29.5
595	09-Jul-02	30.5
595	29-Jun-02	7.2
595	09-Jun-03	28.75
599	29-Jun-02	6.5
599	09-Jul-02	28.5
600	29-Jun-02	3.6
601	09-Jul-02	24.4
601	30-Jun-03	27.75
601	24-Nov-04	24.8
601	29-Jun-02	5.5
601	20-May-03	27.5
602	29-Jun-02	6.1
602	09-Jul-02	27
602	17-Nov-05	27
602	29-May-03	26.75
603	31-Oct-02	27.2
603	30-Jun-02	5.5
604	30-Jun-02	6.4
604	19-Jun-04	28.2
604	08-Mar-04	27.2
604	16-Jul-05	27.2
604	17-Nov-05	26.1
604	26-May-03	28.75
604	17-Oct-03	27.25
604	17-May-04	27.4
604	27-Nov-04	27.4
604	17-Jun-03	26.25
605	30-Jun-02	6.9
605	06-Mar-04	28
605	23-Nov-04	27.9
606	30-Jun-02	3
608	30-Jun-02	6.4
609	30-Jun-02	6.9
610	30-Jun-02	3
612	26-Jul-02	25.4
613	26-Jul-02	25.4
614	29-Jul-02	22.4
615	12-Jun-03	25.5
615	29-Jul-02	24.4
616	20-Jul-02	6.9
616	30-Jul-02	25.5
617	30-Jul-02	22.5
617	20-Jul-02	6.6
618	20-Jul-02	7.1
619	20-Jul-02	6.4
620	20-Jul-02	3.8
621	20-Jul-02	6.1
622	24-May-06	26.9
622	23-Jul-02	6.6
622	06-Feb-07	24.5
622	18-Oct-03	24.5
622	02-Aug-02	18.6
623	23-Jul-02	8.2
623	02-Aug-02	26.4
624	23-Jul-02	8.1
624	02-Aug-02	23.8
625	05-Aug-02	24.9
625	26-Jul-02	7.3
626	04-Jul-03	26.75
626	26-Jul-02	6.4
626	05-Aug-02	23.7
626	23-Oct-02	30
626	18-Oct-03	27
627	26-Jul-02	6.3
627	05-Aug-02	24.9
628	05-Aug-02	22.9
628	26-Jul-02	4.9
629	06-Aug-02	22.8
629	27-Jul-02	4.3
630	27-Jul-02	6.7
630	29-Sep-02	30.2
630	06-Aug-02	26.4
631	27-Jul-02	6.4
631	06-Aug-02	24.8
633	28-Jul-02	4.8
634	28-Jul-02	4.8
637	29-Jul-02	3.8
641	31-Jul-02	4.8
642	31-Jul-02	4.4
643	31-Jul-02	3.8
644	31-Jul-02	6.2
645	30-Jun-03	32.75
645	13-Aug-02	29.5
645	03-Aug-02	6.9
646	03-Aug-02	6.4
646	05-Jun-04	32.5
646	18-Jul-05	32.6
646	19-Oct-05	32.7
646	16-Nov-05	33
646	23-Nov-04	30.7
646	13-Aug-02	28.9
646	29-Sep-02	33.6
647	13-Aug-02	21
647	03-Aug-02	6
649	10-Jul-05	27.8
649	09-Mar-04	26.5
649	30-May-03	26.75
649	03-Aug-02	4.9
649	27-Nov-04	26
649	06-Jul-03	25.5
649	17-Nov-05	27.1
649	13-Aug-02	23.2
649	27-May-04	26.5
650	03-Aug-02	5.4
650	24-Nov-04	29.5
650	07-Mar-04	27
650	13-Aug-02	28
650	24-May-05	28.2
650	26-May-03	28.25
650	10-Feb-07	28.4
650	30-Jul-06	29.6
650	15-Jun-06	29.5
651	03-Aug-02	2.7
653	03-Aug-02	6.2
653	13-Aug-02	24.2
654	13-Aug-02	23.9
654	03-Aug-02	6.5
655	03-Aug-02	6
655	13-Aug-02	19.8
656	03-Aug-02	3.4
658	14-Aug-02	27.6
658	04-Aug-02	6.1
659	14-Aug-02	16.3
659	04-Aug-02	3.4
660	14-Aug-02	17.1
660	04-Aug-02	3.5
660	12-Jun-03	27
660	25-Nov-04	26.1
661	23-Nov-04	27.8
661	26-May-06	28.8
661	07-Mar-04	26.9
661	16-Nov-05	29.6
661	29-Sep-02	31.4
661	30-May-04	28.8
661	04-Aug-02	5.9
661	14-Aug-02	26.5
661	01-Dec-07	27.2
661	17-May-07	27.3
662	05-Aug-02	3.5
662	15-Aug-02	19.5
663	29-Sep-02	26.6
663	08-Jul-04	26
663	05-Aug-02	5.3
663	06-Jul-03	25.5
663	19-Jul-04	26.4
663	26-Jul-04	26.3
663	15-Aug-02	22.2
664	05-Aug-02	5.4
665	05-Aug-02	3
666	05-Aug-02	4.6
667	05-Aug-02	4.5
670	28-May-03	31
670	17-Oct-03	27.25
670	12-Jul-02	22.5
670	21-Jun-03	27
671	12-Jul-02	22.5
704	16-Jul-05	29.2
704	24-Nov-04	32.2
704	16-Nov-05	29.6
704	08-Jun-04	29
722	11-May-02	27.1
723	23-Nov-04	25.2
723	11-May-02	25.3
723	03-Jun-03	24.25
723	17-Oct-03	24
723	14-May-04	25.2
723	17-Nov-05	24
724	14-May-02	25.1
725	11-Mar-04	25.2
725	30-May-06	24.5
725	24-May-02	24.7
725	26-Oct-06	26.3
725	29-Sep-02	26.2
734	14-May-03	21.25
735	14-May-03	24.5
735	28-May-03	25
736	14-May-03	25.25
737	14-May-03	27.75
738	15-May-03	17.5
739	15-May-03	19.25
740	15-May-03	18.5
741	15-May-03	19.75
742	15-May-03	17.5
744	15-May-03	25.75
745	15-May-03	21.5
746	15-May-03	20
747	15-May-03	23.25
748	15-May-03	22
749	15-May-03	16.75
750	15-May-03	20.5
750	06-Feb-07	23.2
750	20-May-06	24.8
750	17-Oct-03	27.25
750	25-Nov-04	25.2
750	15-Nov-05	24.1
751	16-May-03	22.75
752	16-May-03	22
753	25-Nov-04	24.6
753	06-Jun-04	25.5
753	26-Nov-04	26.8
753	16-May-03	19.25
753	22-Nov-04	29.7
754	16-May-03	22
755	16-May-03	22.5
756	16-May-03	22
759	16-May-03	23.5
759	29-May-03	25.25
760	16-May-03	20.5
763	16-May-03	18
764	16-May-03	20.5
765	25-Nov-04	27.4
765	01-Jul-04	25.7
765	16-May-03	22.75
765	21-May-04	25.9
765	16-Nov-05	27.8
765	19-Jun-05	27.9
765	20-May-06	27.8
766	16-May-03	25.25
767	16-May-03	18
768	17-May-03	24
769	17-May-03	17.75
770	17-May-03	20.5
775	17-May-03	20.5
778	18-May-03	23.5
783	19-May-03	22.75
784	20-Jun-04	27.4
784	10-Aug-05	27.8
784	18-Oct-03	26
784	06-Feb-07	25.6
784	22-Jul-04	27.5
784	17-Nov-05	25.4
784	24-Nov-04	27.4
784	19-May-03	22.25
784	30-Jul-06	25.7
791	20-May-03	23.25
792	20-May-03	23.25
793	21-May-03	14.25
794	21-May-03	15.75
795	21-May-03	10.75
796	30-May-03	18.5
802	30-May-03	18.5
803	30-May-03	21.5
815	05-Jun-03	24.75
816	05-Jun-03	23.75
817	05-Jun-03	23
818	03-Jul-04	26.7
818	25-Nov-04	25.2
818	17-Nov-05	28
818	05-Jun-03	24.75
818	10-Mar-04	25.2
819	11-Mar-04	23.8
819	05-Jun-03	23.75
819	15-Nov-05	26.5
819	22-Nov-04	27.5
819	10-Mar-04	25.9
819	16-Oct-03	27.75
819	22-May-05	26.5
822	06-Jun-04	30
822	06-Jun-03	25.5
822	24-Nov-04	28
823	06-Jun-03	26
823	07-Mar-04	26.7
823	27-May-05	28.6
823	23-Jun-05	26.5
823	25-May-04	27.2
824	06-Jun-03	23.25
826	06-Jun-03	18.75
827	06-Jun-03	20.5
828	06-Jun-03	21.75
830	07-Jun-03	21.5
831	07-Jun-03	22.5
831	17-Oct-03	27.5
831	24-Nov-04	26
831	10-May-04	29.8
832	07-Jun-03	22.5
832	22-Jul-04	31.8
832	09-Jun-04	27.2
832	06-Jul-04	32.4
833	07-Jun-03	21.75
834	07-Jun-03	22.5
835	07-Jun-03	22.5
838	07-Jun-03	22.5
839	07-Jun-03	20.25
841	08-Jun-03	25.5
842	08-Jun-03	26
843	08-Jun-03	28.5
843	25-Nov-04	28.1
843	06-Feb-07	28.1
843	22-May-06	28.5
843	18-Oct-03	27.25
843	18-Nov-05	26.8
857	25-Nov-04	30.6
857	27-Jun-04	29.5
857	09-Jun-03	24
860	09-Jun-04	26.4
860	30-May-05	27.4
860	04-Dec-07	26.1
860	10-Feb-07	26.2
860	24-Nov-04	31.5
860	07-Aug-05	26.2
860	18-Nov-05	25.5
860	07-Jul-06	26.5
860	09-Jun-03	21.25
860	01-Dec-07	28.1
866	11-Jun-03	27
871	16-Jun-03	19.5
874	16-Jun-03	17.25
875	18-Jun-03	23.5
877	18-Jun-03	22.25
885	16-Oct-03	28.75
885	17-Nov-05	28.5
885	25-Nov-04	27.6
885	20-May-06	28.4
885	19-Jun-03	23.5
886	19-Jun-03	17.25
887	19-Jun-03	19.75
888	19-Jun-03	21.75
890	20-Jun-03	23
891	20-Jun-03	17.5
892	17-Aug-06	31
892	08-Jun-04	27.8
892	20-Jun-03	25
892	15-May-06	28.6
892	23-Jun-05	27.4
892	26-Nov-04	30.2
892	20-Nov-05	26.8
893	20-Jun-03	20
897	15-Jun-03	9
897	21-Jun-03	14.25
898	18-Oct-03	25
898	21-Jun-03	17.5
898	17-Oct-03	29
898	15-Jun-03	13
899	15-Jun-03	9.25
901	21-Jun-03	28.25
902	08-Jul-04	27.9
902	07-May-04	30.4
902	21-Jun-03	24.5
902	15-Nov-05	28.7
902	14-Jun-05	29
902	28-Nov-04	28.5
902	16-Oct-03	30
903	12-Jun-04	29.6
903	03-Aug-05	30.2
903	21-Jun-03	25.75
903	23-Nov-04	27.9
903	17-Nov-05	28.5
904	16-Jun-03	12.5
904	22-Jun-03	25
906	16-Jun-03	14.75
906	22-Jun-03	26.25
911	21-Jun-03	21.5
912	25-Nov-04	26.6
912	21-Jun-03	22.75
913	15-Jul-05	27.9
913	01-Jul-04	26
913	17-Nov-05	28.8
913	25-Nov-04	28.4
913	22-Nov-04	31
913	21-Jun-03	22.75
915	18-Jun-03	12.25
915	14-Jun-03	3.5
915	24-Jun-03	19.25
916	18-Jun-03	14
916	14-Jun-03	4.25
916	24-Jun-03	21
917	14-Jun-03	4.25
917	18-Nov-05	23.4
917	24-Jun-03	21.25
917	23-Nov-04	23.8
917	27-May-04	24.2
917	20-May-05	25
917	18-Jun-03	13.75
921	14-Jun-03	5.75
921	18-Jun-03	16.5
922	18-Jun-03	11
922	14-Jun-03	3.75
923	14-Jun-03	1.75
925	15-Jun-03	2.75
925	19-Jun-03	10.75
925	24-Jun-03	18.25
926	15-Jun-03	3.5
926	16-Oct-03	28.25
926	06-Mar-04	25.7
926	19-Jun-03	14
926	24-Jun-03	21.5
927	17-May-04	26
927	22-Jul-08	25.5
927	13-Aug-06	25.3
927	19-Jun-03	14.75
927	27-Apr-06	26.3
927	17-Aug-06	25.5
927	28-Nov-04	30.1
927	30-May-09	27.5
927	15-Jun-03	4
927	24-Jun-03	24
928	10-May-04	27
928	19-Jun-03	13.5
928	24-Jun-03	19.5
928	15-Jun-03	3.75
929	07-Jul-06	27.5
929	19-Jun-03	13.25
929	25-Jun-05	25
929	29-Apr-07	25.4
929	15-Jun-03	3.5
929	24-Jun-03	19.75
929	26-May-06	26.2
929	24-Nov-04	28.8
929	26-Nov-04	26.8
929	16-Jun-04	25.6
933	08-Jul-03	10.75
933	04-Jul-03	3.75
934	08-Jul-03	10.5
934	04-Jul-03	3.5
935	08-Jul-03	8.75
935	04-Jul-03	2.75
936	08-Jul-03	4.75
936	17-Oct-03	29
936	18-Jul-03	22.25
936	12-Jul-03	13.75
937	08-Jul-03	4.25
937	18-Jul-03	24.25
937	12-Jul-03	13.75
938	08-Jul-03	3.25
939	12-Jul-03	5.5
939	08-Jul-03	3.25
940	18-Jul-03	18.75
940	08-Jul-03	3.25
940	12-Jul-03	12.5
941	17-Jul-03	26
941	11-Jul-03	13.75
941	07-Jul-03	3.25
942	11-Jul-03	10.25
942	17-Jul-03	21.25
942	07-Jul-03	4
943	07-Jul-03	2.5
944	18-Jul-03	25
944	12-Jul-03	13.5
944	08-Jul-03	3.75
945	08-Jul-03	3
945	12-Jul-03	10
945	18-Jul-03	22.75
946	08-Jul-03	2.5
946	12-Jul-03	7.5
946	18-Jul-03	17.25
947	08-Jul-03	5
947	18-Jul-03	25.25
947	12-Jul-03	12
948	08-Jul-03	5
948	12-Jul-03	11.5
949	12-Jul-03	12
949	08-Jul-03	3.5
949	18-Jul-03	21
950	12-Jul-03	13
950	08-Jul-03	4
950	18-Jul-03	21.75
951	08-Jul-03	3.75
951	12-Jul-03	8
952	12-Jul-03	7.75
952	18-Jul-03	14.25
952	08-Jul-03	2.5
955	09-Jul-03	5.5
955	15-May-04	29
955	18-Oct-03	27.25
955	13-Jul-03	15
955	23-Nov-04	27.7
955	29-Jun-04	29
955	19-Jul-03	19.25
956	19-Jul-03	18
956	09-Jul-03	4.5
956	13-Jul-03	14.75
957	09-Mar-04	28.2
957	09-Jul-03	5
957	19-Jul-03	18
957	13-Jul-03	13.25
957	24-Nov-04	28.1
958	14-Jul-03	11
958	10-Jul-03	3.5
958	20-Jul-03	22
959	26-Nov-04	29.4
959	17-Nov-05	27
959	14-Jul-03	13
959	08-Jul-04	26.8
959	14-May-06	28.3
959	20-Jul-03	25.25
959	10-Jul-03	3.5
960	20-Jul-03	24.5
960	07-Mar-04	26
960	11-Aug-04	27.5
960	10-Jul-03	3
960	23-Jun-04	28.3
960	14-Jul-03	13
960	24-Nov-04	25
961	20-Jul-03	26.5
961	14-Jul-03	15
961	10-Jul-03	4.5
962	20-Jul-03	25
962	12-Feb-07	27.4
962	10-Jul-03	3.5
962	14-Jul-03	11
962	05-Mar-04	27.8
963	26-May-05	31
963	08-Aug-04	28.2
963	07-Mar-04	27.2
963	20-Jul-03	27
963	10-Jul-03	4
963	14-Jul-03	13.75
963	24-Nov-04	26.3
963	24-Nov-04	30.5
963	13-Aug-06	28.4
963	11-Mar-04	27.2
964	14-Jul-03	12.5
964	10-Jul-03	4
964	20-Jul-03	20.25
965	14-Jul-03	12.25
965	20-Jul-03	19.75
965	10-Jul-03	4.75
966	20-Jul-03	17.25
966	14-Jul-03	11.25
966	10-Jul-03	4.25
967	10-Jul-03	2.5
967	14-Jul-03	5
968	10-Jul-03	2.5
969	11-Jul-03	5.5
970	11-Jul-03	5.25
970	21-Jul-03	29
970	15-Jul-03	14.5
971	12-Jun-04	28.4
971	11-Jul-03	3.5
971	16-Oct-03	33
971	15-Jul-03	9
971	21-Jul-03	23.25
971	09-Mar-04	28
972	11-Jul-03	2.75
974	18-Nov-05	26.5
974	07-Mar-04	26.1
974	24-Nov-04	26.8
974	11-Jul-03	6
974	21-Jul-03	25.75
974	15-Jul-03	15.5
974	15-Jul-05	27.2
975	11-Jul-03	5.5
976	12-Jul-03	4
976	16-Jul-03	14.5
977	12-Jul-03	3.5
977	16-Jul-03	12.5
978	12-Jul-03	2.5
979	24-Jul-03	25.75
979	13-Jul-03	2.5
979	18-Jul-03	12.75
980	20-May-06	29.1
980	24-Jul-03	26.5
980	13-Jun-04	27.5
980	13-Jul-03	2.75
980	15-Aug-05	27.8
980	18-Jul-03	15
981	13-Jul-03	2.5
982	18-Jul-03	14.25
982	13-Jul-03	2.25
983	13-Jul-03	2
984	13-Jun-06	30.4
984	07-Feb-07	26
984	23-Nov-04	28.9
984	17-Nov-05	28.9
984	19-Jul-03	13.25
984	21-Jul-05	30.2
984	25-Jul-03	26.25
984	07-Jul-06	30
984	14-Jul-03	3.75
985	23-May-05	28.8
985	25-Jul-03	27
985	08-Jul-04	29.8
985	10-Mar-04	27.4
985	19-Jul-03	13.25
985	14-Jul-03	4.25
985	04-Jun-04	28
985	23-Nov-04	29.1
985	26-Jun-05	27.8
986	14-Jul-03	3.5
986	19-Jul-03	10
987	14-Jul-03	2
988	26-Jul-03	24.25
988	20-Jul-03	13.25
988	23-Nov-04	26.9
988	10-Mar-04	26.9
988	23-Nov-04	26.7
988	16-Jul-03	4.5
988	24-May-05	27.8
988	19-Nov-05	29.2
988	13-May-06	29.5
989	26-Jul-03	23.25
989	16-Jul-03	4
989	20-Jul-03	11.75
990	26-Jul-03	20.25
990	16-Jul-03	3
990	20-Jul-03	11
991	20-Jul-03	8.5
991	16-Jul-03	2.25
992	16-Jul-03	4.25
992	20-Jul-03	10.75
993	17-Oct-03	30.75
993	26-Jul-03	26.25
993	07-Mar-04	26.5
993	25-Nov-04	28
993	20-Jul-03	14
993	16-Jul-03	3.75
993	11-Mar-04	26.9
993	23-May-05	29.2
993	17-Nov-05	30
994	16-Jul-03	3
994	20-Jul-03	11.25
994	26-Jul-03	24.25
995	16-Jul-03	2.5
997	17-Jul-03	3
998	17-Jul-03	2
999	17-Jul-03	2
1000	16-Jul-03	1.5
1005	22-Jul-03	13.5
1005	18-Jul-03	3.75
1005	28-Jul-03	24
1006	18-Jul-03	4
1006	22-Jul-03	11.25
1006	28-Jul-03	18.5
1007	22-Jul-03	8
1007	28-Jul-03	13.75
1007	18-Jul-03	1.75
1014	30-Jul-03	26
1014	24-Jul-03	12.5
1014	20-Jul-03	4.5
1015	30-Jul-03	23
1015	20-Jul-03	4.75
1015	24-Jul-03	12.25
1016	20-Jul-03	4.5
1016	24-Jul-03	10.5
1016	30-Jul-03	16
1017	20-Jul-03	2.25
1021	23-Jul-03	4
1022	23-Jul-03	3.5
1023	23-Jul-03	2.75
1024	23-Jul-03	2.75
1027	23-Jul-03	5.75
1027	27-Jul-03	10.25
1028	23-Jul-03	3.5
1029	10-Aug-03	23.5
1029	25-Jul-03	4.5
1029	29-Jul-03	10
1030	29-Jul-03	9
1030	25-Jul-03	4.25
1031	25-Jul-03	2.75
1032	27-Jul-03	3.5
1032	10-Aug-03	26
1032	31-Jul-03	12.5
1033	10-Aug-03	24.25
1033	11-Mar-04	26.9
1033	27-Jul-03	4
1033	06-Mar-04	27
1033	31-Jul-03	11.75
1034	27-Jul-03	3.5
1034	10-Aug-03	23.75
1034	31-Jul-03	12.25
1035	27-Jul-03	2
1036	27-Jul-03	2
1037	28-Jul-03	5
1038	25-Nov-04	28.2
1038	18-Nov-05	27.2
1038	01-Aug-03	11.5
1038	18-Jul-05	29.5
1038	28-Jul-03	4.25
1038	27-Jul-04	28.9
1038	10-Aug-03	25.5
1039	28-Jul-03	4.5
1039	10-Aug-03	25.25
1039	01-Aug-03	13
1040	28-Jul-03	2.25
1040	10-Aug-03	21.25
1040	01-Aug-03	9
1041	01-Aug-03	12
1041	28-Jul-03	4.25
1041	10-Aug-03	27.25
1042	18-Oct-03	28
1042	01-Aug-03	11.5
1042	16-Oct-03	31.25
1042	17-Oct-03	28
1042	28-Jul-03	3.75
1042	10-Aug-03	27.25
1043	01-Aug-03	10.5
1043	08-Jul-04	28.2
1043	10-Aug-03	28
1043	28-Jul-03	2.75
1047	05-Aug-05	28.4
1047	26-May-05	29.2
1047	17-Nov-05	28.4
1047	01-Aug-03	4.5
1047	11-Aug-03	25.25
1047	13-Jul-06	26.4
1048	01-Aug-03	4.5
1048	23-Nov-04	26.6
1048	11-Aug-03	25.75
1048	11-Mar-04	29.5
1048	27-May-04	27
1048	09-Mar-04	27.7
1048	15-Nov-05	27.2
1049	10-Aug-03	12.25
1049	16-Aug-03	21.25
1050	16-Aug-03	17.5
1050	10-Aug-03	11.75
1051	16-Aug-03	8
1051	10-Aug-03	5.75
1052	20-Aug-03	21
1052	10-Aug-03	4.5
1052	14-Aug-03	13.25
1053	10-Aug-03	5
1053	22-Nov-04	28.2
1053	16-Oct-03	30
1053	20-Aug-03	21.5
1053	07-Mar-04	25
1053	19-Nov-05	26.4
1053	06-Aug-04	26.8
1053	14-Aug-03	15.25
1054	20-Aug-03	22.5
1054	25-May-05	26.6
1054	07-Mar-04	24.7
1054	25-May-04	25.9
1054	14-Aug-03	16.25
1054	15-May-06	27.2
1054	10-Aug-03	5.25
1055	20-Aug-03	10.25
1055	10-Aug-03	2.5
1055	14-Aug-03	16.25
1056	10-Aug-03	3.75
1056	14-Aug-03	7
1057	14-Aug-03	15
1057	19-Aug-03	18
1057	10-Aug-03	6.75
1058	14-Aug-03	15
1058	10-Aug-03	7
1058	19-Aug-03	19
1059	14-Aug-03	12
1059	10-Aug-03	5.75
1059	19-Aug-03	17
1060	14-Aug-03	13
1060	19-Aug-03	18.25
1060	10-Aug-03	6.75
1061	19-Aug-03	10
1061	10-Aug-03	4.25
1061	14-Aug-03	8.25
1062	26-Nov-04	26.8
1062	10-Aug-03	5
1062	20-Aug-03	21
1062	06-Mar-04	26.8
1062	14-Aug-03	11.25
1063	14-Aug-03	14
1063	10-Aug-03	5.5
1063	23-Nov-04	27.4
1063	03-Jun-04	27.5
1063	10-Mar-04	25.2
1063	20-Aug-03	24.25
1064	10-Aug-03	4
1065	10-Aug-03	3.75
1069	23-Nov-04	29.5
1069	07-Jun-04	27.6
1069	17-Oct-03	28.5
1069	03-Jun-05	29.3
1069	10-Mar-04	29.3
1069	15-Aug-03	15
1069	11-Aug-03	6.5
1069	17-Nov-05	27.6
1069	20-Aug-03	25.5
1070	20-Aug-03	24.5
1070	15-Aug-03	15.5
1070	11-Aug-03	6.5
1072	16-Aug-03	22
1074	14-Aug-03	16
1074	22-Jul-04	25.8
1074	10-Aug-03	7.75
1074	11-Mar-04	25.2
1074	19-Aug-03	18.5
1075	14-Aug-03	11.5
1075	10-Aug-03	6.75
1075	19-Aug-03	14.75
1076	10-Aug-03	5.25
1076	19-Aug-03	13.5
1076	14-Aug-03	8.75
1079	16-Aug-03	19
1079	10-Aug-03	11.75
